"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,58400.06,73330.69,6.4094,0,0,0,3.8276,0,4,0
2,26781.68,80642.1,3.9555,0,0,0,3.8276,0,8,0
3,54801.17,24372.44,9.8644,0,0,0,3.8276,0,5,0
4,63803.44,64312.51,7.8038,0,1,1328,13.0157,0,0,1
5,58191.16,36754.33,3.9081,0,0,0,3.8276,0,4,0
6,58140.54,52264.58,3.9081,0,0,0,3.8276,0,4,0
7,65860.15,35522.57,57.0226,0,1,48,5.1491,0,0,19
8,26007.07,71268.74,13.32,0,0,0,3.8276,0,4,0
9,25570.36,86462.24,8.5097,0,0,0,3.8276,0,4,0
10,58048.75,35391.38,68.2657,0,1,1555,9.1898,0,0,11
11,20824.32,86207.79,45.3915,0,1,680,9.9443,0,0,11
12,38214.23,62943.89,9.0282,0,0,0,3.8276,0,4,0
13,68689.99,44942.54,21.4486,0,1,1338,9.3143,0,0,47
14,20834.81,86280.06,24.6707,0,1,433,5.5877,0,0,8
15,19396.77,82442.85,24.674,0,1,433,5.5877,0,0,8
16,23136.99,80351.66,3.9458,0,0,0,3.8276,0,7,0
17,46081.62,51388.08,2.7834,0,1,311,10.2556,0,0,5
18,54186.3,28474.69,9.4236,0,0,0,3.8276,0,5,0
19,52902.27,27205.38,31.0641,0,1,137,5.9105,0,0,11
20,31262.8,70682.25,29.3042,0,0,0,3.8276,20,0,7
21,56010.96,31477.04,46.3113,0,1,1378,9.1375,0,0,85
22,57429.79,47574.56,1.7966,0,1,311,10.2556,0,0,23
23,68807.59,46159.42,25.2675,0,0,0,3.8276,23,0,209
24,61903.78,66681.39,17.5602,0,0,0,3.8276,24,0,3
25,67633.7,42664.48,60.1587,0,1,793,5.1358,0,0,11
26,26205.42,66747.41,3.9635,0,0,0,3.8276,0,9,0
27,23876.12,81715.66,27.6047,0,1,783,9.1648,0,0,19
28,52865.7,40172.18,8.392,0,0,0,3.8276,28,0,66
29,68953.82,41133.38,5.2096,0,0,0,3.8276,0,9,0
30,56604.82,64296.6,33.0745,0,1,447,8.9332,0,0,10
31,28821.86,71877.96,45.7176,0,1,680,9.9443,0,0,11
32,32986.56,67707.28,7.0019,0,0,0,3.8276,0,3,0
33,61783.78,47330.05,3.9081,0,0,0,3.8276,0,4,0
34,30386.08,72368.48,52.4091,0,1,571,5.3575,0,0,1
35,52311.5,48360.81,45.5691,0,1,248,4.2667,0,0,1
36,68891.25,14754.91,3.9223,0,0,0,3.8276,0,5,0
37,56220.59,24723.19,10.9652,0,1,1501,10.5702,0,0,35
38,66133.88,18083.65,4.7636,0,0,0,3.8276,0,7,0
39,55619.76,36693.29,29.1353,0,1,903,9.369,0,0,17
40,40179.65,62047.42,6.6721,0,0,0,3.8276,0,10,0
41,62491.97,53192.52,13.7492,0,0,0,3.8276,41,0,10
42,58051,36256.25,24.0684,0,0,0,3.8276,0,1,0
43,31609.96,66673.17,10.2187,0,0,0,3.8276,0,7,0
44,55000.4,32894.12,106.0967,0,1,174,6.4887,0,0,10
45,25731.83,77986.09,3.9346,0,0,0,3.8276,0,6,0
46,25972.03,67140.15,26.6339,0,1,306,6.1028,0,0,10
47,54587.05,23253.62,139.4544,0,1,577,5.4244,0,0,10
48,70781.81,29856.63,7.023,0,0,0,3.8276,48,0,128
49,60378.94,28744.65,11.494,0,0,0,3.8276,0,8,0
50,36268.67,64709.49,51.7145,0,1,1453,5.7406,0,0,24
51,54494.71,47097.1,96.2877,0,1,453,13.9892,51,0,23
52,25935.4,86006.79,15.7105,0,1,292,15.3954,0,0,2
53,63202.34,62813.71,32.2583,0,1,24,5.5389,53,0,204
54,23169.42,85417.45,7.4269,0,0,0,3.8276,0,4,0
55,46413.92,53004.03,20.2328,0,0,0,3.8276,55,0,173
56,57576.34,42391.73,3.9555,0,0,0,3.8276,0,8,0
57,32277.15,70271.39,3.9223,0,0,0,3.8276,0,5,0
58,27573.16,74597.73,53.5393,0,1,680,9.9443,0,0,94
59,63414.11,30535.3,61.9026,0,1,957,9.1132,0,0,23
60,47392.38,52604.3,79.3009,0,1,349,11.3977,0,0,15
61,69281.24,45895.21,4.4755,0,1,1074,12.9192,0,0,11
62,58466.24,44561.7,8.8395,0,0,0,3.8276,0,4,0
63,46147.31,53761.47,17.0988,0,1,534,7.5847,0,0,4
64,69603.17,20801.69,9.7746,0,0,0,3.8276,0,5,0
65,48139.64,62784.78,8.4197,0,1,1029,11.5259,0,0,8
66,62583.9,63780.29,83.1116,0,1,535,5.6643,0,0,49
67,54263.91,22923.86,52.1332,0,1,295,5.2569,0,0,39
68,48584.64,48981.77,3.8551,0,0,0,3.8276,0,1,0
69,19980.59,84628.65,5.3628,0,0,0,3.8276,0,4,0
70,59969.79,27209.84,68.4301,0,1,548,4.8349,0,0,14
71,27226.81,73993.46,52.3881,0,1,571,5.3575,0,0,1
72,47772.37,48417.88,16.1692,0,0,0,3.8276,0,2,0
