"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,26328.27,83840.09,2.0278,0,0,0,2,0,9,0
2,55869.78,65165.03,2.0099,0,0,0,2,0,2,0
3,39099.35,59744.45,17.9967,0,1,1078,3.8374,0,0,10
4,58872.79,36856.81,2.5538,0,0,0,2,0,30,0
5,69466.14,17214.42,7.0171,0,0,0,2,0,6,0
6,39319.75,61683.49,2.0314,0,0,0,2,0,13,0
7,28983.22,73932.58,2.8155,0,0,0,2,0,16,0
8,56076.45,36557.83,2.0264,0,0,0,2,0,8,0
9,23922.22,83278.86,2.3268,0,0,0,2,0,18,0
10,64138.75,59423.66,5.7495,0,1,1201,5.0261,0,0,3
11,53553.08,43761.27,103.2902,0,1,319,9.0998,0,0,49
12,66907.25,38999.46,2.6557,0,0,0,2,0,27,0
13,64105.66,62477.41,6.572,0,1,1687,4.3096,0,0,1
14,32663.71,68268.65,2.482,0,0,0,2,0,28,0
15,41968.93,57918.17,2.0188,0,0,0,2,0,5,0
16,31379.15,69951.98,2.0099,0,0,0,2,0,2,0
17,54097.36,22313.04,4.3721,0,0,0,2,0,25,0
18,25850.53,75302.05,24.104,0,1,1150,3.7356,0,0,9
19,66724.15,48832.38,2.0061,0,0,0,2,0,1,0
20,62132.85,39993.91,2.2953,0,0,0,2,0,21,0
21,21027.47,86162.79,24.5573,0,1,129,4.2421,0,0,32
22,58161.85,66621.11,3.2448,0,1,680,8.0665,0,0,2
23,49639.7,55795.8,2.0061,0,0,0,2,0,1,0
24,68464.8,15531.46,3.9234,0,0,0,2,0,8,0
25,55580.11,26819.39,132.7211,0,1,25,4.8204,25,0,95
26,35670.78,61769.93,5.4994,0,1,1111,17.8846,0,0,1
27,25485.84,79954.63,58.034,0,1,992,4.061,0,0,1
28,26170.73,76698.62,71.4198,0,1,1226,3.5155,0,0,34
29,54482.47,38072.38,60.7582,0,1,819,6.0535,0,0,11
30,64051.73,48693.44,2.0283,0,0,0,2,0,5,0
31,54235.14,41662.44,2.4357,0,0,0,2,0,22,0
32,71129.4,25457.01,2.846,0,0,0,2,0,19,0
33,66558.89,54384.26,2.0246,0,0,0,2,0,7,0
34,23129.24,82305.24,53.1733,0,1,178,3.7991,0,0,24
35,66317.45,66181.42,2.0305,0,0,0,2,0,12,0
36,61561.04,46325.53,2.0246,0,0,0,2,0,7,0
37,70991.67,18338.92,61.2288,0,1,921,4.3073,0,0,18
38,58949.2,72287.91,5.2369,0,0,0,2,0,6,0
39,28943.38,71686.35,2.0565,0,0,0,2,0,18,0
40,37765.97,64527,65.5925,0,1,643,9.2156,0,0,7
41,27550.76,74992.52,4.1841,0,0,0,2,0,4,0
42,52151.31,45289.39,2.0246,0,0,0,2,0,7,0
