"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","g_share_current","gov_transf_t","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.96,10.8308249905516,14.8817183004399,0,90904.8427947664,351.467200132825,0.727793979962078,0.140168594331366,530.030233462341,30,1470,0,0,98000.3671436115,199953.349008577,64.9485406826416,155,1094.84215785292,1004.79069853556,1004.79069853556,0.8,5,0,0,31,155,43.2277450145333,78.2607725536886,10.8901883528903,8.71215068231224,59.9578997544623,9586.07101893102,644.15081816511,9586.07101893102,59.9578997544623,0.374,0,0,1,0,0,0,10.8308249905516,0,0.999298329241038,0.999298329241038,1500,0,0,3.24742703413208,0,0,1,0,0,0,11226.7021035285,-2.91038304567337e-11,0,190.682043344067,1010.19917030559,819.517126961519,409.75856348076,0,139803.746060644,189256.677138511,-2.91038304567337e-11,1
0.593209054593875,11.4204873586091,16.5750106491964,1040.90000831647,96977.9707976246,391.113514625104,0.68901840248065,0.136083469944124,6192.7248372716,80,1422,50,0,96079.9047338762,198953.582263534,716.070713206897,735,1018.69603183599,999.766745042885,999.766745042885,0.8,5,60.1362674726464,0,147,735,46.9535325486568,83.1872860213738,11.4858002377367,9.18864019018939,610.766719760567,15844.292275594,955.914455256305,14803.3922672776,610.766719760567,0.450096512774758,6,0.0937175144196215,1,0,0,1040.90000831647,11.4204873586091,0,0.99964471898897,0.999618199280798,1502,2,0,38.8885913427703,0.375,0,1,0,1040.90000831647,0,11638.5245086428,362.9175770414,5669.08991469852,194.925767053209,1018.57057728168,823.644810228476,411.822405114238,0,139288.831520763,193448.989046126,362.9175770414,2
0.43218085106383,11.6209075770425,16.602209333376,10311.1956006435,97857.3006592171,8122.69709495793,0.699961513777601,0.145636974614256,15000.3174157831,105,1399,25,0,94806.6273683822,197958.814352216,1512.86314314531,880,374.589358910242,994.76791131767,994.76791131767,0.8,5,590.879975804748,0,176,880,46.6290015913988,85.6363526713982,11.8621732962604,9.48973863700833,849.054496238582,19729.9525484745,1188.39319227295,9418.75694783092,849.054496238582,0.436059687099393,9,0.64606817229698,0.99898409438233,-0.101590561767029,-0.398835346804003,10321.6814548173,11.6327253280521,0,1.00038048131479,1.00034547355088,1504,2,12.6845907378812,112.587318932897,1.04761904761905,1,1,1,10323.8801913814,0.00122866504673994,12070.6644263693,137.876541708596,9051.75399047018,202.500743036596,1066.78057848961,864.279835453017,432.139917726509,0,135882.987913833,200786.625122557,137.876541708596,3
0.300132802124834,11.7826775212489,16.5762319387882,14076.2825770762,97884.84365808,11626.1476793362,0.710817607087023,0.154219599349157,18953.6567044916,125,1381,20,0,93655.9995056993,196969.020280455,1859.22350861719,1035,255.640418290207,989.794071761082,989.794071761082,0.8,5,668.359227260041,0,207,1035,46.2317734441321,87.473192390915,12.1744137083543,9.73953096668347,1021.43933836718,22386.1378235401,1350.49617465576,8309.85524646393,1023.01505857793,0.415950867451167,14,0.752681583642659,0.993923284026441,-0.506595688995237,-0.725682706585027,14162.3431136982,11.8547152588242,0,1.00084083887715,1.00083516408625,1506,2,90.0698551463178,199.919128417112,1.72,2,1,3,14166.3524322225,0.00635801315668576,12542.9568867942,-45.1413983525708,4297.66456672263,205.08428968928,1149.66921053907,944.584920849791,472.292460424895,0,137833.304380436,203166.990843115,-45.1413983525708,4
0.207559681697613,11.8781306196086,16.3583915854374,16694.7343433351,97711.4047945226,14122.3210438974,0.726118491391463,0.161467671122202,21704.1229323678,137,1371,12,0,92441.8771987196,195984.175179053,1976.84719905281,1155,322.93320508316,984.845101402277,984.845101402277,0.8,5,718.722123048919,0,231,1155,45.6344708318105,88.3522785798387,12.3578573689467,9.88628589515734,1151.77650104085,24264.7994512628,1483.32428188502,7570.06510792774,1164.23655779462,0.394228507363378,20,0.785572280465458,0.980147601898951,-1.38599048325775,-0.995640263306388,17032.8778145153,12.1187161980458,0,1.00108436294015,1.00102963483666,1508,2,159.93530273369,288.765531948897,2.48175182481752,3,1,9,16854.6696460687,0.00948907964927058,13030.2610350525,-304.012940062821,3173.46979494953,206.340460638065,1180.94875715474,974.608296516677,487.304148258339,0,141174.140005789,204275.60303714,-304.012940062821,5
0.121854304635762,12.0543387378052,16.2390231107079,18596.8563383696,97357.2170311293,15890.8691603256,0.742306889744905,0.166439276960097,23822.7366162879,147,1363,10,0,91426.2724661722,195004.254303158,2127.80756760352,1045,128.125733850864,979.920875895265,979.920875895265,0.8,5,603.108817613568,0,209,1045,44.7909202489507,88.5560513270413,12.382707430022,9.9061659440176,1231.16116290034,25933.8977980214,1597.01095449029,7337.04145965176,1253.53862896658,0.369399574917154,27,0.780060529382837,0.964129669105133,-1.63423679890512,-1.40316993112637,19288.750190242,12.5028189921731,0,1.00123687985747,1.00122093041041,1510,2,231.012425559117,380.717633731628,3.24489795918367,4,1,16,18827.8687639287,0.0122697065958788,13528.2700936831,-531.977790965699,2582.51503660436,206.858118073744,1202.876235335,996.018117261252,498.009058630626,0,145280.639554751,204674.358657627,-531.977790965699,6
0.161375661375661,11.795750062674,15.9674019512045,16195.3957917076,96553.5421762539,14094.2324480737,0.738739470498778,0.184017533720841,21311.3660267655,137,1375,19,29,90078.8715840062,194029.233031642,1965.18532888428,1155,463.805883116444,975.021271515789,975.021271515789,0.8,5,676.407644684025,0,231,1155,41.8969840655792,89.6514864192483,11.8957271716338,9.51658173730703,1213.69075390888,25891.2491178,1621.50669200426,9695.85332609234,1213.69075390888,0.383075340990169,23,0.717650905279921,0.951115964613423,-1.3497877836068,-0.92451954877304,17027.7825147118,12.4020103767981,0,1.00133917675312,1.00140390161223,1512,2,298.96994048494,459.941018489261,3.28467153284672,4,1,7,16494.3657321926,0.0181255796881859,13678.8298721053,-833.625659379672,3210.85814738188,202.907786926821,1171.8993839807,968.991597053883,484.495798526941,333.936020104779,149674.007374551,200726.646208334,-833.625659379672,7
0.112285336856011,11.9099723460034,15.8083409696735,18966.7162847202,95525.4169048926,16301.5924337305,0.753397992164475,0.189945748024423,23493.4756385591,146,1368,10,1,89413.9680900552,193059.086866484,2271.26425827941,890,-215.163799623277,970.14616515821,970.14616515821,0.8,5,672.376285675314,0,178,890,40.8882714446306,89.5818016496569,12.1241815407162,9.69934523257293,1211.04459571589,26274.8878363407,1662.09015144259,7308.17155162047,1211.04459571589,0.354075376995264,30,0.82233323337556,0.930769321906057,-2.13923890086692,-0.572526823990176,20377.4617817008,12.7958368047776,0,1.0011613913223,1.00130108528892,1514,2,195.954293497919,550.507180478768,3.97260273972603,5,1,8,19162.6705782181,0.0102258342697107,14171.4634962293,-1065.80012521631,2752.66122029044,203.369756733835,1188.63700498178,985.267248247949,492.633624123974,0,153649.818064307,201240.977428678,-1065.80012521631,8
0.16754617414248,11.7142182461143,16.1848667337663,13098.9028415122,96109.2973644792,11727.1261556488,0.72377600871282,0.198442589888572,19620.7813114462,135,1381,33,44,88216.782605399,192093.791432151,1792.61888904173,920,321.304018413836,965.295434332419,965.295434332419,0.8,5,732.947863193836,0,184,920,39.3869488075411,90.5560863568483,11.7865372173626,9.42922977389009,1211.1235382754,25840.3381902756,1596.57404755549,12741.4353487634,1211.1235382754,0.412505517834214,28,0.58746566261383,0.948329739237445,1.8866562227714,-0.15439470084631,13812.6036752207,12.3524737877921,0,1.00078721838486,1.00081538943921,1516,2,228.627473123145,612.612765906916,3.0962962962963,3,1,5,13327.5303146353,0.0171545265871264,14266.7888136639,-1188.7491630943,4016.64614963535,198.094564253598,1145.88276046875,947.788196215156,473.894098107578,378.568780672935,158714.078859353,196053.206125527,-1188.7491630943,9
0.231225296442688,11.7821456536223,16.3248363917808,15632.4696794382,94606.3149296686,13618.5521219611,0.721731316067243,0.207932255950007,19883.2756217935,126,1392,18,27,87280.4874152089,191133.322474991,2086.50181276319,1135,64.0430156347461,960.468957160757,960.468957160757,0.8,5,743.556929233902,0,227,1135,37.6722195169365,90.3159994810533,11.8672171454584,9.49377371636675,1053.18938227067,25850.9500258835,1583.53501410274,10218.4803464453,1053.18938227067,0.408759181945007,19,0.754430294631222,0.951876237747051,0.373973140656569,-0.146626764448463,16422.7964303825,12.3778125625963,0,1.00065993968307,1.00063456257543,1518,2,55.0758712371754,686.307218249729,2.87301587301587,3,1,2,15687.5455506754,0.00351080231507626,14044.5579304514,-1354.4795932644,5271.09017726429,197.371325162322,1122.1152060498,924.743880887481,462.37194044374,684.602823656262,155673.698508849,195505.354466839,-1354.4795932644,10
