"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","g_share_current","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.0146666666666667,12.5820129490375,16.3933360509924,22920.855087904,218004.23015131,22974.5624181972,0.767507779374526,0.199928501175905,30709.870151427,195,1305,15,0,37436.3787994579,260602.670837367,2958.83842065135,22.5810194218706,-1377.7462635153,1329.60546345595,5318.42185382382,0.9,1319.80322149102,0,4,22.5810194218706,89.2223619917317,208.487113385402,13.0470826627924,10.4376661302339,1436.32313051646,40823.5894083862,2490.25514278498,17902.7343204822,1436.32313051646,0.349970064186792,119,0.646564387829164,0.934211425890518,1.78137909112026,1.29542315631176,24534.9761870608,13.4680572302399,0,0.999949434118154,0.999585274831701,1500,0,228.905674258228,813.355864666236,5.69230769230769,6,1,4,23149.7607621622,0.00988803627864568,11705.228929437,-1105.61023381038,3924.40741154771,285.736792443329,1761.24927797122,1475.51248552789,737.756242763944,0,115605.491466536,278415.171368966,-1105.61023381038,11
0.01,12.8181405270742,17.3206508212254,22375.3011799525,220589.563563316,17915.1157657494,0.740049589324112,0.196977534533185,30621.0541917039,195,1305,15,15,33686.5359760087,255390.61742062,2916.53286763292,5.84247596516278,-1424.7742144986,1303.01335418684,5212.05341674734,0.9,1479.03105044725,4457.31618933552,1,5.84247596516278,90.9147433517745,209.592517890414,13.2633845485729,10.6107076388583,1439.87993993762,40882.5741589229,2360.33706705892,18507.2729789704,1439.87993993762,0.402070503965409,128,0.58958778806938,0.966011344198575,3.40393163975103,2.82817190913693,23162.5656513543,13.2691407860313,0,1.00015715482798,1.00033077052354,1500,0,182.90282298232,918.51471481457,5.84615384615385,6,1,5,22558.2040029348,0.0081080401151849,12426.6426831975,-1310.5468855105,4006.94299689665,279.347989573578,1731.31640845592,1451.96841888234,725.984209441169,4.57045568067568,124711.979348265,272191.215305074,-1310.5468855105,12
0.0073333333333333,13.3495536131633,18.4286654209732,24720.1151617774,218578.908946392,21658.2755987367,0.72439068745426,0.198770354885686,35298.2875242653,202,1298,15,8,30314.0437255949,250282.805072207,3439.42032005159,5.98291740240791,-1701.6335620226,1276.9530871031,5107.81234841239,0.9,1916.92453297968,0,1,5.98291740240791,89.7843082333329,208.300149249357,13.9922407396525,11.193792591722,1446.99265885983,41969.176433118,2277.38555529658,17249.0612713406,1446.99265885983,0.43235099746228,141,0.605620263179513,0.992500885080922,2.74215629468864,3.38287676594885,24906.8948283728,13.4504198573837,0,0.999876909429062,1.00003557948015,1500,0,454.850753523487,1044.55999507642,6.13366336633663,6,1,6,25174.9659153009,0.0180675817021479,13157.5898900552,-1772.92331151204,6525.39310234855,278.036782569952,1739.93119628518,1461.89441371523,730.947206857615,0,129171.586101424,270551.228270724,-1772.92331151204,13
0.0106666666666667,13.7648113137748,20.2527774301517,23014.4310176018,215237.95631857,20291.8365778956,0.679650549720759,0.208505994749763,32521.6151122913,186,1314,15,31,26911.4778271106,245277.148970763,3203.09310459855,37.2101170271012,-1572.77615923427,1251.41402536104,5005.65610144415,0.9,1348.44004133782,0,6,37.2101170271012,85.3478635944875,207.579285050435,14.3901034007124,11.5120827205699,1468.38385929572,41989.5796540763,2073.27512480157,18975.1486364745,1468.38385929572,0.516398387561671,134,0.524829298841355,1.06080502629194,6.88202320398403,3.17168038746297,21695.2507267515,12.9758164531798,0,0.999512988735988,0.999761011997631,1500,0,341.692802976146,1152.48665055253,5.73655913978495,6,0.973118279569892,7,23356.1238205779,0.0146296879397041,13112.5295125075,-2125.84200460615,5645.98819447538,269.584166020515,1684.07555416266,1414.49138814214,707.245694071071,752.30607161874,131385.003794052,262441.270723577,-2125.84200460615,14
0.0153333333333333,13.9615983706119,20.851206695942,26984.8606582003,211008.152605306,23386.509857662,0.669582272824961,0.213387073855282,34041.8386830578,183,1317,15,18,23672.3892689807,240371.605991348,3729.89538303456,64.2528247413694,-1639.54294345821,1226.38574485382,4905.54297941526,0.9,2470.21215965704,0,10,64.2528247413694,82.8913974065569,205.452971760413,14.6935958485917,11.7548766788734,1456.49003622272,42307.8501451232,2029.03605350366,15322.989486923,1456.49003622272,0.548745256394247,122,0.594606147038848,1.08313384340096,2.1048936002003,3.09946769978076,24913.689866314,12.8900028889999,0,0.999711510075232,0.999485551880138,1500,0,799.71386998116,1281.35708717663,5.62841530054645,6,0.989071038251366,12,27784.5745281815,0.0287826566921161,13292.7363244273,-2989.38558364875,6506.94870079866,265.62977200778,1670.94450399555,1405.31473198777,702.657365993884,522.450554074064,132117.365372284,258067.051731949,-2989.38558364875,15
0.0166666666666667,14.1200105806198,21.4515107578836,27867.2675464248,206816.035790618,25175.6389812245,0.658229191406979,0.220897358962559,33879.6826141093,183,1317,15,15,20376.8385368847,235564.173871521,3921.73616474873,78.4477578710097,-1488.20899846202,1201.85802995674,4807.43211982696,0.9,2605.62130740898,0,12,78.4477578710097,79.4162697663538,203.588413595267,14.9085911403169,11.9268729122535,1459.52457436882,42308.3789051949,1972.27968615899,14441.1113587701,1467.81026063781,0.584485719029687,121,0.59149481257302,1.09099086595906,0.725397198690847,3.57578129420679,25543.0805297599,12.9423728659793,0,0.999854950195907,0.999834680400009,1500,0,1153.22137845897,1413.37604105523,5.62841530054645,6,0.989071038251366,16,29020.4889248838,0.0397381788240697,12850.4261558348,-4179.71981053305,4880.88075201351,260.182719874656,1669.32521018403,1409.14249030938,704.571245154688,1146.88141374716,126750.644333826,252368.513308728,-4179.71981053305,16
0.018,14.3022750116287,22.3127851983879,29539.8025701839,202486.748135543,27467.2755556864,0.640990126712736,0.229386082538745,34787.3628994209,187,1313,15,11,17295.3259453564,230852.890394091,4167.11064605364,107.857292381106,-1609.39404736522,1177.8208693576,4711.28347743042,0.9,3338.58844974,0,16,107.857292381106,75.9529433853158,202.255205305991,15.3349256851789,12.2679405481431,1445.87129965722,42462.0761582137,1903.03791215099,12922.2735880298,1484.91229173269,0.620554753430715,135,0.560381476868345,1.12418828009886,3.04286820134001,2.98957473108373,26276.56158058,12.7223128588132,0,0.999618344007491,0.999263708571518,1500,0,1272.03843694971,1551.06277130515,5.7807486631016,6,0.983957219251337,28,30811.8410071336,0.0412840776588198,12871.7165396606,-5455.45455010547,5145.22153727536,255.108828799038,1655.82460337237,1400.71577457333,700.357887286666,679.067503460951,126109.093846336,247249.349636586,-5455.45455010547,17
0.012,14.836882984482,23.5949577245468,30977.1628576672,197205.810627211,29926.5396095807,0.628815832505035,0.238496612810806,35589.1757466458,191,1309,15,11,14515.5049475959,226235.832586209,4508.50829718226,138.34586686124,-1819.94148417593,1154.26445197045,4617.05780788181,0.9,3072.01976627333,0,20,138.34586686124,72.2910499860682,200.306809412571,15.7744273256621,12.6195418605297,1463.98283512771,42790.4449928956,1813.54192249215,11813.2821352284,1525.18908427252,0.659229164540179,147,0.533110696276703,1.18178858781101,5.12372426681877,3.2371555026681,26212.1018743675,12.5545999830341,0,1.00010848441172,1.00031676699611,1500,0,1395.95649417464,1698.93504759901,5.94764397905759,6,0.963350785340314,28,32373.1193518419,0.0431208521799496,13238.988984681,-6846.01421145315,4729.03329147318,249.563515450634,1651.32639053095,1401.76287508031,700.881437540156,333.60899251973,129898.186561866,241647.855184388,-6846.01421145315,18
0.0106666666666667,15.2403852624604,24.7905629690594,31020.5483262842,193033.546647497,31605.4526025126,0.614765597759179,0.249724748921965,35808.2632612181,196,1304,15,10,11744.3569026098,221711.115934485,4484.47875736972,85.2049498090757,-1739.0531017905,1131.17916293104,4524.71665172417,0.9,3301.06935065005,0,12,85.2049498090757,68.8251037817005,200.077012572032,16.2589626404075,13.007170112326,1469.7114222816,43035.3097458714,1735.95532298249,12014.7614195871,1628.96548680595,0.707665312841847,156,0.497290248171667,1.22848094132626,3.9509903883687,3.08715643935386,25251.1433289266,12.4058784713476,0,0.99990648258784,0.999927853622491,1500,0,1529.04154283911,1838.21223308755,6.1530612244898,6,0.948979591836735,46,32549.5898691233,0.0469757545021962,12646.8448606101,-8436.34436425549,4914.90052692323,244.340912896087,1629.37825140067,1385.03733850459,692.518669252293,1284.66279332318,122277.297496408,236383.356152619,-8436.34436425549,19
0.01,15.6864756868669,25.5332946904484,33302.4242428316,187661.919534264,34418.8556057261,0.614353763470052,0.25642906211414,37019.2373995066,201,1299,15,10,9171.6957493701,217276.893615795,4707.37079335449,94.6073953558705,-1849.8168085474,1108.55557967242,4434.22231868969,0.9,3718.72796770145,0,13,94.6073953558705,65.4541305434621,196.429898189875,16.7589546561895,13.4071637249516,1460.94193267531,43440.1763326809,1701.31496382765,10137.7520898494,1692.80403416608,0.74884980733967,162,0.469366134029599,1.26954657100643,3.34279745812216,3.51918012994912,26231.7468325963,12.3559671185842,0,1.00015007910217,1.00004151138519,1500,0,1654.39100977879,1981.67016110089,6.37313432835821,6,0.925373134328358,57,34956.8152526104,0.0473267086210106,12882.6467580872,-10118.3453019979,5666.98142059752,239.28666162489,1614.68506500031,1375.39840337542,687.699201687708,451.897304210602,124013.847076583,231252.47088936,-10118.3453019979,20
0.004,16.0894772557268,25.8316153484575,34165.1151298307,183313.815598477,35740.034136871,0.622859896242903,0.265947221093339,38134.3617537945,208,1292,15,8,6902.26209085932,212931.355743479,5012.08153904054,75.2614079150072,-2066.93251805575,1086.38446807897,4345.5378723159,0.9,4190.58780461717,0,10,75.2614079150072,62.9193670711348,195.277702823984,17.2629345853516,13.8103476682813,1483.88745180837,43707.3989810809,1692.01183865146,9542.2838512502,1749.33742923942,0.759994438450679,174,0.45877744674747,1.26923428644435,-0.0245981178803589,3.10033936029668,26917.8949030295,12.6765227094519,0,1.00037717309392,1.00005041421372,1500,0,1783.5031449908,2133.19072999788,6.625,6,0.913461538461538,59,35948.6182748215,0.0496125645596781,13131.5987772044,-11914.1705390802,4653.16973266986,234.059857954525,1625.11422188653,1391.05436393201,695.527181966003,446.575162848771,126010.622961261,225956.111826208,-11914.1705390802,21
0.00666666666666671,16.5161710869773,27.300390832908,34573.1844000627,178379.810159661,37198.0549621072,0.604979290885046,0.273158031125118,38766.8213228126,209,1291,15,14,4621.30126464945,208672.728628609,5087.3463313328,132.053869048479,-1970.76402656884,1064.65677871739,4258.62711486958,0.9,3837.73495166252,0,17,132.053869048479,60.297117221874,192.727625012142,17.9768066359854,14.3814453087883,1471.07750293483,43930.5313705254,1609.15393627154,9357.34697046263,1805.77895042473,0.81170868373739,177,0.418186911373888,1.33527237698006,5.20298665431631,2.97979886362672,25892.2336716467,12.3691400883551,0,1.00013782892855,0.999805509749539,1500,0,1919.87165699809,2280.89851006462,6.75598086124402,6,0.885167464114832,71,36493.0560570608,0.052609232123398,13302.6650908118,-13855.1005155679,5904.65373728141,228.354881167434,1594.38802363838,1366.03314247095,683.016571235475,511.95025762808,127516.492312335,220199.166386418,-13855.1005155679,22
0.00266666666666671,17.1244779680588,28.4163267354123,37607.7531970327,173308.990062884,40611.4883816766,0.602628134435065,0.283318169674431,42386.2335036361,217,1283,15,7,3346.86040662689,204499.274056037,5815.20854406402,56.4531185701543,-2894.39241328498,1043.36364314305,4173.45457257219,0.798369309739364,4989.64295496351,0,7,56.4531185701543,57.2032694506785,190.268750333334,18.7912843647685,15.0330274918148,1491.01418558145,44710.9276943113,1573.42390206236,7103.17449727857,1924.18045898468,0.852844411585619,185,0.410091185841166,1.37572472628402,3.0295204185566,3.44640997920997,27336.6847876722,12.4476049902177,0,1.00049754759569,1.00015090124939,1500,0,1820.99936906584,2457.61401176459,7.08294930875576,7,0.866359447004608,91,39428.7525660986,0.0461845544317716,13823.8804129623,-15730.0337888001,7316.85655146507,225.376874883445,1608.39971243892,1383.02283755547,691.511418777736,170.296096627246,130412.271658393,217267.338851188,-15730.0337888001,23
0.00666666666666671,17.7477770305088,29.3670758048832,38004.4038016306,177899.646752013,34342.5814262673,0.604342670970247,0.280421044180597,45652.8581648368,226,1274,15,6,2484.720579446,200409.288574916,5835.5176522257,135.373423477017,-3224.49879353323,1022.49637028019,4089.98548112074,0.591284497068721,5199.39822889391,8421.77328681367,16,135.373423477017,59.7097048826106,194.53115267993,19.9360136166876,15.9488108933501,1477.86051382867,45521.9567099722,1550.10178788052,7517.55290834157,2125.64246953302,0.884219435694517,203,0.354434278055369,1.42178795090054,3.34828790501891,4.59966446734027,26730.008351498,12.4827172851392,0,1.00025931789994,0.999826737998916,1500,0,1453.14906493527,2626.50919378765,7.42035398230088,7,0.84070796460177,102,39457.5528665659,0.0368281598671211,14057.3365499657,-17232.1179787918,6498.50045034635,222.525434457969,1651.35229769047,1428.8268632325,714.413431616248,480.957294612888,130063.848709734,214726.948757727,-17232.1179787918,24
0.0093333333333333,18.303235883879,31.1047562585724,39344.4013441219,172146.57256428,38867.0249592179,0.588438492548375,0.291251269471288,49063.4918194679,226,1274,15,15,2319.12832728845,196401.102803418,5812.56048054826,132.611789558467,-3840.10879876133,1002.04644287458,4008.18577149833,0.31897602008608,4233.90150034849,0,15,132.611789558467,55.8819946858863,191.446311984115,20.746186688478,16.5969493507824,1471.23295225074,46978.2415867659,1510.32341151424,7633.84024264398,2236.55045107324,0.949335012984767,193,0.332586372510838,1.50248654547775,5.67585303603839,4.21621765439497,26186.1921243437,12.1819632521628,0,0.999912076209333,0.999277553389137,1500,0,837.793449353882,2785.81175812568,7.51769911504425,7,0.831858407079646,102,40182.1947934758,0.020849867799902,13964.152946922,-18089.2487254485,8906.11235995205,220.528375618456,1647.48308561057,1426.95470999212,713.477354996059,806.660958039743,125488.420017057,213332.725850786,-18089.2487254485,25
0.00866666666666671,18.9445560534765,33.287039195408,40389.4884463766,167103.81561904,40237.2518641605,0.569127099056918,0.302663740330359,48865.2561818675,225,1275,15,16,2571.34207388208,192473.08074735,5996.72847386161,279.643933884681,-4177.9166743347,982.00551401709,3928.02205606836,0.2,4930.67786466993,0,30,279.643933884681,52.7300889558575,189.229915340269,21.3409989198047,17.0727991358437,1468.0139371592,47556.8479040239,1428.68963577224,7167.35945764736,2359.44799567452,0.997744311822166,189,0.312141301489013,1.58875442966254,5.74167432277113,4.96148835265048,25422.1091015026,11.9241562445245,0,1.0001236318033,0.999659121155096,1500,0,557.162351625135,2946.35759391247,7.59111111111111,7,0.817777777777778,109,40946.6507980017,0.0136070311189487,12656.3248695172,-18719.7843948048,7282.52778000672,216.749466657529,1649.12608959659,1432.37662293907,716.188311469533,2024.01638887433,109338.804687097,209912.409557083,-18719.7843948048,26
0.014,19.5467960938618,34.1327802524253,41288.5026060008,163302.862511976,42062.820310999,0.572669321083884,0.31152330939742,51731.4207829148,229,1271,15,11,3003.74541993353,188623.619132403,6051.80988026378,220.879338819978,-4279.29361892456,962.365403736749,3849.46161494699,0.2,5273.24959092731,0,23,220.879338819978,50.3932602625596,187.741644899093,22.4546551718161,17.9637241374529,1461.39390130653,48578.2220953378,1423.21316154391,7289.71948933704,2541.19495960262,1.03214641911767,185,0.295336479957779,1.6409569694774,3.28575258958981,4.27558904991873,25161.2341907722,11.9118273406565,0,1.00077433571376,1.00074638782145,1500,0,589.271518782494,3101.63020823004,7.81659388646288,7,0.820960698689956,117,41877.7741247833,0.0140712234854374,12580.2010691235,-19357.4358963805,8012.21942776729,215.265607783057,1663.64540505036,1448.37979726731,724.189898633654,800.313699027305,105521.09258113,208369.428242908,-19357.4358963805,27
0.0113333333333333,20.1414316674519,35.1360813412439,42315.1244353231,159437.396569834,43371.7857533306,0.573240694425682,0.320723317675072,53648.5362313564,230,1270,15,14,3695.60326651548,184851.146749755,6284.86759205521,260.096970937112,-4461.32648381007,943.118095662014,3772.47238264806,0.2,5371.57698810304,0,26,260.096970937112,47.8726531025643,185.671538195348,23.2856592054887,18.6285273643909,1459.78513876836,49337.9749455348,1404.19685582923,7022.85051021176,2621.32684533516,1.0810793008042,191,0.289567702771558,1.75181795324993,6.75587390983416,3.48034140365729,24154.9781795655,11.4974456278896,0,1.00069513910082,1.0010911193216,1500,0,620.326041646008,3260.7920774213,7.95217391304348,7,0.804347826086957,120,42935.4504769691,0.0144478754678201,11903.6663834792,-20016.1333281246,8967.10649896736,213.401055665736,1660.46774003322,1447.06668436748,723.53334218374,1400.0680278281,95147.2935621334,206504.785589681,-20016.1333281246,28
0.0186666666666667,20.8684673925165,35.8416450325738,42630.7146322068,155896.014074471,43942.7444957439,0.582240780900284,0.328094070584839,55723.5909728346,233,1267,15,12,4190.84821660863,181154.12381476,6015.9614701862,250.975039131438,-4188.57228182173,924.255733748774,3697.02293499509,0.2,5043.59559033615,0,24,250.975039131438,45.8187587628502,183.574422953559,24.4165530348623,19.5332424278899,1445.64258665778,50306.9797241292,1403.59014432538,7676.2650919224,2767.51921820525,1.10392956727512,194,0.273136494295685,1.75039532626419,-0.08120860863986,2.27647220544233,24354.9065702729,11.9221452887762,0,1.0003610909293,1.00106232362749,1500,0,652.15841548426,3398.55054705954,8.16738197424893,7,0.798283261802575,117,43282.873047691,0.0150673550428522,12051.2339636321,-20737.4962064399,8276.09481890011,210.978462851095,1685.70892715128,1474.73046430018,737.36523215009,589.797651997211,94916.8335725662,204029.606786823,-20737.4962064399,29
0.0173333333333333,21.4684924834579,37.8581974916162,41984.6405759137,154182.186393499,43115.8899690007,0.567076456511491,0.336761814743423,57024.5360572498,229,1271,15,19,4573.2081720522,177531.041338464,6225.16556239091,638.433250383051,-4001.25158352215,905.770619073798,3623.08247629519,0.2,4857.60044061518,0,58,638.433250383051,44.212206877465,184.164896579803,25.6499581652069,20.5199665321656,1450.47081693084,51297.0590138525,1354.97890582911,9312.41843793877,2792.41694248387,1.18492055981524,189,0.255375767176624,1.7801453043707,1.69961480473122,1.70081761325364,23584.9514490929,12.0599663582222,0,1.00086816228973,1.00180291876988,1500,0,679.710109411908,3539.88129782611,8.17030567685589,7,0.794759825327511,103,42664.3506853256,0.0159315704679339,11127.2170091944,-21461.2391364136,11095.7508958348,208.771394841802,1644.88574164779,1436.11434680599,718.057173402995,1642.07412784061,82065.6765576808,201871.284534552,-21461.2391364136,30
