"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","g_share_current","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.96,9.99637299836583,13.7302712108966,0,221383.778100822,1922.07008663077,0.728053571908506,0.187869887593634,1283.04375964456,30,1470,0,0,96903.9808448796,323570.319755443,59.9438574971537,4,1570.0376488116,1625.98150630876,1625.98150630876,0.9,11.0237234554847,0,2,4,90.70708119644,204.642222182975,10.3357053861932,8.26856430895458,60.0067995641285,22580.2307725594,1644.55824839346,22580.2307725594,60.0067995641285,0.374,0,0,1,0,0,0,9.99637299836583,0,1.00011332606881,1.00011332606881,1500,0,0,2.99719287485768,0,0,1,0,0,0,4643.53448275521,5.82076609134674e-11,0,322.541727965935,1645.89080602738,1323.34907806145,661.674539030723,0,56761.1372747956,320209.829032332,5.82076609134674e-11,1
0.714,10.3825451370483,15.1180453054227,967.528213626837,225126.927487124,935.882251555707,0.686765049799407,0.18555164173514,3583.44968242499,60,1440,30,0,94133.2548852965,321952.468156666,475.047807873521,106.9745507471,1249.77834165079,1617.85159877721,1617.85159877721,0.9,145.932157123405,0,23,106.9745507471,93.0973515132344,207.573129947747,11.1268197695945,8.90145581567557,428.869249313338,26538.9051922376,1755.44553916097,25571.3769786108,428.869249313338,0.458792296376341,9,0.125019663371298,1,0,0,967.528213626837,10.3825451370483,0,0.999956026015836,0.999695219844611,1500,0,0,26.5997236247909,0.5,0.5,1,0,967.528213626837,0,5309.49866089062,131.864364881883,2361.17062722913,322.570999659561,1654.49935593038,1331.92835627082,665.964178135411,0,62785.2835787078,320196.064623977,131.864364881883,2
0.619333333333333,10.4024137337992,15.0199612151052,6887.68937231427,225565.519973892,5688.85081855409,0.692572609530958,0.18502212933406,8782.24810237217,75,1425,15,0,91835.4051666968,320342.705815882,942.704292696941,115.162584615303,782.22063270169,1609.76234078333,1609.76234078333,0.9,528.556811911138,0,23,115.162584615303,94.0349235862805,208.14996077687,11.2180791880505,8.97446335044039,570.589934544716,28636.277245961,1906.54801539448,21748.5878736467,570.589934544716,0.451165012961036,13,0.635634864226538,1.0013291360767,0.132913607669782,-0.317980820007393,6878.54684754394,10.3886058629602,0,0.999570487071544,0.999347219410794,1500,0,0,72.4049520783984,1.2,1,1,0,6887.68937231427,0,5983.19632208141,52.9842493052129,5456.88887284186,325.652953496818,1673.0482758784,1347.39532238158,673.69766119079,0,66007.7059236455,323089.775959142,52.9842493052129,3
0.526666666666667,10.5603762858179,14.9678447868592,9030.05944691709,225600.28578816,7296.51158087059,0.705537533038107,0.18573766841462,10780.6971948574,90,1410,15,0,89857.3539854522,318740.992286803,1224.40691317071,90.8664414232089,468.173057331907,1601.71352907941,1601.71352907941,0.9,659.871642257904,0,18,90.8664414232089,93.7954960424696,208.426806427015,11.2698299800808,9.01586398406465,689.216256789981,30253.5385510312,2021.23545385718,21223.4791041141,689.216256789981,0.439130413317131,15,0.704794057038578,0.994320012969723,-0.699981939448713,-0.514891072238195,9081.64306172127,10.620701733919,0,0.999486319331834,0.999445898034554,1500,0,0,130.005050133014,1.83333333333333,2,1,0,9030.05944691709,0,6692.46122154777,40.0054973767255,2322.4139572745,325.412189916417,1743.94198884913,1418.52979893271,709.264899466355,0,72875.0680744897,322754.151354482,40.0054973767255,4
0.419333333333333,10.9080698792006,15.2074960277568,10923.108568889,225583.844713442,9181.97042616306,0.717282441454609,0.186885326952971,13180.9692428632,105,1395,15,0,88049.5781093604,317147.287325369,1350.63377468324,60.8570818924364,303.92826864321,1593.70496143401,1593.70496143401,0.9,464.375641713858,0,12,60.8570818924364,93.7185404049857,209.237983177894,11.6422415256453,9.31379322051626,837.01093073982,32253.3243171746,2120.8832971783,21330.2157482856,837.01093073982,0.429452070938881,20,0.689389627334666,0.984149752226121,-1.02283576825803,-0.639152808850989,11099.0309596494,11.0837500639784,0,0.999748515878668,0.999673321690502,1500,0,0,191.036486360526,2.42857142857143,3,1,0,10923.108568889,0,7413.09969637585,26.5162290256703,2803.71226204821,325.557863616531,1766.8348132727,1441.27694965617,720.638474828083,0,79482.776961835,322815.393248966,26.5162290256703,5
0.307333333333333,11.1691469610817,15.3604092645384,13306.1456423511,225298.951800624,11069.6505893041,0.727138630795939,0.189895609850545,15617.6410986861,120,1380,15,0,86474.680622969,315561.550888742,1644.5976225401,78.5851302981059,77.2106278739059,1585.73643662684,1585.73643662684,0.9,546.498628563523,0,15,78.5851302981059,93.1791942014098,210.330879156939,11.7636058901056,9.41088471208447,992.463144147279,34188.5914766528,2225.76045259301,20882.4458343017,992.463144147279,0.418925472996768,25,0.697050701461228,0.974460293428935,-0.98455126115401,-0.761189367082107,13654.8874613756,11.4618800133761,0,1.00065763865908,1.00080902718388,1500,0,57.4866834890573,263.714543169504,3,3.5,1,1,13363.6323258402,0.00430172591458536,8148.15645458126,-44.373565938673,2912.10317597814,325.727496424944,1795.84101283575,1470.11351641081,735.056758205405,0,86234.3145835796,322843.283012897,-44.373565938673,6
0.221333333333333,11.4652563071622,15.7286226731171,15654.0503201244,224679.76765038,12949.0403965003,0.728942167756258,0.19185290539717,18113.6875738468,135,1365,15,0,85341.5611360738,313983.743134298,1969.56319295965,26.4681132527376,-358.213586925559,1577.80775444371,1577.80775444371,0.9,754.914442627527,0,5,26.4681132527376,92.8114383139071,211.180274335947,11.9678977807816,9.57431822462529,1110.46743568035,35922.7606238489,2283.91012807797,20268.7103037245,1110.46743568035,0.404740923828589,30,0.734777425401248,0.96840588701285,-0.62130868306397,-0.764273815226748,16164.7616253253,11.8393087660051,0,1.00051778829771,1.00051971379119,1500,0,7.07373833764434,349.006975659012,3.55555555555556,4,1,1,15661.124058462,0.000451675008207489,8897.77943860184,-47.1974819276948,3049.36847087617,325.892651483774,1825.13861952495,1499.24596804117,749.622984020587,0,93108.5554086762,322970.369182955,-47.1974819276948,7
0.129333333333333,11.6384038108521,15.7811897600541,17493.3748040395,224132.016374148,15061.3374501622,0.73748582887658,0.193685698203454,21049.4098014436,150,1350,15,0,84107.7253211479,312413.824418627,2104.52679577588,37.6988780094621,-250.741339609461,1569.91871567149,1569.91871567149,0.9,736.590347619538,0,7,37.6988780094621,92.165365805568,211.543939911793,12.1278921058154,9.70231368465234,1260.80729969367,37680.0193436964,2387.65390421154,20186.644539657,1260.80729969367,0.396020601306241,48,0.720630573349177,0.963783984143075,-0.477269183485807,-0.544548924497914,18150.7216262711,12.0757389646811,0,1.00062747420014,1.0005546452401,1500,0,246.167862485467,436.782966664855,4.1,4.5,1,3,17739.5426665249,0.0138767874185389,9662.01766699498,-368.838172357297,3610.48644445445,326.580855627409,1855.05731241369,1528.47645678628,764.238228393139,0,99725.8110359937,323301.079145458,-368.838172357297,8
0.0786666666666667,11.8154938663486,15.8450148786927,19986.6890592019,222403.111390098,17878.4553755348,0.745691560204038,0.195254772137621,23814.9464733246,165,1335,15,0,83223.4682267751,310851.755296534,2385.70379277843,32.7453086857016,-593.704302399224,1562.06912209313,1562.06912209313,0.9,822.983197996385,0,6,32.7453086857016,90.9733095411139,210.309035321043,12.324025152906,9.85922012232484,1314.0534393003,38844.8567858276,2451.55066645368,18858.1677266257,1314.0534393003,0.386347938188465,60,0.740913612017552,0.956889033232688,-0.715404180171919,-0.0288709526869324,20887.1544819363,12.3478203386153,0,1.00040724277812,1.00019492437163,1500,0,197.185059600368,534.229007970534,4.63636363636364,5,1,3,20183.8741188023,0.00976943566134715,10444.420265649,-624.531433436787,3545.5195614774,326.846598706936,1891.65179601499,1564.80519730806,782.402598654028,0,106740.306847288,323505.034992408,-624.531433436787,9
0.0306666666666666,12.1441756635991,16.3210848251983,20987.8440645174,221796.640123773,19004.1633322273,0.744078950245365,0.197024851889998,26375.0356307711,180,1320,15,0,82623.4723549936,309297.496520051,2712.97344870917,33.2748679128463,-871.039436474457,1554.25877648267,1554.25877648267,0.9,1378.41852586776,0,6,33.2748679128463,90.8286336060728,210.34412840744,12.7269354315513,10.181548345241,1407.01892315349,40109.284449441,2457.51338707069,19121.4403849236,1407.01892315349,0.387310757069062,83,0.684205848439387,0.957614246851579,0.0757886853861356,0.842129404596823,21916.8043223258,12.681699028107,0,1.00028790243458,1.00001852548152,1500,0,254.400367839198,643.166230007466,5.16666666666667,5.5,1,4,21242.2444323566,0.0119761529272156,11243.6569200242,-827.611094740103,3401.39547541141,326.90643046782,1925.37973921822,1598.4733087504,799.236654375202,0,114170.675869532,323424.275810994,-827.611094740103,10
