"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,60825.94,28714.95,2.4115,0,0,0,2.4099,0,105,0
2,54593.06,31935.88,14.0934,0,1,534,5.0497,0,0,52
3,27858.72,77827.09,12.9262,0,1,638,5.8153,0,0,34
4,71284.9,26477.28,2.4104,0,0,0,2.4099,0,22,0
5,25428.41,84015.3,2.4115,0,0,0,2.4099,0,53,0
6,64161.49,62060.1,2.4099,0,0,0,2.4099,0,6,0
7,58866.59,52160.52,2.4115,0,0,0,2.4099,0,51,0
8,57023.43,40544.29,10.7778,0,1,963,5.2034,0,0,11
9,53864.94,30469.97,12.5442,0,1,186,4.9933,0,0,8
10,26539.13,69453.96,2.4099,0,0,0,2.4099,0,4,0
11,69733.74,45680.02,18.9598,0,1,302,6.9465,0,0,63
12,61739.28,67617.79,11.3261,0,1,223,5.3153,0,0,6
13,53075.69,67495.49,2.4115,0,0,0,2.4099,0,154,0
14,56286.25,30447.97,2.7629,0,0,0,2.4099,0,16,0
15,36530.04,64373.15,3.4168,0,0,0,2.4099,0,11,0
16,60353.59,70540.35,13.0459,0,1,513,5.3554,0,0,12
17,64850.04,48730.23,2.939,0,0,0,2.4099,0,9,0
18,27297.19,74144.93,2.4099,0,0,0,2.4099,0,1,0
19,60233.83,48445.01,2.4132,0,0,0,2.4099,0,44,0
20,55933.35,31190.57,16.4037,0,1,534,5.0497,0,0,13
21,53676.88,41505.09,12.4487,0,1,548,4.3219,0,0,1
22,58366.02,19223.23,15.1721,0,1,862,6.2509,0,0,23
23,56311.35,31931.43,2.8762,0,0,0,2.4099,0,162,0
24,25307.92,74151.76,14.6455,0,1,798,5.5525,0,0,15
25,63740.4,62442.45,2.4114,0,0,0,2.4099,0,28,0
26,49838.09,62373.63,2.4115,0,0,0,2.4099,0,203,0
27,60770.89,18783.11,2.4115,0,0,0,2.4099,0,101,0
28,57794.35,27025.03,14.3859,0,1,474,5.1864,0,0,34
29,65599.38,55009.32,2.4637,0,0,0,2.4099,0,7,0
30,57284.72,30596.47,2.4112,0,0,0,2.4099,0,16,0
31,67270.32,39502.07,16.6318,0,1,302,6.9465,0,0,11
32,63551.65,64079.56,17.3717,0,1,991,6.8678,0,0,82
33,24360.03,83164.51,2.7739,0,0,0,2.4099,0,9,0
34,61341.81,49696.35,2.4115,0,0,0,2.4099,0,67,0
35,40827.1,60034.84,2.9045,0,0,0,2.4099,0,41,0
36,61089.95,30476.65,2.4115,0,0,0,2.4099,0,215,0
37,62829.06,51286.81,2.4099,0,0,0,2.4099,0,5,0
38,31923.7,69080.65,2.4115,0,0,0,2.4099,0,65,0
39,22744.82,85953.17,10.7031,0,1,895,4.656,0,0,11
40,72938.37,22530.44,3.099,0,0,0,2.4099,0,8,0
41,52632.63,40730.52,11.5181,0,1,438,4.9581,0,0,6
42,39460.99,61492.89,3.2084,0,0,0,2.4099,0,10,0
43,60924.41,18400.97,2.4115,0,0,0,2.4099,0,147,0
44,54053,24871.97,21.5152,0,1,731,7.8095,0,0,31
45,57288.59,46766.99,18.6604,0,1,170,7.0948,0,0,46
46,69526.33,16606.58,2.4114,0,0,0,2.4099,0,45,0
47,69536.2,19658.2,19.7574,0,1,316,7.3926,0,0,28
48,55219.7,28095.08,13.0705,0,1,186,4.9933,0,0,13
49,35593.06,64264.92,11.6084,0,1,633,4.5882,0,0,7
50,43142.7,56698.58,12.9809,0,1,207,4.8212,0,0,2
51,65080.05,37011.6,2.4114,0,0,0,2.4099,0,47,0
52,53318.74,67481.4,2.4115,0,0,0,2.4099,0,56,0
53,49859.03,64356.15,2.4115,0,0,0,2.4099,0,167,0
54,58259.79,67650.48,2.4114,0,0,0,2.4099,0,32,0
55,64658.3,59584.4,2.4115,0,0,0,2.4099,0,78,0
56,51720.36,47429.46,15.8355,0,1,406,5.7868,0,0,25
57,57735.76,36654.66,2.481,0,0,0,2.4099,0,21,0
58,57609.14,47334.69,16.0897,0,1,459,6.0461,0,0,28
59,60866.22,69051.84,14.2274,0,1,115,6.5803,0,0,7
60,26957.94,79507.32,11.3572,0,1,1000,4.7224,0,0,8
61,37859.89,63156.89,2.4112,0,0,0,2.4099,0,18,0
62,55383.33,28789.7,12.5036,0,1,186,4.9933,0,0,7
63,35598.06,64495.18,2.4099,0,0,0,2.4099,0,3,0
64,69553.42,15115.75,2.4114,0,0,0,2.4099,0,44,0
65,73475.8,24369.31,4.561,0,0,0,2.4099,0,6,0
66,50538.16,46092.34,2.4115,0,0,0,2.4099,0,103,0
67,32596.21,68094.96,2.4111,0,0,0,2.4099,0,15,0
68,51519.34,46619.65,2.4115,0,0,0,2.4099,0,57,0
69,66981.31,38316.57,33.2384,0,1,876,12.6655,0,0,55
70,66217.35,45033.36,2.4099,0,0,0,2.4099,0,3,0
71,56913.1,67918.02,2.4109,0,0,0,2.4099,0,13,0
72,58709.64,74410.67,10.4171,0,1,672,4.8424,0,0,16
73,30126.44,73609.7,2.4099,0,0,0,2.4099,0,2,0
74,25090.34,80716.3,14.238,0,1,578,6.2341,0,0,12
75,71450,28715.37,3.1931,0,0,0,2.4099,0,9,0
76,71212.27,23513.55,14.2748,0,1,714,5.0355,0,0,13
77,23058.43,81395.16,18.3069,0,1,721,4.2323,0,0,12
78,60262.55,67139.61,14.3792,0,1,115,6.5803,0,0,33
79,69202.26,17270.99,2.4099,0,0,0,2.4099,0,5,0
80,53782.69,40093.24,2.4099,0,0,0,2.4099,0,1,0
81,43226.51,56903.07,11.6731,0,1,207,4.8212,0,0,12
82,58554.4,48199.29,15.9844,0,1,459,6.0461,0,0,16
83,29995.18,72643.02,2.4099,0,0,0,2.4099,0,4,0
84,31214.11,72022.62,257.801,0,1,84,5.9029,84,0,154
85,31037.71,71125,2.4111,0,0,0,2.4099,0,15,0
86,53637.25,27825.94,13.4946,0,1,534,5.0497,0,0,9
87,53355.59,26684.39,21.5622,0,1,731,7.8095,0,0,59
88,65128.74,55508.38,14.5367,0,1,834,5.4476,0,0,75
89,29002.08,74015.35,2.4114,0,0,0,2.4099,0,21,0
90,62292.25,30407.37,3.0743,0,0,0,2.4099,0,46,0
91,58277.35,37554.71,12.8794,0,1,209,4.5811,0,0,93
92,70603.78,23133.29,13.7446,0,1,714,5.0355,0,0,23
93,63635.96,33509.51,2.4113,0,0,0,2.4099,0,19,0
94,66664.68,47015.14,17.317,0,1,637,6.5586,0,0,34
95,60570.68,46352.95,3.2716,0,0,0,2.4099,0,9,0
96,26414.32,72768.35,2.4113,0,0,0,2.4099,0,19,0
97,53248.53,27565.74,12.6723,0,1,186,4.9933,0,0,8
98,56962.91,67863.31,2.4115,0,0,0,2.4099,0,78,0
99,47379.49,49348.82,16.9348,0,1,489,6.1627,0,0,15
100,20296.07,84091.29,9.6037,0,1,284,4.413,0,0,7
101,55548.37,27574.45,13.6801,0,1,534,5.0497,0,0,16
102,62746.52,64373.7,12.3126,0,1,223,5.3153,0,0,27
103,32639.64,70287.7,2.4115,0,0,0,2.4099,0,77,0
104,57243.55,24607.67,14.4114,0,1,474,5.1864,0,0,41
105,58159.69,47949.04,2.411,0,0,0,2.4099,0,14,0
106,57560.67,34924.69,2.4115,0,0,0,2.4099,0,101,0
107,65120.99,60161.68,2.4115,0,0,0,2.4099,0,140,0
108,49975.39,49885.98,2.4114,0,0,0,2.4099,0,46,0
109,71890.26,29702.18,2.4104,0,0,0,2.4099,0,9,0
110,54968.26,23033.4,12.8061,0,1,474,5.1864,0,0,11
111,44786.42,54491.21,13.0589,0,1,207,4.8212,0,0,18
112,26580.23,76573.34,12.9516,0,1,638,5.8153,0,0,47
113,23609.62,80360.58,19.0601,0,1,721,4.2323,0,0,9
114,31574.21,70023.97,2.4115,0,0,0,2.4099,0,78,0
115,61728.98,67453.89,233.4457,0,0,0,5.3482,115,0,155
116,51182.72,45539.66,2.4406,0,0,0,2.4099,0,19,0
117,57643,30757.37,2.885,0,0,0,2.4099,0,138,0
118,67518.03,45138.06,2.7858,0,0,0,2.4099,0,7,0
119,26542.38,71411.83,14.7324,0,1,798,5.5525,0,0,39
120,56462.45,24189.38,2.4099,0,0,0,2.4099,0,5,0
121,47258.82,53272.94,2.4115,0,0,0,2.4099,0,175,0
122,41526.92,62863.9,183.6646,0,1,122,4.8989,122,0,131
123,71529.07,24125.55,2.4101,0,0,0,2.4099,0,7,0
124,60321.07,31644.26,2.4115,0,0,0,2.4099,0,232,0
125,54919.93,61363.99,2.4115,0,0,0,2.4099,0,213,0
126,48520.5,61628.57,2.4115,0,0,0,2.4099,0,185,0
127,64347.47,47847.29,14.9875,0,1,244,5.5745,0,0,112
128,26689.66,79813.03,11.9379,0,1,1000,4.7224,0,0,1
129,38655.45,62291.68,2.6698,0,0,0,2.4099,0,7,0
130,26434.96,80815.1,11.192,0,1,546,4.4758,0,0,36
131,66427.85,39129.18,2.4099,0,0,0,2.4099,0,1,0
132,65326.67,60032.51,17.2926,0,1,688,6.4335,0,0,35
133,40471.08,60917.17,12.7391,0,1,122,4.8989,0,0,1
134,69836.01,46992.56,2.4115,0,0,0,2.4099,0,186,0
135,26009.73,68396.88,2.4115,0,0,0,2.4099,0,251,0
136,66280.49,46834.47,2.4112,0,0,0,2.4099,0,18,0
137,31789.16,69492.2,2.4114,0,0,0,2.4099,0,41,0
138,60402.54,62401.11,2.4114,0,0,0,2.4099,0,39,0
139,58801.27,39141,12.0839,0,1,209,4.5811,0,0,5
140,33736.56,66000.89,16.8562,0,1,298,5.5217,0,0,2
141,66527.82,47959.71,13.5885,0,1,244,5.5745,0,0,8
142,56510.82,44494.07,11.3412,0,1,438,4.9581,0,0,6
143,70739.42,26436.24,2.4101,0,0,0,2.4099,0,7,0
144,58773.36,46359.9,2.4852,0,0,0,2.4099,0,20,0
145,53560.99,24753.37,2.4115,0,0,0,2.4099,0,68,0
146,30473.11,70403,2.5239,0,0,0,2.4099,0,7,0
147,64606.3,64283.31,16.433,0,1,991,6.8678,0,0,2
148,59551.45,70211.71,14.7459,0,1,513,5.3554,0,0,49
149,26507.42,76957.88,12.2103,0,1,638,5.8153,0,0,11
150,56939.39,35445.67,13.3013,0,1,313,5.2035,0,0,18
151,53708.66,25893.76,2.6532,0,0,0,2.4099,0,24,0
152,54211.41,42197.11,13.1219,0,1,548,4.3219,0,0,18
153,64645.52,59063.34,2.5173,0,0,0,2.4099,0,21,0
154,71637.16,18013.44,19.8626,0,1,316,7.3926,0,0,38
155,70276.4,19187.95,18.8045,0,1,316,7.3926,0,0,3
156,66425.96,66550.21,2.4099,0,0,0,2.4099,0,4,0
157,60371.05,53997.96,2.4115,0,0,0,2.4099,0,225,0
158,28467.24,73631.62,14.0849,0,1,798,5.5525,0,0,4
159,62439.91,66992.67,14.2868,0,1,115,6.5803,0,0,36
160,56498.74,41009.27,13.876,0,1,548,4.3219,0,0,18
161,67484.74,40793.51,18.9361,0,1,302,6.9465,0,0,27
162,70056.66,18521.53,12.8331,0,1,921,4.7072,0,0,30
163,64093.04,33617.27,2.4113,0,0,0,2.4099,0,19,0
164,24533.14,78066.79,13.6856,0,1,638,5.8153,0,0,11
165,65616.81,35528.71,29.0611,0,1,876,12.6655,0,0,10
166,70367.37,20782.06,11.9304,0,1,921,4.7072,0,0,6
167,26624.51,76106.72,14.0611,0,1,798,5.5525,0,0,4
168,31909.92,70076.69,15.3709,0,1,964,6.5861,0,0,2
169,62927.01,61891.97,2.4099,0,0,0,2.4099,0,1,0
170,58042.35,47273.2,189.0628,0,0,0,7.5043,170,0,69
171,55818.81,24374.64,21.3714,0,1,731,7.8095,0,0,35
172,28956.25,70827.3,2.4099,0,0,0,2.4099,0,6,0
173,29138.23,71702.36,14.2951,0,1,964,6.5861,0,0,8
174,19973.66,84863.11,2.4099,0,0,0,2.4099,0,2,0
175,56196.63,32927.67,2.9562,0,0,0,2.4099,0,16,0
176,71395.98,24987.8,13.1599,0,1,714,5.0355,0,0,9
177,57145,33522.26,2.4115,0,0,0,2.4099,0,246,0
178,55530.62,61573.61,2.4115,0,0,0,2.4099,0,118,0
179,67202.36,46740.94,2.4115,0,0,0,2.4099,0,81,0
180,64089.32,64824.57,2.6663,0,0,0,2.4099,0,7,0
181,55206.98,46452.49,17.7011,0,1,170,7.0948,0,0,18
182,64906.35,67331.56,2.8988,0,0,0,2.4099,0,6,0
183,25402.21,80561.06,11.2926,0,1,570,4.2949,0,0,13
184,22997.86,74793.97,2.4099,0,0,0,2.4099,0,5,0
185,59324.68,71083.31,2.4099,0,0,0,2.4099,0,1,0
186,53078.84,29035.31,391.6745,0,1,534,5.0497,186,0,189
187,52605.81,44055.42,2.4114,0,0,0,2.4099,0,21,0
188,54480.04,25576.56,2.4115,0,0,0,2.4099,0,57,0
