"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,18580.86,73733.85,2.9384,0,0,0,2.6759,0,23,0
2,71518.18,29691.5,2.9408,0,0,0,2.6759,0,67,0
3,53440.75,22908.34,13.4461,0,1,2491,5,0,0,1
4,68736.73,40927.88,2.7219,0,0,0,2.6759,0,1,0
5,69852.54,18757.26,3.5267,0,1,881,7.5902,0,0,15
6,70665.86,23106.56,2.7603,0,0,0,2.6759,0,2,0
7,22904.44,84166.89,3.8575,0,0,0,2.6759,0,8,0
8,69699.85,18083.16,18.3412,0,1,1682,5.2287,0,0,26
9,35306.23,65574.93,2.9423,0,0,0,2.6759,0,71,0
10,45000.47,59483.67,5.6425,0,0,0,2.6759,0,16,0
11,40887.31,58666.45,4.913,0,0,0,2.6759,0,9,0
12,61478.59,65483.68,3.1575,0,0,0,2.6759,0,7,0
13,53501.33,22589.04,16.5899,0,1,1420,5.6421,0,0,20
14,24883.29,81301.18,2.8406,0,0,0,2.6759,0,5,0
15,65452.59,48386.91,8.4497,0,0,0,2.6759,0,7,0
16,60975.21,66358.87,20.5395,0,1,630,8.9929,0,0,23
17,70072.79,22746.84,2.9372,0,0,0,2.6759,0,21,0
18,54435.37,39747.45,13.3489,0,0,0,2.6759,0,2,0
19,46904.87,53053.59,2.8945,0,0,0,2.6759,0,9,0
20,30919.07,83406.5,23.4385,0,1,1169,9.3971,0,0,3
21,70658.58,23900.49,16.8311,0,1,468,6.945,0,0,37
22,54647.16,26484.24,2.8406,0,0,0,2.6759,0,5,0
23,56922.25,64333.51,16.305,0,1,1946,8.1874,0,0,1
24,64844.81,19016.94,3.7328,0,0,0,2.6759,0,51,0
25,30909.17,69629.65,17.3342,0,1,99,4.639,0,0,2
26,30396.15,69987.33,170.5502,0,1,2353,6.9037,26,0,196
27,65730.59,55045.57,4.65,0,1,2558,9.9758,0,0,1
28,56673.74,38782.26,282.6689,0,0,0,5.2088,28,0,191
29,58310.58,66573.95,2.9553,0,0,0,2.6759,0,20,0
30,62030.91,66369.99,3.2004,0,0,0,2.6759,0,33,0
31,71187.07,20459.32,2.9214,0,0,0,2.6759,0,13,0
32,65375.44,46308.39,16.1755,0,1,2755,5.451,0,0,14
33,61200.39,69195.46,6.6605,0,0,0,2.6759,0,8,0
34,41743.1,59634.36,17.8305,0,1,2352,6.373,0,0,57
35,67882.78,44410.22,21.4521,0,1,481,4.4422,0,0,11
36,29713.84,71634.5,24.1192,0,1,2397,7.8875,0,0,25
37,33518.68,68111.04,14.5356,0,1,2353,6.9037,0,0,2
38,66314.72,40083.8,17.0249,0,1,1937,6.7682,0,0,11
39,27099.36,84888.95,22.1545,0,1,1169,9.3971,0,0,11
40,57362.7,38875.34,15.3646,0,1,1970,5.3342,0,0,40
41,32761.94,69521.47,12.1661,0,1,26,6.2044,0,0,2
42,54005.62,43382.78,20.6237,0,1,1333,5.3649,0,0,22
