"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","g_share_current","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.960666666666667,10.662968911707,14.6452186514812,0,224552.694425279,1863.50557035793,0.728085333886669,0.191854741716882,1300.89074120562,30,1470,0,0,91941.5263900123,321762.17914765,63.7452458197489,14,1591.89852534173,1641.64377116148,6566.57508464592,0.9,63.8043194446084,0,7,14,89.7438890303635,207.9049802478,11.6007127491278,9.2805701993022,58.9862732377216,22922.5139625186,1565.1875542466,22922.5139625186,58.9862732377216,0.374,1,0,1,0,0,0,10.662968911707,0,0.999776795970812,0.999767343012231,1500,0,0,3.18726229098744,0,0,1,0,0,0,4705.34350320642,5.82076609134674e-11,0,325.637256147043,1661.83000680088,1336.19275065384,668.096375326918,0,57515.9030488746,318357.726385649,5.82076609134674e-11,1
0.483333333333333,11.3497389123825,16.5655434809954,1029.09823645518,230856.476173614,694.812562773855,0.685141355332126,0.187461884480194,6529.61096892123,105,1395,75,0,84811.7438366371,315326.935564697,916.2961721939,93.9657732679348,786.480496812286,1608.81089573825,6435.243582953,0.9,117.644170071162,0,18,93.9657732679348,93.8612749669281,212.545049510604,11.940009122978,9.55200729838244,775.003857285373,30888.7758588578,1864.64005206316,29859.6776224026,775.003857285373,0.464067563730886,12,0.0702238448711887,1,0,0,1029.09823645518,11.3497389123825,0,0.999970223550675,1.00000497714242,1500,0,0,48.8427077861331,0.285714285714286,0,1,0,1029.09823645518,0,5379.77688526495,464.489935889782,5218.56113975689,323.576287525406,1672.44305164248,1348.86676411707,674.433382058534,0,60717.6000968907,316363.032573025,464.489935889782,2
0.247333333333333,11.5677290886378,16.8522346412565,13651.2597889836,231129.73387479,10950.7737687001,0.686421079155786,0.188340610705219,18335.5416554697,142,1358,37,0,79023.719556723,309020.396853403,2069.44041052547,59.1030451587413,-433.70268754324,1576.63467782349,6306.53871129395,0.9,872.716955823449,0,11,59.1030451587413,94.4357062560546,213.554841043715,12.1295006587781,9.70360052702248,1128.9596365168,36036.7378094182,2138.39520850223,22385.4780204346,1128.9596365168,0.465478246110904,31,0.545825729898413,1.00185413786321,0.185413786320932,0.243871107782616,13625.9953151459,11.5463206183985,0,0.999911390009137,0.999964248464832,1500,0,0,149.8725929231,0.950704225352113,1,1,0,13651.2597889836,0,6065.36125681305,172.058045122598,12287.9569991139,328.650989572139,1699.81973266834,1371.1687430962,685.584371548102,0,57481.4740546934,321104.227200213,172.058045122598,3
0.074,11.8778949095073,17.0933422223455,19891.1657161594,230213.103696762,16572.8403245805,0.694884286232785,0.186340887442002,25263.7728889743,179,1321,37,0,74225.9653861835,302839.988916335,2886.2583670844,32.7496517787009,-1303.63004697184,1545.10198426702,6180.40793706807,0.9,1781.63697465006,0,6,32.7496517787009,94.8236540338305,212.542118414388,13.3057962110184,10.6446369688147,1363.28991167592,40102.1288987618,2346.06716329226,20210.9631826024,1363.28991167592,0.46093633405557,64,0.630802549553381,1.0140394941773,1.21628047971936,0.54200073721197,19615.7702243119,11.7134440795562,0,0.999843307541847,1.00009957547369,1500,0,4.77668406683989,286.691881631165,1.54748603351955,2,1,1,19895.9424002263,0.000240083328085307,6825.3013219272,105.329988595797,7643.34545738049,328.747572657594,1848.62770288588,1519.88013022829,759.940065114145,0,60052.4936351157,321011.909407526,105.329988595797,4
0.0213333333333333,12.1219316880279,17.0836732500453,24873.4015925899,227193.044325678,22833.6556456857,0.709562370492879,0.187329359443947,31420.2614803177,216,1284,37,0,69980.3833747677,296783.189138009,3551.12769763912,41.913258064708,-1736.99180152469,1514.19994458168,6056.7997783267,0.9,2858.39996637645,0,7,41.913258064708,93.543761561318,210.278333508329,13.7144969485287,10.971597558823,1462.21257792472,41802.79626534,2446.94426388829,16929.3946727501,1463.8894565208,0.471598262933602,127,0.573005608267572,1.01219050747105,-0.182338727127207,1.39289885465582,24573.8340845894,11.9759389152092,0,1.00011143014736,1.00051348973355,1500,0,258.022693468048,449.913672431563,2.11111111111111,2,1,9,25131.424286058,0.01026693475591,7623.20112466049,-341.364753800677,7139.40992885032,328.151319336376,1923.95092480295,1595.79960546657,797.899802733287,0,63869.7525779383,320007.083346131,-341.364753800677,5
0.0073333333333333,12.3679191126142,17.0103332224213,27280.4945311831,224217.429855303,27007.416021461,0.727082706193671,0.186851259403643,35852.8202737301,253,1247,37,0,66011.3956518514,290847.525355248,3810.22002185493,24.6860945073517,-1896.69567646913,1483.91594569004,5935.66378276017,0.9,4402.85326918388,0,4,24.6860945073517,92.5090014795954,207.390556645487,13.9389783119099,11.1511826495279,1478.3378271666,42375.1244153361,2491.14017116852,15094.629884153,1495.73733171815,0.501190976748832,176,0.518297495081746,1.02727870651626,1.49064814714677,2.909296921112,26556.0790447,12.0394972018418,0,1.0003042361521,1.000602025449,1500,0,404.922305188407,617.928989902731,2.65612648221344,3,1,17,27685.4168363715,0.0146258337947957,8453.62729109122,-864.775950157491,5601.8525479232,325.608935894054,1986.46126875552,1660.85233286147,830.426166430735,0,69817.5208649102,317236.241528616,-864.775950157491,6
0.000666666666666704,12.9051372954139,17.643973399745,27958.6480616301,221033.95331114,30507.1529742706,0.731418995202088,0.189913269365739,39513.4589777844,290,1210,37,0,62094.3247658551,285030.574848143,3869.33210410693,25.0901609614378,-1833.8682254568,1454.23762677624,5816.95050710497,0.9,3880.79559396337,0,4,25.0901609614378,91.1399854078554,206.020378820557,14.5658865315078,11.6527092252063,1482.04024521459,42986.2304171706,2436.31235681821,15027.5823555404,1539.07865727013,0.547050466682049,238,0.414706661590527,1.0709841823895,4.25449058721927,4.03618654110133,26105.5658163417,12.0497926184314,0,1.00034502595902,1.00040393978686,1500,0,556.136090912458,780.499145612941,3.18965517241379,3,1,34,28514.7841525426,0.0195034297975869,9304.02776113509,-1502.00452139846,4944.62946878629,322.180870997402,2022.98181108515,1700.80094008775,850.400470043876,0,76786.8880364043,313635.431051266,-1502.00452139846,7
0.00466666666666671,13.5691883425077,19.5049886962385,27002.3846836275,218594.559353638,30338.7949404664,0.695677836774368,0.195358124868881,40231.9898261033,310,1190,37,17,58296.6443280476,279329.963351181,3981.5105153581,13.0716756762485,-1840.83673438948,1425.15287424072,5700.61149696287,0.9,3800.54744732413,0,2,13.0716756762485,88.95920368574,206.101337114495,15.0479988026318,12.0383990421055,1483.05701122075,43256.8122120397,2217.73069883304,16254.4275284121,1564.18983802013,0.613789062763129,269,0.354573326863918,1.154171851882,7.76740411860182,5.37318391957848,23395.4628503522,11.7566446629085,0,1.00056424845278,1.00037911578444,1500,0,702.449231051647,940.549714100199,3.53548387096774,4,1,41,27704.8339146792,0.0253547533695721,9978.81915938558,-2215.97054838785,4919.0793413819,315.806455210595,2003.40411630169,1687.5976610911,843.79883054555,169.007432295067,84503.2496662165,307229.998622152,-2215.97054838785,8
0,14.3846297207395,21.0591562265444,31707.8679982845,214558.716702113,34745.0352859855,0.683058217812551,0.199163634060559,44947.3459620936,344,1156,37,3,55328.6869173599,273743.364084157,4803.48977145401,0,-2560.34521200793,1396.6498167559,5586.59926702361,0.9,4743.81959454051,0,0,0,86.8525132831781,203.978262382031,15.8790123405681,12.7032098724545,1490.88014762379,44331.5932839875,2105.09826733272,12623.725285703,1624.85599069235,0.676338129328001,318,0.327353525052863,1.23324103279734,6.85072857966598,5.86021254267827,25711.0063280671,11.6640862071472,0,1.00061237286857,1.00015074643273,1500,0,846.494742690179,1133.69671696789,4.01744186046512,4,1,61,32554.3627409747,0.0260024977120727,10833.2738360635,-3148.68768837262,6623.70273146798,313.442779447265,2022.35213280316,1708.9093533559,854.454676677948,0,90468.5769887005,304632.438905458,-3148.68768837262,9
0.0033333333333333,15.0328554275759,23.1751920976477,30096.1986250842,211139.708697965,33510.8261437864,0.648661524108867,0.206738597020009,44577.1005805057,340,1160,37,41,52280.5551292408,268268.496802474,4781.55753173577,21.1068593972399,-2371.40680664665,1368.71682042078,5474.86728168314,0.9,4281.25455019515,0,3,21.1068593972399,83.5818066660043,203.300482673265,16.7744191393117,13.4195353114493,1494.25754737196,45089.7243917825,1945.60304837167,14993.5257666983,1649.60246159822,0.747817774320891,319,0.27257649867547,1.31343435818975,6.50264816525858,6.38750554444827,22914.1246666978,11.4454562071111,0,1.00058648209149,1.00036980810272,1500,0,1020.3270452711,1316.08975770628,4.10588235294118,4,1,57,31116.5256703553,0.0327905196126432,11618.2086379521,-4168.72677970084,7620.46185118319,305.737900583922,1971.41740288542,1665.6795023015,832.839751150748,47.9049492622141,100650.507393895,296931.089970992,-4168.72677970084,10
