"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.96,9.97155369891942,13.6911929531406,0,45233.6715393642,-24.3728042684764,0.728318834819434,0.102083623428876,378.341156259168,30,1470,0,0,96466.7496697624,144531.824468842,59.7860082533131,6,683.621259444862,737.407267698175,2949.6290707927,0,0,3,6,23.967613917541,36.5394826374067,9.62248621428556,7.69798897142845,60.0112762848586,5024.9854854728,367.023202628966,5024.9854854728,60.0112762848586,0.374,0,0,1,0,0,0,9.97155369891942,0,1.00018793808098,1.00018793808098,1500,0,0,2.98930041266566,0,0,1,0,0,0,3224.27592114999,39.876059762988,102.263149993856,145.164850188553,741.438711866634,596.273861678081,59.6273861678081,0,39925.1078581157,141676.048404858,39.876059762988,1
0.546,11.1618973594364,16.290572510891,963.53444212954,54715.802528588,84.584640323575,0.685175266367969,0.115669483706303,7040.5156681351,105,1395,75,0,89927.0275485266,141641.187979465,813.591994451133,3836.48525363565,3745.55238152873,722.659122344211,2890.63648937685,63.925186912483,0,886,3836.48525363565,27.8658039042711,44.9845155026771,10.8209817165505,8.65678537324039,680.774689764199,11647.452822479,714.981184037096,10683.9183803494,680.774689764199,0.460447391666338,5,0.0714519925310714,1,0,0,963.53444212954,11.1618973594364,0,0.999860088522312,0.99966914796505,1500,0,0,43.519435114589,0.285714285714286,0,1,0,963.53444212954,0,3762.32939154872,484.719823122112,6528.15455659731,148.204202961455,746.041392293386,597.837189331931,59.7837189331931,0,39988.6017262239,144727.414717438,484.719823122112,2
0.382,11.2425045941538,16.0467751918958,10368.5825560541,58779.2575711566,7090.52832195626,0.700608344026135,0.139754059203117,16542.4151628233,142,1358,37,0,84817.9572539774,138808.364219876,1873.10711809794,3496.25919261746,2366.17356250851,708.205939897327,2832.82375958931,887.569663384627,0,718,3496.25919261746,28.4338407816413,50.8301350001267,11.0301199968695,8.82409599749559,713.728898125852,18103.0669809039,1128.14361542539,7734.48442484981,718.900449748947,0.426014206738756,11,0.697117181351601,1.0104550936398,1.04550936397982,0.563442068614906,10261.2997067539,11.1261793472254,0,1.00014298811993,1.00000311549976,1500,0,34.8155480916712,134.998819263757,0.950704225352113,1,1,5,10403.3981041457,0.0033465553988362,4365.99244695105,-0.0164931228500791,9926.94408246913,154.654358799907,825.391087024711,670.736728224804,67.0736728224804,0,38032.4904240647,150687.74314709,-0.0164931228500791,3
0.138,11.4548595888335,16.4165793287744,12015.6703341926,63880.4915444478,9342.09269975613,0.697761656641578,0.164488263891014,24144.1774465366,179,1321,37,0,81399.6785475765,136032.196935479,1891.77226073748,1816.6607634844,726.929379257306,694.041821099381,2776.16728439752,432.787350182731,0,366,1816.6607634844,28.7771792766941,57.4298453156642,11.6200414687988,9.29603317503908,1285.71198746113,21534.9233037598,1311.77895665598,9519.25296956724,1299.82691135139,0.438382148996658,42,0.467377822974937,1.04608128996516,3.52575750764228,0.46184796790161,11486.3638700515,10.9502575934754,0,0.999971295371368,1.00003320455709,1500,0,107.999055411005,222.837491337443,1.54748603351955,2,1,7,12123.6693896036,0.00890811617674247,5083.37185976891,-200.391601818672,8298.39553415246,158.986138681243,956.074375145535,797.088236464292,79.7088236464292,0,39397.9708005748,154622.26279178,-200.391601818672,4
0.106,11.4347017499361,16.2153502241455,16761.326637094,64047.3909162104,13240.6037847617,0.705177599735664,0.189299179736692,28584.1879912912,187,1313,37,29,78787.4613509972,133311.552996769,2402.23120255177,1516.77316122166,-27.0270635827646,680.160984677393,2720.64393870957,889.473003235791,0,294,1516.77316122166,26.4524835513126,59.3478197977339,11.8137105480979,9.4509684384783,1330.88954180733,23111.4246806182,1425.28063601143,6350.09804352422,1404.06926434,0.434811148658068,67,0.604892235474459,1.02773243280461,-1.75405652854758,0.757454215117137,16309.037354551,11.1261466359795,0,1.00014133534062,1.00016045014732,1500,0,178.269993069955,331.80717689816,1.81818181818182,2,1,34,16939.5966301639,0.010523862932634,5093.06792636492,-404.807716749376,9915.74550152891,160.620854092197,987.757904881597,827.1370507894,82.71370507894,734.727279114447,35079.1610882703,156075.456051969,-404.807716749376,5
0.0226666666666666,11.7066184380993,16.3386565110081,19658.7919746325,64807.5772127604,16846.7973426399,0.716498228003753,0.201638966120438,35025.1169078229,223,1277,37,1,77011.8853557595,130645.321936834,2833.68590791104,1089.81479806203,-811.867603346635,666.557764983845,2666.23105993538,1295.83246778392,0,205,1089.81479806203,26.0335186336081,61.5636556631748,12.8408405266178,10.2726724212942,1433.62624298095,24532.9938194617,1501.530667649,4874.2018448292,1660.97351357936,0.433598387411478,126,0.536231484729386,1.02251185519038,-0.507970503566479,0.243682665800995,19225.9795080541,11.4488828453922,0,1.00031759771612,1.00047380134795,1500,0,265.445741518528,456.901113448804,2.34080717488789,3,1,69,19924.2377161511,0.0133227551939591,5946.10095792515,-788.001299319818,7520.91164114198,163.58880577706,1111.40328528842,947.814479511362,94.7814479511362,0,39301.1450662414,158666.25991116,-788.001299319818,6
0.0973333333333334,12.02039650031,17.2574945500281,16702.6918317829,64174.2663733612,7364.70115463454,0.696531959808179,0.234363895081047,20800.5811734842,188,1312,37,72,74095.8392520297,128032.415498097,2466.79370567251,1828.19775557821,380.151550348909,653.226609684168,2612.90643873667,778.189693506511,0,308,1828.19775557821,22.8583012363872,63.7453156975557,12.9417631950896,10.3534105560717,1325.43132621329,24389.5976856442,1413.27569972227,7686.9058538613,1461.02852639902,0.486090306837685,101,0.462221416227305,1.03762489980269,1.47803123607764,-0.797593182884211,16097.042230732,11.5845297299591,0,0.999695199196862,0.999648398547017,1500,0,365.520890759043,557.395743059989,2.04787234042553,2,1,44,17068.212722542,0.0214152996978002,1710.88255765627,1332.94454452669,1541.61136203961,156.632109833258,950.892918814124,794.260808980866,0,5029.47920924975,585.450797219171,145634.806780025,1332.94454452669,7
0.084,12.1189347831411,17.6223655626513,18766.2953926788,63701.8421382319,2296.04330485597,0.687701928555261,0.240413408526799,14700.4459605782,190,1310,37,35,71834.2220098289,125471.767188135,2784.17645483347,1473.16255438581,-224.935228509178,640.162077490485,2560.64830996194,1135.20449525714,0,255,1473.16255438581,21.7473880820218,63.4250209461714,13.0210267116953,10.4168213693562,1314.32718020896,24431.294548048,1386.37996477768,5664.99915536926,1426.2598893029,0.499839492287323,83,0.559874086360036,1.02181825767408,-1.52334838260089,-0.305145504064159,18365.5902130734,11.8601666119442,0,0.999673732633196,0.999715302531828,1500,0,445.916594447991,668.734778648663,2.08947368421053,2,1,50,19212.2119871268,0.0232100600777662,379.686281264207,3206.55249223934,0,154.925548647654,866.13072151292,711.205172865266,0,2042.40144925733,0,137832.107452917,3206.55249223934,8
0.088,12.3562331451446,18.1078861680377,18317.448940403,63370.632757958,-3267.49192114724,0.682367507199966,0.251234735483485,9095.29596886022,189,1311,37,38,69515.9934142192,122962.331844372,2770.02253814956,1488.30335314677,-119.37252614319,627.358835940675,2509.4353437627,1145.59691238735,0,254,1488.30335314677,20.7774633760124,64.2708598942544,13.2066118166494,10.5652894533195,1329.09535293949,24428.274978657,1349.04067498366,6110.82603825394,1425.59451375689,0.507120604544877,80,0.525171133227303,1.0046453579354,-1.68062173578375,0.193477519470708,18232.7512845392,12.2990994260277,0,0.999843242156484,0.99994745063194,1500,0,534.98782291893,773.799166623708,2.07407407407407,2,1,46,18852.436763322,0.0283776484512478,-46.8753355381243,4992.67191055714,0,151.441574002844,766.93726602146,615.495692018616,0,1042.05730882095,0,129619.13425103,4992.67191055714,9
0.082,12.3991868476897,18.347333459114,18543.7155915561,62516.6319732016,-7693.02171416094,0.67580321005887,0.259815386565238,3540.84013027294,187,1313,37,39,67265.8459467247,120503.085207485,2722.4895655703,1349.05539707074,-139.583175978733,614.811659221862,2459.24663688745,1046.46724304293,0,227,1349.05539707074,20.0221824322456,64.333390388068,12.8388137919133,10.2710510335306,1344.11951657759,24008.8480625006,1308.57424682464,5465.1324709445,1451.0491522384,0.512451192453932,68,0.534025868715312,1.01176007417342,0.708181865552682,0.0382410171626746,18328.1748953238,12.2550663583158,0,0.999942188245238,0.999921228330495,1500,0,619.039333298966,871.233686571037,2.03743315508021,2,1,60,19162.7549248551,0.0323042973584158,-1124.0100071528,6199.08073647969,0,148.455427297999,668.348777520606,519.893350222607,0,1597.02802183728,0,122089.456205765,6199.08073647969,10
0.0773333333333334,12.4306024056319,18.5972208254258,18680.9637584903,62025.0530295514,-10325.2323633193,0.668411830042745,0.263618336518577,542.302857516559,189,1311,37,35,65266.5107392679,118093.023503335,2890.89572661431,1247.93270057397,-343.46065074608,602.515426037424,2410.0617041497,1238.89202526915,0,216,1247.93270057397,19.5814141470141,64.1951798894242,12.8584762687881,10.2867810150305,1357.49386623258,24249.8433689573,1303.94985339978,5568.87961046703,1459.73463794005,0.516338679286057,57,0.544200394037531,1.03184497479356,1.98514461410786,0.51363491560404,18104.428683415,12.0469670437837,0,0.999931738238715,1.00007760386032,1500,0,696.98694925683,972.216788573201,2.06878306878307,2,1,44,19377.9507077471,0.0359680422232771,-1541.81094631572,7650.47201265606,0,145.739030632629,610.553356811315,464.814326178686,0,882.615265341606,0,116966.3314055,7650.47201265606,11
0.0686666666666667,12.4675054052287,18.6511214021011,19025.2968279761,62473.1620784321,-10276.9876718904,0.668458755719869,0.263999602098231,55.3536268907533,191,1309,37,35,63335.649409398,115731.163033268,2902.34343683106,1168.37225899821,-365.732629457613,590.465117516676,2361.8604700667,1165.84462019976,136.684759268727,202,1168.37225899821,19.8440753410122,64.9999163236635,13.0259588247929,10.4207670598343,1382.90422114642,24506.5581179859,1313.94555799874,5481.2612900098,1495.46244737338,0.517076217372639,61,0.50632946883121,1.03908696558836,0.701848724537468,1.23102376746195,18309.6289897194,11.9985196794085,0,0.999754884223424,0.99975013492733,1500,0,777.773430858561,1068.72312098609,2.10471204188482,2,1,53,19803.0702588347,0.0392753962235516,-1336.38504023076,9404.92641743923,0,144.635310094716,591.32405310636,446.688743011644,0,241.262836926685,0,115531.82381594,9404.92641743923,12
0.0546666666666666,12.3056065664318,18.3088322448713,19885.4818178669,62437.8620131065,-10143.6873553704,0.67211313107524,0.260879234837754,53.5085059943949,201,1299,37,27,61537.2123479577,113416.539772603,2931.0852967327,1044.60043496186,-452.850549815629,578.655815166342,2314.62326066537,1188.29905989772,0,184,1044.60043496186,20.1735954006632,64.7620238955083,12.8212169539776,10.2569735631821,1382.26720787454,24789.805726117,1353.98071239968,4904.32390825007,1536.83394516125,0.527604463073274,90,0.493249354966913,1.04795683127378,0.85362110960594,1.57688527217037,18975.4780201169,11.7424746890332,0,0.999381376667208,0.999467892893252,1500,0,854.978496788875,1161.84122977342,2.26865671641791,2,1,60,20740.4603146558,0.0412227348775245,-900.814630592337,10614.4530443352,0,143.915709931282,579.486119569704,435.570409638422,0,0,0,113831.387005694,10614.4530443352,13
0.08,12.3874550711932,18.7393041387589,18489.3039769715,63615.8408609194,-10487.1577069782,0.661041358818226,0.25993040848914,51.724889127915,199,1301,37,39,59609.9471125314,111148.208977151,3055.91964988723,1279.83561952766,-279.528347677812,567.082698863015,2268.33079545206,1342.95374540608,0,225,1279.83561952766,20.6538745214912,65.7360029092641,12.8590582232411,10.2872465785929,1336.03785311399,24674.396474032,1316.71892890608,6185.09249706047,1470.10554723373,0.536714338592652,85,0.478038126901845,1.06793426838497,1.90632252350578,0.802988466104377,17313.1479383396,11.5994546086873,0,0.999632373312156,0.999711183791916,1500,0,929.47298381874,1256.54515077911,2.27638190954774,2,1,50,19418.7769607903,0.0478646510897931,-474.120186389368,12590.0812395201,0,141.190882249962,567.885326452931,426.694444202969,0,0,0,112738.630266473,12590.0812395201,14
0.0526666666666666,12.6909427445161,19.1874909823651,19598.9648617071,64509.0608014832,-11832.8076925558,0.66141752228992,0.256139691288913,50.0007261569845,206,1294,37,30,58006.2489726834,108925.244797608,3164.74347955452,1044.11022146303,-559.65609258244,555.741044885755,2222.96417954302,1335.51190783967,0,182,1044.11022146303,21.2208203365681,66.400152609427,13.3661766865283,10.6929413492226,1359.84635174398,25353.5707680174,1321.35935810051,5754.60590631025,1497.04635367544,0.541148712546708,87,0.476492769916484,1.09396505285936,2.43748938909478,0.76248781518462,17915.5310404845,11.6008666925374,0,0.999465750801526,0.999483561264092,1500,0,1005.23612062329,1351.95506721788,2.40776699029126,2,1,59,20604.2009823304,0.0487879205549079,-59.2357047591154,14773.0099417717,0,141.632436592422,556.516918222674,414.884481630252,0,0,0,110682.502081611,14773.0099417717,15
0.0533333333333333,12.6548700392852,19.21609620751,19543.3044471942,65587.8491488032,-8131.29467840727,0.658555718218121,0.255549930400232,4195.3449269641,205,1295,37,38,56110.8813589089,106746.739901656,3023.69668218649,1172.3753712191,-225.131033205042,544.62622398804,2178.50489595216,1233.93220813684,0,196,1172.3753712191,21.8550442978037,67.7070043419792,13.5031902337039,10.8025521869631,1383.1418057471,25544.9800739562,1329.35325667098,6001.67562676205,1527.78435784553,0.562186262932944,94,0.463238628632351,1.07335103816864,-1.88433941622208,0.930541769673292,18207.7472813919,11.7900571101856,0,0.999962921132971,0.999728683364581,1500,0,1081.56405377431,1435.54214796632,2.44878048780488,2,1,59,20624.8685009685,0.0524398036149186,344.971560463789,14794.3089202906,4262.14377964037,141.168969657491,545.376234880395,404.207265222904,0,0,116.799578833255,113567.435829305,14794.3089202906,16
