"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.96,10.742970488977,14.7565376977004,0,227169.657835388,1951.41730548157,0.728014301800017,0.185245922023925,1316.5035007014,30,1470,0,0,91883.695018653,324447.681455129,64.421586385868,4,1594.92372716071,1655.34531354658,6621.38125418631,0,0,2,4,93.2891899738331,208.4378621878,11.1620898817076,8.92967190536611,59.9851714915237,23196.7778401296,1571.96615597333,23196.7778401296,59.9851714915237,0.374,0,0,1,0,0,0,10.742970488977,0,0.999752858192062,0.999752858192062,1500,0,0,3.2210793192934,0,0,1,0,0,0,4759.41479630847,-5.82076609134674e-11,0,328.345262363037,1675.77381614367,1347.42855378063,673.714276890316,0,58176.1814531544,321004.770159522,-5.82076609134674e-11,1
0.414,11.3751219840996,16.7594763524024,1050.9738761522,235500.058761655,167.218780713159,0.678727768392894,0.181377430779638,8140.66604210377,105,1395,75,0,84825.9664628553,317958.727826027,1046.96977315693,85.3899875950634,660.658621713775,1622.23840727565,6488.95362910258,182.378586522655,0,17,85.3899875950634,97.8692597857049,215.228748199519,11.7025496129543,9.36203969036346,878.830278373654,32463.5586241943,1937.02702528297,31412.5847480421,878.830278373654,0.470892530846766,11,0.063491440282169,1,0,0,1050.9738761522,11.3751219840996,0,0.999762671418388,0.999806915100858,1500,0,0,55.4085140111754,0.285714285714286,0,1,0,1050.9738761522,0,5433.52333639359,579.255652044259,6747.71683282575,327.752486992348,1675.96956716259,1348.21708017024,674.108540085121,0,59778.3756628161,320493.244005223,579.255652044259,2
0.220666666666667,11.4205444725735,16.5181988081297,15252.6150155929,235466.907354629,11588.067406923,0.691391634477284,0.180104838462725,21121.5068678334,142,1358,37,0,79276.1004058272,311599.553269506,2356.40535076634,42.1291786066356,-724.48253302957,1589.79363913013,6359.17455652053,1077.9690021785,0,8,42.1291786066356,98.9659563531358,215.144897856243,11.9130114839677,9.53040918717418,1166.27520900532,37057.9554585993,2243.46224967099,21805.3404430065,1166.27520900532,0.45724864426751,34,0.618843270284432,0.999472684923934,-0.0527315076066404,0.0865638026714222,15260.6621928379,11.4265698751364,0,1.00008288358781,1.00026675754594,1500,0,0,170.458355848934,0.950704225352113,1,1,0,15252.6150155929,0,6130.83636004932,101.043417494337,13530.1574417304,334.023401446953,1728.64944875841,1394.62604731146,697.313023655728,0,55513.9476327831,326331.07516738,101.043417494337,3
0.0926666666666667,11.4548413804815,16.3387490090649,20250.5429622663,233698.067117467,16617.1151160138,0.701084359281497,0.180507788434652,26676.6328610127,179,1321,37,0,74439.8865913463,305367.562204116,2929.37673525999,5.36085516778548,-1316.50115050341,1557.99776634753,6231.99106539012,1463.74065558394,0,1,5.36085516778548,98.8468953351785,214.627089603038,12.6218231989174,10.0974585591339,1342.43359851201,39725.5890631428,2431.37274714867,19475.0461008764,1342.43359851201,0.45060807754142,75,0.651515277486094,1.00019937611299,0.0727074586442722,0.254961777560123,20246.5062925402,11.4525580139809,0,1.00005390296663,1.00021152084125,1500,0,49.5169632412675,308.404274819487,1.54748603351955,2,1,1,20300.0599255076,0.00243925207230783,6910.48641176435,-86.8567753846874,6330.2355634511,332.661310730831,1891.9614141609,1559.30010343007,779.650051715033,0,59704.4472860417,324755.068824827,-86.8567753846874,4
0.0626666666666666,11.6174829922296,16.6315780717478,19678.4439225991,232091.206255313,17227.0780685123,0.698519583776857,0.184144509924167,27914.8954646925,192,1308,37,24,69682.7998877164,299260.210960034,2854.99479803595,27.6403079158508,-1275.82465386113,1526.83781102058,6107.35124408232,1412.83833779694,0,5,27.6403079158508,96.858644270695,214.111962261915,12.6540051389553,10.1232041111643,1376.74483114476,40666.3970616192,2445.1315976263,20987.9531390202,1376.74483114476,0.475721733475575,106,0.532478915876467,1.00432862984663,0.412843062319479,1.26594975843621,19593.6303494645,11.5674119476248,0,1.00027025143133,1.00049559662951,1500,0,24.6920252383899,435.73380098031,1.875,2,1,1,19703.1359478374,0.00125320280506414,7684.46346517163,-142.740479498054,6672.5800559819,326.777513559902,1874.73162037447,1547.95410681457,773.977053407283,0,68140.8978499529,319001.084211542,-142.740479498054,5
0.0166666666666667,11.9189981238861,16.9404206787854,24486.9347592657,229803.097482964,21906.2708132331,0.70358336135137,0.182917948620601,33344.377702617,228,1272,37,1,65735.7026355178,293275.006740833,3629.61117608381,34.1658138751794,-1968.42416711437,1496.30105480017,5985.20421920067,2583.4414187154,0,6,34.1658138751794,96.7895205861676,211.940242599479,13.1660465722346,10.5328372577877,1416.43631715166,41955.051342178,2476.62393618824,17468.1165829123,1424.17845550117,0.486707037792106,151,0.545456111197676,1.01278497521608,0.841989874443505,0.765788457954946,24177.8219054261,11.7685376615536,0,1.00073008994481,1.00118819291469,1500,0,130.720140294093,595.427669735485,2.39912280701754,3,1,8,24617.6548995598,0.00531001595511157,8487.94270280718,-416.878065114724,6480.86489347955,325.443630672409,1932.4021059435,1606.95847527109,803.479237635544,0,72754.9060824727,317445.070931715,-416.878065114724,6
0.04,12.1938962368268,18.4287748123598,17932.1494960434,228478.578664382,15652.2302572121,0.66167698943549,0.188757636177612,27749.9476960527,196,1304,37,69,61000.8235209194,287409.506606016,2626.11257943531,41.0244267180076,-1064.88531758273,1466.37503370416,5865.50013481666,1006.40709164574,0,7,41.0244267180076,94.45395736768,212.548015850755,13.1681288630926,10.5345030904741,1426.69144873111,41280.3761912936,2239.99569215028,23348.2266952502,1426.69144873111,0.546922027533705,115,0.424715583596326,1.06398064707384,5.05493990438042,0.873530320600935,16853.8305140797,11.4606372497117,0,1.00110748365184,1.00133249576625,1500,0,53.8278014304098,696.961915220476,2.18367346938776,2,1,2,17985.9772974738,0.00299276489345787,9207.44476832569,-498.9910052052,7076.82764281397,312.663667905544,1806.63550478319,1493.97183687765,746.985918438823,27.4838529203062,87343.1119080185,305131.632442513,-498.9910052052,7
0.0659999999999999,12.3829866891775,18.5824646206851,21462.1324655256,224390.667338242,18150.5875243459,0.666380210695698,0.193025112282406,28496.9258300013,193,1307,37,40,56707.9082716426,281661.316473896,3081.82634495961,41.4161780407802,-1394.27405932261,1437.04753303008,5748.19013212033,1620.17872124905,0,7,41.4161780407802,91.4245331606007,210.170544976487,13.0523342017479,10.4418673613983,1362.64372255943,41462.6668695535,2231.27920412664,20000.5344040279,1364.12748608522,0.553856996285298,106,0.513825181171052,1.03681149683163,-2.55353801001295,1.07830812601879,20700.1297064233,11.9433346630688,0,1.00097641395083,1.00088727694867,1500,0,209.088574566143,816.205136707433,2.15025906735751,2,1,5,21671.2210400918,0.00964821383065259,9839.13344445558,-875.349511206907,8101.05447514736,306.87034440927,1775.17606031874,1468.30571590947,734.152857954735,102.464181824845,94492.2422256935,299249.163134231,-875.349511206907,8
0.0306666666666666,12.6231060809132,19.2950362212933,21571.8457371576,221607.595752688,18386.408351675,0.654215205203025,0.193575184647404,28557.0325076825,195,1305,37,35,52789.9407082146,276028.090144418,3218.45032604469,47.4865980266049,-1658.55085777831,1408.30658236948,5633.22632947792,1554.92757397938,0,8,47.4865980266049,90.436289105714,207.805128509741,13.4652902021672,10.7722321617338,1433.3518460928,41246.7211429475,2137.68560317234,19674.8754057899,1433.3518460928,0.564050985268468,117,0.492483398943292,1.04315073621598,0.611416771874218,0.940033835734639,20679.5096702987,12.1009415443672,0,1.0007210742035,1.00099708440947,1500,0,104.106287870301,936.317396174296,2.18461538461538,2,1,4,21675.9520250279,0.00480284730977888,10551.5345993384,-941.186520695454,6986.67510279369,300.156935456267,1763.6313007273,1463.47436527103,731.737182635514,19.3360277526795,103337.149984048,292783.944812578,-941.186520695454,9
0.0433333333333333,12.7320403767529,19.6675599069944,20751.5247935845,219062.267275188,18016.994554401,0.647362481007368,0.197156559260262,28069.287097419,194,1306,37,38,48687.6899136764,270507.52834153,3062.18316449876,35.6264272825138,-1365.52106764187,1380.14045072209,5520.56180288836,1520.70524901234,0,6,35.6264272825138,88.7048786776429,206.857725407846,13.542003543187,10.8336028345496,1404.59015418489,41201.7968795411,2094.91147221006,20450.2720859566,1410.25832532593,0.582249120499896,111,0.48347887610978,1.0581380175841,1.43673208940878,0.204897234898676,19611.3592449534,12.0324949724633,0,1.0002767813301,1.00036897643973,1500,0,280.895218852289,1042.61068459052,2.19587628865979,2,1,8,21032.4200124368,0.0133553446862601,11202.2076688263,-1300.59547713079,8219.91639972012,293.162078985808,1709.56165886522,1416.39957987941,708.199789939704,57.5267204517995,111958.30876291,285766.951743265,-1300.59547713079,10
