"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","period"
0.96,10.073454247506,13.8409261360732,550.868860215713,158148.886164335,3712.96947116247,0.727802037845706,0.183157218375979,0,20,980,0,0,569.355772787895,0,69.3557727878955,0,-69.3557727878955,0,315.816942980533,0,0,0,98.6298688244088,217.352259565577,10.2134794194279,8.17078353554228,39.8,24100.0881566508,1741.21933169193,23549.2192964351,0,0.374,0,0.995,1,0,0,550.868860215713,10.073454247506,0,1,1,1000,0,0,3.46778863939478,0,0,1,0,550.868860215713,0,1
0.53,12.046542285855,17.8273453795611,8319.2638345785,162416.438567421,8501.24691430879,0.675733937351451,0.182766159386985,159.619312272433,50,950,30,0,1670.21536949873,0,1133.03205688203,32.1724601711977,-1100.85959671083,0,614.684999417488,0,7,32.1724601711977,101.114391444009,222.876327129319,11.9155926527458,9.53247412219664,467.735582892628,30312.4882593116,1700.33662409798,21993.2244247331,0,0.480481450970071,0,0.995182091260911,1.02183870448505,2.18387044850472,2.18387044850472,8141.46479093388,11.7890839649941,1.17862376291369,1,1,1000,0,0,59.9460020515265,0.4,0,1,0,8319.2638345785,0,2
0.142,12.3026294861916,19.5915684971021,17368.9742361832,166239.984517925,13809.8736024406,0.627955310878319,0.17454638775173,1854.12548549058,65,935,15,0,4173.20349829225,0,2535.91178919859,5.36201669373561,-2502.98812879352,0,1788.19941344663,0,1,5.36201669373561,107.883117055354,227.015003813276,12.6326331235756,10.1061064988605,855.014470911284,36603.7614021633,1868.34256826234,19234.7871659801,5.98916794299069,0.593601582399424,5,0.943361447742548,1.13316830394487,10.8950266780043,5.9007352338761,15327.7974469609,10.8568422213742,23.0506874781558,1,1,1000,0,27.561643711332,183.74429140888,1.07692307692308,1,1,1,17396.5358798945,0.00158431792982335,3
0.00800000000000001,12.7294337493373,21.4469750501277,23135.4427213359,168164.581361294,19351.8859678209,0.593530496472581,0.170738225305763,2905.48970953816,80,920,15,0,7654.40340166182,0,3533.88762206079,0,-3481.19990336956,0,2637.50217341245,0,0,0,112.433060169089,230.192529359141,13.915788758572,11.1326310068576,989.366600728454,40040.1432985122,1866.93662882187,16904.7005771763,28.0745875493956,0.701237702489591,34,0.755098502046876,1.21539031108313,7.25593955037656,7.46599002480245,19035.4016404146,10.4735356479789,58.3372302680186,1,1,1000,0,52.6877186912213,351.251457941475,1.6875,2,1,6,23188.1304400271,0.00227218485024011,4
0.002,12.8878068378118,22.6943555522029,26063.2481427651,169719.327989697,24245.9001260481,0.567886001793111,0.172063635369994,3473.53738190564,95,905,15,0,11632.756346708,0,4058.84763506583,0,-3978.35294504617,0,3728.79220114868,0,0,0,112.740359185376,232.60239070662,15.1336075490349,12.1068860392279,994.487280814279,41716.9914909944,1838.21000755163,15653.7433482292,87.8913871055711,0.809954165047457,57,0.579460930724181,1.32682749791368,9.1688394924949,9.11476658520019,19643.2830821997,9.71324973146603,87.2647709847555,1,1,1000,0,80.4946900196539,536.631266797693,2.26315789473684,3,1,15,26143.7428327848,0.00307892754815167,5
0.002,13.5972372720583,24.3577878699317,27237.055997797,171882.099460084,28327.63602034,0.558229562744623,0.183066352599248,3997.1626643887,110,890,15,0,15734.3653261665,0,4216.512905163,6.81012339706572,-4101.60897945854,0,4416.72161022751,0,1,6.81012339706572,111.928188209641,240.89161871955,16.1138548972596,12.8910839178077,983.506582698109,43001.4608553249,1765.40912027597,15764.4048575278,198.883331669542,0.917090883929347,84,0.460429888197435,1.43066865280579,7.82627395463178,9.07828003459072,19037.9903441516,9.50411351041467,103.040784122946,1,1,1000,0,108.093802307394,720.625348715958,2.81818181818182,3,1,22,27345.1498001044,0.00395294240834551,6
0.02,14.1976295927884,25.8333820338577,28555.1757594504,173619.897334198,32458.4678713807,0.549584625589507,0.19324436023436,4460.74120324543,125,875,15,0,20117.5627156123,0,4527.09091822832,7.25123470376681,-4383.19738944582,0,5035.90900583627,0,1,7.25123470376681,110.944182357968,248.00439876038,16.497885206949,13.1983081655592,938.323423449079,43858.1831731595,1697.73292229713,15303.0074137091,292.338446607341,1.0148733375321,106,0.406577626810048,1.57985524975254,10.4277532504934,9.91044236890113,18074.551933744,8.98666481945877,105.266396690564,1,1,1000,0,136.642294078736,910.948627191576,3.36,4,1,33,28691.8180535291,0.00476241323654738,7
0.017,14.9225452829018,28.076926756825,30774.9936841972,173314.82926894,38314.0750940604,0.531487844526092,0.207057237785821,5152.33429743614,140,860,15,0,25004.5592995168,0,5077.15759023537,22.2721450293812,-4886.99658390442,0,4720.24791194403,0,3,22.2721450293812,107.755807154016,253.540943148539,17.1015314121613,13.681225129729,955.609538922895,44569.9292588399,1587.42192993063,13794.9355746427,403.653856924215,1.10579642965962,125,0.365337139163142,1.74909872726064,10.712593924957,10.2714116920626,17594.7722129988,8.53156259868353,116.85212854282,1,1,1000,0,167.888861301565,1119.25907534377,3.89285714285714,4,1,47,30942.8825454987,0.00542576668656191,8
0.019,15.7432268037761,30.0377155776393,34414.9225815581,171528.723585263,43961.2218059348,0.524115316395619,0.223252602809054,5146.93212780822,154,846,15,1,30842.8658331207,0,6066.38591359886,23.0870674064178,-5838.30653360396,0,6244.71919739752,0,3,23.0870674064178,103.493806586519,258.477713696873,17.8739294796044,14.2991435836835,942.177392717453,45130.0343401472,1502.44562451823,10715.1117585892,467.921941040256,1.19213094099791,146,0.34791058282216,1.94878897757791,11.4167512219286,10.3703774257524,17659.6455427059,8.07846667079513,136.095191883302,1,1,1000,0,204.992312588478,1366.61541725652,4.42857142857143,5,1,57,34619.9148941465,0.0059212252027557,9
0.00600000000000001,16.5528070767385,33.2036275891598,35511.0131419997,170793.253114763,49357.6290620785,0.498524055309625,0.239190992278325,5987.58619140775,169,831,15,0,36683.1276482684,0,6113.0252747305,32.1730730632879,-5840.26181514768,0,7166.98440971431,0,4,32.1730730632879,100.245545045616,264.757587982483,18.231196227422,14.5849569819376,977.341743273764,45827.02231426,1380.181192287,10316.0091722603,636.356808287887,1.27723289095039,164,0.291392966868204,2.1626429628905,10.9736861083021,10.2302395591777,16420.1922145009,7.6539712568249,174.972408954392,1,1,1000,0,240.590386519533,1603.93591013022,4.94674556213018,5,1,77,35751.6035285192,0.00672949917694218,10
