"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,67919.38,15838.39,70.2082,0,1,123,16.7576,0,0,18
2,63751.82,19080.91,72.2324,0,1,279,11.987,0,0,15
3,66683.72,46940.12,88.6948,0,1,212,22.0145,0,0,58
4,69193.14,21395.87,25.8002,0,1,848,16.3796,0,0,17
5,20834.88,86383.19,92.0458,0,1,448,22.7439,5,0,2
6,53221.61,29861.99,115.8344,0,1,6,14.2626,6,0,6
7,61366.88,67568.43,74.8377,0,1,1079,13.9917,0,0,23
8,71084.35,18866.54,56.145,0,1,8,18.07,8,0,5
9,35932.11,63778.71,99.8354,0,1,9,15.1258,9,0,1
10,56594.67,59751.57,60.144,0,1,220,14.2572,0,0,7
11,28852.19,73162.42,39.9451,0,1,1374,20.4055,0,0,35
12,69410.28,45248.74,49.4953,0,1,578,17.7044,0,0,81
13,30440.07,68796.78,163.1038,0,1,991,21.2604,0,0,33
14,58163.44,37066.07,34.1729,0,1,236,15.8998,0,0,13
15,26854.95,80517.05,46.9336,0,1,712,15.7259,0,0,2
16,59227.63,67833.16,71.0742,0,1,1291,19.7907,16,0,1
17,25602.51,77276.41,89.47,0,1,45,21.4744,0,0,96
18,49668.27,58701.95,75.0368,0,1,884,16.2108,0,0,10
19,55284.09,28608.29,93.6496,0,1,1146,13.0776,0,0,6
20,60550.97,62093.4,55.7844,0,1,1184,14.976,0,0,7
21,68862.75,46734.92,46.7905,0,1,578,17.7044,0,0,1
22,55006.92,43393.03,147.3234,0,1,879,20.587,22,0,5
23,70612.43,14820.86,50.478,0,1,275,19.0495,0,0,38
24,55850.58,67821.32,88.9068,0,1,1359,23.2977,0,0,16
25,52028.03,26630.44,17.9785,0,1,25,12.5017,25,0,1
26,60793.98,68157.81,165.9393,0,1,692,22.6269,26,0,3
27,66461.16,60841.59,101.1087,0,1,27,19.7223,27,0,5
28,56705.67,24798.42,65.305,0,1,200,19.0031,0,0,15
29,25811.83,84603.29,84.7864,0,1,196,20.7965,0,0,5
30,49718.88,53975.47,43.4132,0,1,30,17.5792,30,0,2
31,45632.05,56656.78,317.9482,0,1,31,16.2636,31,0,19
32,44106.82,56452.52,59.5698,0,1,1114,18.9721,0,0,3
33,50187.72,46707.27,17.7078,0,1,33,11.2461,33,0,1
34,63985.68,59261.75,102.0156,0,1,817,12.9779,0,0,17
35,68588.51,42167.16,65.2147,0,1,1112,20.1047,0,0,15
36,26988.93,81293.05,123.6992,0,1,371,16.7435,0,0,22
37,21311.97,80026.35,109.5979,0,1,37,11.841,37,0,3
38,66571.14,37988.18,54.7213,0,1,144,13.1483,0,0,35
39,53489.3,40408.33,62.904,0,1,1337,13.9081,0,0,44
40,56153.26,33395.71,68.1226,0,1,40,16.3424,40,0,5
41,70666.35,27913.07,31.6538,0,1,243,12.6367,0,0,3
42,24075.99,81142.91,68.8654,0,0,0,20.4713,0,1,0
