"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,29687.28,73297.03,393.924,0,1,547,122.6266,0,0,10
2,69996.74,23890.72,512.524,0,1,882,101.6422,0,0,1
3,50764.07,48240.44,656.8959,0,1,579,108.5773,0,0,23
4,52932.85,25037.67,1220.1034,0,1,4,102.8882,4,0,13
5,39434.65,61436.78,627.6421,0,1,423,88.2486,0,0,5
6,55680.92,33411.37,377.5302,0,1,467,131.496,0,0,6
7,57145.75,24630.53,395.4502,0,0,0,48.9419,7,0,4
8,62660.92,52580.98,909.3781,0,1,294,149.8189,8,0,13
9,62688.47,64492.95,358.9043,0,1,379,88.1862,9,0,5
10,48482.23,52047.26,195.1542,0,1,306,155.3364,0,0,4
11,68778.06,15824.3,1079.1184,0,1,799,100.5541,11,0,11
12,56351.79,20399.14,49.44,0,0,0,48.9419,0,1,0
13,39618.31,60086.33,286.4781,0,1,248,162.2906,0,0,13
14,53523.09,47223.48,468.8167,0,1,700,151.7819,0,0,19
15,67511.14,66654.68,290.1409,0,1,530,146.668,0,0,3
16,58490.79,38812.98,338.2709,0,1,571,157.1123,0,0,26
17,62689.86,67060.2,646.9973,0,1,530,146.668,0,0,9
18,68715.54,18310.84,417.406,0,0,0,48.9419,0,1,0
19,70781.21,15790.47,775.9375,0,1,799,100.5541,0,0,5
20,31737.25,68253.36,368.382,0,1,971,100.3762,20,0,16
21,71795.9,27680.33,449.3931,0,1,728,69.8298,0,0,17
22,25853.44,74964.9,416.8899,0,1,762,83.0502,0,0,13
23,70980.07,24243.25,592.136,0,1,117,120.7241,0,0,2
24,65968.78,53846.2,514.9097,0,1,8,106.6353,0,0,4
25,56032.66,36400.72,396.069,0,1,132,90.5569,0,0,32
26,65768.91,52965.75,816.5977,0,1,294,149.8189,26,0,10
27,21573.19,86389.61,549.6384,0,1,881,73.3688,0,0,6
28,22215.32,86928.75,370.5871,0,1,37,96.1518,0,0,6
29,33111.8,68906.78,399.6497,0,1,640,123.2168,0,0,6
30,60521.91,28415.47,274.669,0,1,359,167.5298,0,0,28
31,70960.67,27035.25,499.9023,0,0,0,111.9398,0,1,0
32,67737.98,38362.87,470.1106,0,1,339,170.4865,0,0,5
33,54310.62,26982.76,157.8344,0,1,130,167.568,0,0,2
34,55415.81,69179.73,648.4264,0,1,416,144.8808,0,0,10
35,67706.43,18229.31,158.072,0,1,931,100.6452,0,0,18
36,65553.82,46469.89,435.6744,0,1,614,88.0887,0,0,49
37,22092.3,87050.85,804.3361,0,1,37,96.1518,37,0,11
38,19869.92,73387.51,309.6532,0,1,723,115.108,0,0,2
39,58010.24,39326.45,331.7144,0,1,571,157.1123,0,0,2
40,64325.02,64064.13,1293.0063,0,1,530,146.668,40,0,12
41,55054.07,26375.24,452.7438,0,1,455,63.9554,41,0,8
42,63944.58,60033.35,712.1054,0,1,654,108.052,0,0,10
43,57288.26,39640.86,445.6541,0,1,316,89.6761,0,0,4
44,33165.6,66082.63,317.2684,0,1,664,146.6437,0,0,7
45,55863.71,45966.62,167.7054,0,1,705,157.0653,0,0,16
46,56774.58,25408.59,426.6022,0,0,0,48.9419,0,3,0
47,24830.43,75872.17,442.8556,0,1,405,110.7022,0,0,3
48,42650.37,57899.36,339.7774,0,1,413,193.274,0,0,11
49,65511.64,18502.82,376.5869,0,1,726,122.344,0,0,5
50,52500.22,44416.53,255.885,0,1,553,182.2297,50,0,6
51,69587.17,45953.42,283.6569,0,1,614,88.0887,0,0,36
52,70597.76,19609.68,107.0195,0,0,0,48.9419,0,4,0
53,35828.31,63195.82,141.5535,0,1,978,116.2129,0,0,1
54,26420.3,70939.27,535.909,0,1,814,77.4738,0,0,8
55,54994.14,34050.17,926.2125,0,0,0,161.7637,0,1,0
56,51281.4,45851.8,294.2578,0,0,0,48.9419,0,4,0
57,28219.35,73793.28,524.3045,0,1,547,122.6266,57,0,2
58,56448.72,25834.09,652.0635,0,1,4,102.8882,0,0,3
59,46243.34,51619.64,1280.222,0,1,373,51.0512,0,0,1
60,25523.67,76213.71,265.6993,0,1,405,110.7022,0,0,9
61,54420.52,28636.08,238.4059,0,1,130,167.568,0,0,35
62,71146.24,22076.89,518.7141,0,1,117,120.7241,62,0,4
63,25658.51,82539.41,364.2867,0,1,247,83.5149,0,0,2
64,48354.35,46909.55,408.2098,0,1,636,53.4612,0,0,17
65,54778.84,40237.6,564.3152,0,1,316,89.6761,0,0,15
66,57858.46,19598.7,297.1986,0,1,962,80.8849,0,0,7
67,34458.71,66544.34,570.0724,0,1,640,123.2168,0,0,14
68,61697.72,19449.1,409.5211,0,1,485,140.9697,0,0,4
69,37737,61738.38,885.5086,0,1,69,147.1426,69,0,16
70,69347.21,45588.79,356.7454,0,1,995,121.0391,0,0,24
71,33623.62,68226.27,448.5072,0,1,640,123.2168,71,0,2
72,69926.02,21857.86,305.8164,0,1,117,120.7241,0,0,26
73,61560.81,24454.04,218.559,0,1,594,155.8259,0,0,22
74,60710.18,68337.85,655.2402,0,1,239,54.1645,74,0,6
75,53953.18,28841.25,835.7045,0,1,130,167.568,75,0,14
76,56631.38,38005.6,1103.8015,0,1,571,157.1123,76,0,15
77,29200.03,72626.03,220.1329,0,1,547,122.6266,0,0,7
78,66013.59,55063.43,527.2183,0,1,264,71.7734,0,0,3
79,60392.86,68834.04,315.8095,0,1,901,130.9478,0,0,3
80,57092.66,25264.6,1353.2837,0,1,707,155.3752,0,0,3
81,68160.64,48039.4,466.7491,0,1,143,119.2899,0,0,22
82,63338.91,63848.04,560.7046,0,1,379,88.1862,0,0,8
83,72883.52,17817.94,94.5416,0,1,117,120.7241,0,0,3
84,65425.82,18130.5,856.4074,0,1,726,122.344,84,0,7
85,55126.48,68468.35,816.7821,0,1,847,90.9931,0,0,3
86,60999.64,47022.14,455.0969,0,1,831,64.6464,0,0,3
87,25017.98,77364.64,401.5407,0,1,493,142.3366,0,0,8
88,59589.85,71808.2,688.5274,0,1,638,144.1186,0,0,7
89,68483.75,45621.18,49.44,0,0,0,48.9419,0,1,0
90,66257.4,41772.7,657.2058,0,1,645,111.1799,90,0,5
91,48725.1,48692.9,460.6695,0,0,0,155.2575,91,0,0
92,22367.01,82407.06,60.9974,0,0,0,48.9419,0,1,0
93,24365.58,79592.72,1781.1552,0,1,904,158.5989,93,0,17
94,61445.08,46500.64,979.7365,0,1,312,146.8101,94,0,13
95,65513.96,66982.78,210.3407,0,1,530,146.668,0,0,9
96,65251.89,60129.83,683.2904,0,1,381,121.7678,0,0,17
97,52753.17,23942.93,584.1332,0,1,707,155.3752,0,0,19
98,28669.08,74833.27,366.4076,0,1,723,115.108,0,0,15
99,61005.86,46567.96,103.1898,0,1,312,146.8101,0,0,47
100,70420.61,45428.21,494.7392,0,1,402,65.37,0,0,17
101,68096.36,16411.99,580.2077,0,1,931,100.6452,101,0,5
