"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,69259.64,46962.93,202.0885,0,1,637,31.4491,0,0,75
2,69265.12,19055.31,107.0062,0,1,452,33.5174,0,0,15
3,27029.62,77335.37,113.0464,0,0,0,13.2141,3,0,0
4,22556.71,86183.94,229.0684,0,1,4,23.7186,4,0,8
5,48928.56,51566.05,395.7871,0,1,5,28.1742,5,0,8
6,59852.28,73417.34,187.8812,0,1,1207,40.0017,0,0,41
7,55903.06,34577.33,110.5741,0,1,171,37.7295,0,0,51
8,47697.05,45127.51,149.5477,0,1,336,29.8875,0,0,27
9,26890.18,72881.85,173.7716,0,1,1336,38.7074,9,0,7
10,57093.43,33849.09,110.2288,0,0,0,13.2141,0,2,0
11,39279.26,63256.11,132.1611,0,1,389,28.4246,0,0,30
12,67463.23,46084.6,135.2304,0,1,1070,32.3175,12,0,2
13,71742.62,23255.4,278.1212,0,1,1173,38.3597,0,0,151
14,58066.68,19167.75,157.8735,0,1,1257,36.1702,0,0,24
15,73160.27,27458.89,85.3683,0,1,1173,38.3597,0,0,16
16,21350.08,74413.63,88.7005,0,1,1309,36.3177,0,0,15
17,63759.84,18858.77,49.8105,0,1,71,36.7068,0,0,15
18,67836.96,41335.78,184.9996,0,1,571,30.5546,0,0,7
19,58428.17,46302.74,108.9679,0,1,661,29.8108,0,0,10
20,52665.39,28405.71,247.5195,0,1,20,29.8006,20,0,8
21,57880.18,34176.1,303.5195,0,1,930,18.9772,21,0,13
22,56461,32148.46,83.5026,0,0,0,13.2141,0,2,0
23,64815.4,34057.38,154.3648,0,1,929,23.3145,0,0,5
24,67932.86,46576.54,107.929,0,1,617,34.0997,0,0,19
25,62419.52,30681.01,79.4836,0,1,962,29.8557,25,0,7
26,63417.99,31759.81,209.079,0,1,962,29.8557,0,0,6
27,29110.11,70758.68,108.2,0,1,1176,23.7533,0,0,12
28,58989.24,47015.82,141.0346,0,1,661,29.8108,28,0,3
29,66214.92,40163.33,64.4172,0,1,1063,27.6652,0,0,13
30,65049.79,60219.05,56.0453,0,1,1213,39.9492,0,0,16
31,61277.21,30351.9,88.8532,0,1,962,29.8557,0,0,133
32,32942.07,66412.76,182.3103,0,1,84,25.4654,0,0,2
33,29352.37,69766.16,260.1393,0,1,33,28.7172,33,0,6
34,26015.85,74119.97,135.3284,0,1,1336,38.7074,0,0,15
35,58055.92,71706.68,118.4573,0,1,864,36.9271,0,0,10
36,49202.24,50190.75,154.7496,0,1,475,30.6426,0,0,24
37,62740.39,32143.34,141.2597,0,1,364,27.0005,0,0,7
38,32457.41,66297.74,173.1518,0,1,169,25.1394,0,0,14
39,59300.28,58393.74,70.1006,0,0,0,13.2141,39,0,0
40,56160.51,36066.27,102.4077,0,1,21,35.4871,0,0,26
41,64924.24,61115.7,125.1488,0,1,1213,39.9492,0,0,18
42,54871.27,67822.42,131.136,0,1,260,33.0877,0,0,9
43,22990.1,82640.95,121.992,0,1,577,29.8032,0,0,17
44,56905.01,19181.08,90.3391,0,1,1257,36.1702,0,0,25
45,69350.05,18771.99,161.7633,0,1,381,30.9941,0,0,30
46,63053.24,64196.99,145.8105,0,1,1088,38.0567,0,0,34
47,24029.93,79395.52,329.9243,0,1,47,29.577,47,0,8
48,23105.32,80753.94,181.0428,0,1,589,33.2233,0,0,19
49,63363.65,21626.87,62.7517,0,0,0,13.2141,0,1,0
50,61529.6,65830.77,154.9496,0,1,742,24.5464,0,0,23
51,41373.9,59571.6,167.6221,0,1,419,31.6469,0,0,11
52,60739.84,70715.1,136.6034,0,1,52,15.8028,52,0,1
53,68545.26,16523.84,189.1972,0,1,686,24.2293,0,0,44
54,56307.21,40944.27,81.6604,0,1,1062,34.73,0,0,33
55,57609.47,40269.53,101.0843,0,1,998,38.865,0,0,18
56,66796.43,51089.17,262.8966,0,1,617,34.0997,56,0,2
57,42784.09,58560.67,216.8645,0,1,226,26.8535,0,0,28
58,69003.84,16265.24,149.0048,0,1,682,21.0556,0,0,3
59,29094.28,70571.47,205.0972,0,1,33,28.7172,0,0,14
60,63784.5,58418.13,241.6452,0,1,1387,38.1933,0,0,3
61,32515.54,70999.75,98.4805,0,1,61,21.028,61,0,3
62,69561.81,17545.61,53.6556,0,1,148,17.2481,0,0,16
63,25927.35,74133.67,203.4245,0,1,1336,38.7074,0,0,15
64,60384.98,29464.99,243.0976,0,1,1498,23.4941,0,0,6
65,65980.24,53063.18,132.656,0,1,1338,37.733,65,0,4
66,44217.54,56988.05,117.8792,0,1,639,28.9121,0,0,43
67,71013.81,25767.2,126.1389,0,1,1146,32.8921,0,0,67
68,53234.84,27755.54,167.547,0,1,20,29.8006,0,0,21
69,22256.56,83971.03,197.3799,0,1,577,29.8032,69,0,7
70,55851.37,65138.94,114.5602,0,1,1169,21.1114,0,0,1
71,65380.1,18473.79,195.1342,0,1,71,36.7068,71,0,7
72,33899.47,68462.18,161.0491,0,1,824,24.8547,0,0,41
73,70095.3,18132.59,110.2213,0,1,205,33.7972,73,0,6
74,26089.15,78832.83,123.1162,0,1,1395,31.1067,0,0,78
75,58796.21,70905.89,260.7043,0,1,864,36.9271,0,0,32
76,38506.37,60118.25,161.8853,0,1,419,31.6469,0,0,8
77,30373.54,69227.31,144.4137,0,1,33,28.7172,0,0,8
78,20792.96,76437.91,166.5616,0,1,1309,36.3177,0,0,19
79,64364.06,28714.16,120.4146,0,1,962,29.8557,0,0,15
80,25719.19,78339.44,99.6454,0,1,47,29.577,0,0,3
81,64743.11,67115.91,446.8959,0,1,828,27.4134,81,0,4
82,68356.7,41784.12,190.7468,0,1,108,31.7594,0,0,48
83,65204.44,33437.5,171.1299,0,1,1084,27.5354,0,0,25
84,33765.65,66852.46,125.2234,0,1,84,25.4654,84,0,6
85,56652.67,26073.72,128.3062,0,1,496,14.701,0,0,9
86,37324.32,62959.81,115.7099,0,1,1147,28.0963,0,0,8
87,51353.45,48664.59,140.6322,0,1,886,33.4548,0,0,3
88,25033.97,75180.5,171.3666,0,1,894,32.9499,88,0,1
89,63461.44,49950.33,104.8797,0,1,1299,32.7476,0,0,5
90,62242.19,42744.76,51.9506,0,1,108,31.7594,0,0,10
91,71919.88,30305.81,174.9234,0,1,91,24.2642,91,0,6
92,51298.36,47668.43,84.4901,0,1,626,31.3669,0,0,12
93,58041.98,73199.43,69.6469,0,1,1207,40.0017,0,0,8
94,26924.43,75836.9,200.0192,0,1,894,32.9499,0,0,12
95,34109.68,64323.34,199.7926,0,1,645,23.2442,0,0,45
96,56622.82,46700.85,34.0998,0,1,661,29.8108,0,0,12
97,30364.02,81869.34,171.3959,0,1,47,29.577,0,0,20
98,62605.69,31008.87,245.5293,0,1,962,29.8557,98,0,7
99,60656.21,30063.04,210.8799,0,1,1112,28.8762,0,0,23
100,28662.18,74687.15,238.4059,0,1,894,32.9499,0,0,39
101,67735.86,15039.65,217.1009,0,1,404,21.7231,0,0,32
102,24242.2,78678.01,197.0008,0,1,376,28.5624,0,0,7
103,42397.47,58529.16,271.3592,0,1,226,26.8535,0,0,11
104,53803.15,44298.41,24.5888,0,1,1271,32.1292,0,0,14
105,66485.33,47525.72,96.1633,0,1,617,34.0997,0,0,4
106,57654.74,62093.78,137.3363,0,1,1372,37.8264,0,0,10
107,22639.9,81471.92,169.8241,0,1,577,29.8032,0,0,38
108,67628.48,43946.14,294.8928,0,1,108,31.7594,108,0,24
109,73322.1,25727.67,123.1344,0,1,1334,19.1843,0,0,11
110,65014.19,34725.13,189.2368,0,1,929,23.3145,110,0,5
111,63376.5,62473.22,174.2288,0,1,111,21.2865,111,0,4
112,62806.1,64560.83,94.4738,0,0,0,13.2141,0,1,0
113,55563.6,51295.5,97.0166,0,1,1462,30.4203,0,0,8
114,40822.97,60859.76,82.8311,0,1,662,22.3945,0,0,13
115,60615.25,69769.21,113.0243,0,1,1091,33.3005,0,0,12
116,42038.49,58147.99,76.8442,0,1,226,26.8535,0,0,12
117,64996.1,49060.17,208.4453,0,1,1070,32.3175,0,0,16
118,48646.17,50750.93,178.8672,0,1,5,28.1742,118,0,3
119,49910.35,47615.36,103.0868,0,1,1423,34.3585,0,0,23
120,69275.31,23898.66,232.5687,0,1,1137,22.785,120,0,2
121,61351.25,67449.82,130.8787,0,1,121,29.7138,121,0,6
122,66092.83,52727.13,240.9182,0,1,971,25.2718,0,0,25
123,66396.94,51177.49,283.675,0,1,1218,32.4732,0,0,18
124,48145.19,51922.67,197.7058,0,1,1462,30.4203,124,0,2
125,58219.73,71129,323.3783,0,1,1207,40.0017,125,0,7
126,63450.77,63942.18,61.5195,0,1,1060,32.0179,0,0,2
127,53421.38,26624.75,160.8113,0,1,1076,22.298,127,0,4
128,53602.07,45436.27,98.8073,0,1,1271,32.1292,0,0,38
129,55553.73,23833.65,6.3225,0,1,728,27.0935,0,0,11
130,54016.12,42040.61,119.6355,0,1,1062,34.73,0,0,1
131,70974.85,23677.88,142.209,0,1,1381,30.2886,131,0,3
132,69327.01,16354.84,188.3376,0,1,957,21.1887,0,0,2
133,69160.96,47086.97,136.0489,0,1,1328,31.5952,0,0,68
134,62563.27,46864.05,138.3653,0,1,1210,32.279,0,0,22
135,31170.91,72563.96,89.5166,0,1,1214,28.9123,135,0,1
136,72241.06,24276.46,95.4729,0,1,1173,38.3597,0,0,1
137,69575.27,18165,145.2291,0,1,205,33.7972,0,0,62
138,55530.1,41586.52,127.8363,0,1,1098,24.5997,0,0,8
139,60823.88,55841.92,60.0508,0,1,487,37.2177,0,0,9
140,54125.45,22018.28,167.0181,0,1,140,30.2098,140,0,9
141,25442.67,84870.29,132.7188,0,1,281,26.5171,0,0,11
142,33671.55,66003.4,187.6415,0,1,169,25.1394,0,0,14
143,58710.72,41902.74,50.6026,0,0,0,13.2141,0,1,0
144,65025.47,45794.35,33.5929,0,1,1299,32.7476,0,0,10
145,66726.55,43747.99,84.9441,0,1,1456,35.1778,0,0,21
146,64807.21,37667.31,245.1814,0,1,1010,34.9886,0,0,27
147,51944.01,65307,105.5368,0,0,0,13.2141,0,2,0
148,69242.76,17142.95,77.1627,0,1,205,33.7972,148,0,6
149,36240.4,63262.63,199.5307,0,1,1147,28.0963,0,0,17
150,63664.01,59381.36,284.5458,0,1,1387,38.1933,0,0,22
151,66558.22,37510.68,226.6171,0,1,881,26.9832,0,0,7
152,57353.32,60548.49,24.0042,0,1,1372,37.8264,0,0,14
153,61439.86,65958.82,151.0231,0,1,742,24.5464,0,0,21
154,24661.86,81463.52,151.2833,0,1,1037,28.5036,0,0,30
155,32852.71,67584.24,177.8818,0,1,84,25.4654,0,0,50
156,44289.45,55136.39,123.6088,0,1,639,28.9121,0,0,6
157,58991.68,38455.17,179.6484,0,1,998,38.865,0,0,17
158,58781.69,64355.96,132.3592,0,1,121,29.7138,0,0,2
159,59158.22,71824.17,154.8158,0,1,864,36.9271,0,0,92
160,34482.15,66481.73,159.7441,0,1,84,25.4654,0,0,15
161,66991.95,39652.67,130.7518,0,1,1063,27.6652,161,0,3
162,55849.61,37014.59,181.1619,0,1,998,38.865,0,0,8
163,72106.84,25217.99,115.6743,0,1,1146,32.8921,0,0,9
164,32796.86,65541.68,174.7717,0,1,84,25.4654,0,0,14
165,68714.97,18525.6,167.383,0,1,205,33.7972,165,0,1
166,63909.43,58352.62,242.489,0,1,285,34.2111,0,0,5
167,29871.61,70973.98,177.9352,0,1,33,28.7172,0,0,4
168,70376.46,19317.05,105.0755,0,1,381,30.9941,0,0,24
169,34093.39,66698.25,426.4413,0,1,169,25.1394,169,0,7
170,46253.4,54642.17,125.3636,0,1,1141,25.179,0,0,23
171,54663.72,34020.96,381.0405,0,1,171,37.7295,171,0,15
172,73369.29,25181.34,175.1103,0,1,1173,38.3597,0,0,35
173,56456.88,29931.18,101.488,0,1,1127,22.278,0,0,22
174,67494.53,43715.67,89.7867,0,1,108,31.7594,0,0,19
175,30693.06,68456.3,152.6461,0,1,1237,23.8567,175,0,1
176,72892.05,25799.86,111.2293,0,1,1381,30.2886,0,0,20
177,58113.59,71492.61,151.7779,0,1,864,36.9271,0,0,24
178,70620.28,28408.67,263.6824,0,1,178,36.6002,178,0,10
179,52918.94,42083.09,108.9458,0,1,1010,34.9886,0,0,21
180,66551.65,55127.73,308.0231,0,1,285,34.2111,0,0,27
181,53098.75,47889.82,224.5354,0,1,886,33.4548,181,0,4
182,54269.77,32814.27,89.3166,0,1,171,37.7295,0,0,29
183,54048.2,40167.42,130.9533,0,1,1010,34.9886,183,0,2
184,52415.55,26200.09,177.3913,0,1,20,29.8006,0,0,17
185,61647.13,65166.18,162.7391,0,1,742,24.5464,0,0,34
186,71022.11,24765.84,104.5362,0,1,1146,32.8921,0,0,17
187,24887.51,75200.16,80.8894,0,1,187,14.6499,187,0,1
188,52542.34,27229.77,163.5921,0,0,0,31.0286,0,1,0
189,64575.32,58092.57,88.833,0,1,1387,38.1933,0,0,17
190,47115.51,53975.13,146.7711,0,1,1462,30.4203,0,0,15
191,63584.4,63911.39,112.3773,0,1,487,37.2177,0,0,11
192,71487.69,14125.14,50.2177,0,1,404,21.7231,0,0,11
193,66971.01,51742.1,116.0754,0,1,1338,37.733,0,0,16
194,23541.86,82407.06,116.35,0,1,577,29.8032,0,0,18
195,43724.82,58085.16,78.7495,0,1,1474,28.0081,0,0,8
196,66622.65,38275.63,229.3603,0,1,196,25.8561,196,0,8
197,53678.67,45512.72,147.084,0,1,503,32.663,0,0,39
198,49557.96,50108.67,116.3872,0,1,475,30.6426,0,0,21
199,47221.88,48301.33,194.3924,0,1,475,30.6426,0,0,37
200,55007.7,26230.2,163.9018,0,1,658,24.6027,0,0,8
201,56021.64,41693.15,140.2265,0,1,1062,34.73,0,0,24
202,25309.47,79961.22,214.985,0,1,1395,31.1067,0,0,45
203,52868.66,41714.44,32.5919,0,1,1018,28.9782,0,0,10
204,49458.29,49717.65,108.8479,0,1,475,30.6426,0,0,9
205,69435.39,17908.64,538.1838,0,1,205,33.7972,205,0,27
206,24235.9,80159.7,164.5724,0,1,47,29.577,206,0,4
207,54891.05,33993.4,56.89,0,1,1127,22.278,0,0,1
208,70871.83,39551.93,107.3461,0,1,571,30.5546,0,0,14
209,47471.2,50354.22,131.1261,0,1,318,30.9935,0,0,6
210,30814.19,69549.6,150.3205,0,1,210,14.9339,210,0,5
211,55373.58,28212.38,138.9327,0,1,412,18.071,0,0,1
212,56062.22,30917.99,120.079,0,1,955,27.9301,0,0,16
213,44330.02,54635.71,308.3091,0,1,639,28.9121,0,0,3
214,67422.29,66614.37,334.6009,0,1,1088,38.0567,0,0,17
215,29083.32,71418.95,42.6697,0,1,1214,28.9123,0,0,10
216,66703.11,52185.41,27.4332,0,1,971,25.2718,0,0,9
217,66211.11,38943.29,135.0629,0,1,196,25.8561,217,0,3
218,71374.78,16747.91,57.5169,0,1,452,33.5174,0,0,12
219,55636.89,45815.76,125.7304,0,1,181,21.4794,0,0,30
220,68564.24,19985.49,132.5936,0,1,381,30.9941,0,0,28
221,50403.03,45792.83,203.9117,0,1,1382,35.2717,0,0,37
222,67127.68,45299.93,81.5555,0,1,1456,35.1778,0,0,5
223,57049.22,24567.64,128.2163,0,1,1152,33.1492,0,0,12
224,53389.12,25358.45,168.1314,0,1,728,27.0935,224,0,3
225,70940.76,18713.42,154.3527,0,1,452,33.5174,0,0,55
226,42845.6,58828.4,147.1989,0,1,226,26.8535,226,0,9
227,38174.35,62862.45,101.3492,0,1,419,31.6469,0,0,13
228,36164.35,63757.59,231.9605,0,1,228,21.5832,228,0,8
229,27090.43,78611.56,182.0438,0,1,471,29.1601,0,0,51
230,61760.5,51795.59,111.7307,0,1,1223,15.2344,0,0,5
231,25268.11,82798.11,46.9677,0,1,577,29.8032,0,0,1
232,68130.97,47238.26,99.8388,0,1,1328,31.5952,0,0,7
233,66653.89,46917.92,100.1438,0,1,617,34.0997,233,0,4
234,26520.24,82558.66,119.4855,0,1,1350,31.7112,0,0,33
235,62554.96,18996.25,84.1882,0,1,957,21.1887,0,0,32
236,57837.06,67080.98,201.6075,0,1,121,29.7138,236,0,2
237,28416.55,71612.45,86.7965,0,1,674,34.4674,0,0,46
238,60081.81,69374.21,95.732,0,1,749,36.4307,0,0,43
239,50959.76,50267.34,321.255,0,1,239,19.9322,239,0,4
240,54554.17,31570.31,134.4063,0,1,1127,22.278,0,0,21
241,34615.69,64783.54,172.5061,0,1,809,28.9644,0,0,75
242,55672.96,27858.43,166.6909,0,1,658,24.6027,0,0,17
243,68550.83,46445.01,131.498,0,1,108,31.7594,0,0,5
244,45600.79,51010.11,136.8933,0,1,318,30.9935,0,0,15
245,54868.31,27148.92,203.3889,0,0,0,31.0286,0,1,0
246,58427.78,54310.74,154.2324,0,1,1351,25.3199,0,0,9
247,62598.15,66360.92,156.1781,0,1,742,24.5464,0,0,92
248,55203.48,21685.72,55.5946,0,1,140,30.2098,0,0,18
249,66407.82,41506.55,282.8107,0,1,108,31.7594,0,0,21
250,38233.52,63161.12,188.2022,0,1,809,28.9644,250,0,1
251,60583.14,53359.7,100.5891,0,1,1088,38.0567,0,0,33
252,64398.88,61419.04,190.0769,0,1,487,37.2177,0,0,32
253,59289.09,67604.45,81.8272,0,1,1131,14.8443,0,0,28
254,59983.99,70991.04,104.9597,0,1,1225,35.2073,0,0,9
255,72414.81,25411.66,175.8284,0,1,771,29.8937,0,0,55
256,61149.44,46479.87,167.0363,0,1,1210,32.279,0,0,10
257,59496.82,58676.54,180.4859,0,1,1213,39.9492,0,0,2
258,55658.87,34185.5,88.1977,0,1,171,37.7295,0,0,17
259,56373.82,33780.43,161.5911,0,0,0,37.7295,259,0,3
260,54633.07,67553.05,447.9235,0,1,260,33.0877,260,0,11
261,30571.8,73308.47,205.1841,0,1,1214,28.9123,0,0,34
262,64983.53,61692.73,87.9305,0,1,1387,38.1933,0,0,19
263,53202.67,44688.93,88.4581,0,1,503,32.663,0,0,13
264,63628.02,31629.5,177.3292,0,1,21,35.4871,0,0,40
265,55351,38537.21,147.9651,0,1,1062,34.73,0,0,22
266,58376.8,73478.12,93.6391,0,1,749,36.4307,0,0,24
267,73116.77,25210.96,177.2158,0,1,1173,38.3597,0,0,61
268,19945.48,79385.75,108.1365,0,1,726,24.2295,0,0,24
269,23767.18,83940.96,156.244,0,1,1110,36.225,0,0,37
270,54947.6,39690.16,94.5506,0,1,998,38.865,0,0,26
271,50127.85,65628.05,163.7806,0,1,1372,37.8264,0,0,5
272,34878.59,62178.27,160.2063,0,1,389,28.4246,0,0,6
273,70815.05,17711.64,113.0189,0,1,205,33.7972,0,0,26
274,56521.22,41251.27,175.526,0,1,777,33.2544,0,0,15
275,47344.21,52677.22,120.4121,0,1,1462,30.4203,0,0,1
