"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","period"
0.96,10.073454247506,13.9104785287168,553.637045442928,147862.773518664,3980.92022041986,0.724163027656477,0.197641112511725,0,20,980,0,0,587.517669201961,0,99.5176692019609,12,-87.5176692019609,0,20.4724825362913,0,6,12,87.8021486283082,207.4818702203,10.2134794194279,8.17078353554228,39.8,22600.0881566508,1624.68085551444,22046.4511112078,0,0.374,0,1,1,0,0,553.637045442928,10.073454247506,0,0.995,0.995,1000,0,0,4.97588346009804,0,0,1,0,553.637045442928,0,1
0.612774451097804,11.5257369452331,17.1166037149935,6875.89253908011,142673.970721643,8151.19534460689,0.6733658812897,0.209485408234226,71.4394053685335,50,952,30,0,1757.31179406639,0,1275.5036368555,105.709511991078,-1169.79412486443,0,366.59689313188,0,23,105.709511991078,81.0349664789805,203.455485057902,11.9408583962171,9.55268671697371,385.320766957603,26346.7843158794,1539.25304076536,19470.8917767993,0,0.467844739973975,6,0.92361431184326,1.02583117716278,2.58311771627788,2.58311771627788,6702.75255047063,11.2355104834216,1.53543619022185,0.99330465731652,0.993094760200008,1002,2,0,68.5022711298684,0.4,0,1,0,6875.89253908011,0,2
0.300497512437811,11.7819004998539,18.8515044717987,14310.6800070074,137139.321037053,12509.9806082612,0.624984627485796,0.212235756992655,1460.11585314739,65,940,15,0,4408.03392189143,0,2742.0696945561,91.3475667310611,-2650.72212782504,0,1020.20081433838,0,17,91.3475667310611,78.4324753117208,197.731278761603,12.6205094371433,10.0964075497146,697.169076511153,30215.1582188935,1602.79824159894,15904.4782118861,0,0.581709604587603,20,0.843333417943683,1.13804314686013,10.9386390466028,5.71561930479673,12574.8132190688,10.3527713622812,27.494766984891,0.992416106219124,0.991705656488126,1005,3,0,202.18064230118,1.07692307692308,1,1,0,14310.6800070074,0,3
0.109126984126984,12.1458702301013,20.7458027097654,20444.8437290489,129614.691033032,17773.3313236814,0.585461570228088,0.209690826317958,3069.46219928562,80,928,15,0,8269.75726385055,0,4011.48791076521,90.8676679474316,-3861.72334195912,0,1698.25166270778,0,16,90.8676679474316,75.8857189324232,186.509635373675,13.1900256604717,10.5520205283774,890.890196405402,32612.5118693111,1572.00530273817,12167.6681402622,12.4310838442666,0.690398449596164,43,0.720817639803085,1.22215565540833,7.39097711543435,7.42701249905062,16728.5105122048,9.9380714529716,76.5150610753787,0.994044154951576,0.992082624059468,1008,3,58.8969008586572,392.646005724382,1.6875,2,1,7,20503.7406299075,0.00287249541055684,4
0.036597428288823,12.6523479195727,22.6838557171385,23710.5425452479,121281.621687674,22388.524050279,0.557768841300351,0.217680283733511,3929.91403307115,95,916,15,0,12776.1414533538,0,4704.45889488036,106.839207849821,-4506.38418950321,0,2031.72000687512,0,18,106.839207849821,69.5213984768538,176.543462077125,14.2975202924729,11.4380162339784,967.52485854565,33437.6422529377,1474.07225076266,9727.09970768982,76.9331265987226,0.799299978906303,66,0.591082232749459,1.31583831848993,7.66536264566862,8.49675487166524,18019.3434193787,9.61542747447321,127.368874703084,0.996571959623376,0.993352010827156,1011,3,91.2354975273271,608.23665018218,2.26315789473684,3,1,15,23801.7780427752,0.00383313790101579,5
0.0157790927021696,13.2336115979757,24.2909857801391,24639.87994396,113223.448102487,26849.0603750901,0.544795164665398,0.223104078008772,5110.25363842596,110,904,15,0,17437.3495315863,0,4874.51504153762,90.0743778425795,-4661.20807823255,0,1971.95117381345,0,14,90.0743778425795,64.2768642142806,166.681080006948,15.3630551451485,12.2904441161188,981.537971690105,33392.6226988955,1374.6919536793,8752.74275493549,201.352695896505,0.90144999145734,88,0.475008798836231,1.42843415564004,8.55696597126945,8.46946237573783,17249.5734904348,9.26441834628782,152.379000515634,0.998575744083192,0.994917251763957,1014,3,123.232585462493,821.550569749952,2.81818181818182,3,1,30,24763.1125294225,0.00497645783889538,6
0.0245821042281219,13.8968376470929,26.2313454248022,25353.0854027602,105321.537356487,30623.6083775662,0.529779827227359,0.240148791683103,5863.96082382943,124,893,15,1,22317.9556527811,0,5186.23396791853,149.660135774994,-4880.60612119478,0,2201.86454539618,0,22,149.660135774994,57.0756845704539,158.935434698675,15.8908334333219,12.7126667466575,959.4344562006,32949.89958453,1256.12693710233,7596.81418176977,322.535876762512,0.991819296173954,107,0.41007543436201,1.54173511851865,7.93182957935101,9.05389221626329,16444.514429379,9.013764738294,147.896338036009,0.999427419772506,0.997063222372878,1017,3,155.967710948757,1039.78473965838,3.36290322580645,4,1,40,25509.053113709,0.00611421012977302,7
0.0235294117647059,14.4206098175285,28.3120308267755,25328.5260741546,97805.4559231974,32828.6104528849,0.509345652587044,0.258711572276517,5934.79967017519,136,884,15,3,27217.2682967587,0,5228.73592455016,142.038435737048,-4899.31264397767,0,2180.89831166485,0,20,142.038435737048,50.7117820058017,151.904780545925,15.9895454583663,12.791636366693,946.460470909878,32091.1650736017,1133.48156725134,6762.63899944712,478.460972130661,1.0717903238046,128,0.367449096414799,1.70827606821595,10.8021765669657,8.77033572195376,14826.9513022018,8.44161554788316,161.57333879508,0.999883512488193,0.999092334423228,1020,3,187.384844835445,1249.23229890297,3.92647058823529,4,1,55,25515.9109189901,0.0073438430409312,8
0.0166177908113392,14.8310550215998,30.0943142801726,26264.2345774578,90061.2150543995,34891.0311357589,0.492819171207072,0.274568672815949,5244.86441340722,146,877,15,5,32235.9431060816,0,5379.38539401381,142.349591642153,-5018.67480932288,0,2208.38536935533,0,20,142.349591642153,45.1090587861937,143.834183511604,16.3451405347729,13.0761124278183,984.9394690894,31514.2493132847,1047.18283393643,5250.01473582688,657.040750028601,1.14419930424488,141,0.341093719619698,1.88445273699228,10.3131263180616,8.2644556583401,13937.3273003267,7.87021862128061,162.765806564409,0.999585460405298,1.00186945301511,1023,3,218.360993048777,1455.73995365851,4.49315068493151,5,1,83,26482.5955705066,0.00824545284722633,9
0.00584795321637432,15.3859796281466,32.1803700478675,26939.9612391542,82907.8815879546,37129.9337934679,0.478116926724595,0.291112209684555,5867.84867788012,159,867,15,2,37557.8744080211,0,5718.97603018355,146.709464621378,-5321.93130193946,0,2350.87838953039,0,20,146.709464621378,39.5714688378442,135.633601256968,17.1834788158575,13.746783052686,1010.5233022515,31221.9309933378,970.216655274502,4281.96975418358,906.178668190329,1.19236038792997,155,0.31160570083127,2.00218543257929,6.24758017412101,7.25604484882731,13455.2778183234,7.68459273441315,165.62890270165,0.999578159058686,1.00404304179942,1026,3,250.335263622715,1668.90175748476,5,5,1,95,27190.2965027769,0.00920678682548194,10
