"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,29687.28,73297.03,2.0097,0,0,0,2,0,2,0
2,69996.74,23890.72,4.1299,0,0,0,2,0,39,0
3,50764.07,48240.44,4.5444,0,1,1595,13.5019,0,0,1
4,52932.85,25037.67,7.941,0,0,0,2,0,98,0
5,39434.65,61436.78,38.1696,0,1,670,3.5336,0,0,23
6,55680.92,33411.37,3.4629,0,0,0,2,0,5,0
7,57145.75,24630.53,2.0196,0,0,0,2,0,7,0
8,62660.92,52580.98,2.0188,0,0,0,2,0,6,0
9,62688.47,64492.95,3.7249,0,0,0,2,0,1,0
10,48482.23,52047.26,2.0057,0,0,0,2,0,1,0
11,68778.06,15824.3,67.4205,0,1,123,4.9087,0,0,4
12,56351.79,20399.14,28.1837,0,1,66,3.8976,0,0,5
13,39618.31,60086.33,2.2008,0,0,0,2,0,48,0
14,53523.09,47223.48,2.0057,0,0,0,2,0,1,0
15,67511.14,66654.68,2.214,0,0,0,2,0,15,0
16,58490.79,38812.98,42.7178,0,1,1420,3.2095,0,0,1
17,62689.86,67060.2,30.8963,0,1,761,3.4073,0,0,2
18,68715.54,18310.84,2.016,0,0,0,2,0,4,0
19,70781.21,15790.47,42.8739,0,1,968,3.2736,0,0,11
20,31737.25,68253.36,5.4656,0,0,0,2,0,15,0
21,71795.9,27680.33,4.504,0,0,0,2,0,24,0
22,25853.44,74964.9,16.9488,0,1,1377,14.9231,0,0,1
23,70980.07,24243.25,2.7775,0,1,1686,5.1999,0,0,1
24,65968.78,53846.2,2.9066,0,0,0,2,0,28,0
25,56032.66,36400.72,2.0128,0,0,0,2,0,3,0
26,65768.91,52965.75,2.7918,0,0,0,2,0,41,0
27,21573.19,86389.61,4.7203,0,0,0,2,0,3,0
28,22215.32,86928.75,2.2317,0,0,0,2,0,88,0
29,33111.8,68906.78,2.4898,0,0,0,2,0,15,0
30,60521.91,28415.47,5.6546,0,1,314,3.5229,0,0,13
31,70960.67,27035.25,16.3247,0,0,0,2,0,3,0
32,67737.98,38362.87,2.0818,0,0,0,2,0,35,0
33,54310.62,26982.76,36.3926,0,1,1127,3.3089,0,0,32
34,55415.81,69179.73,2.0274,0,0,0,2,0,62,0
35,67706.43,18229.31,2.3096,0,0,0,2,0,18,0
36,65553.82,46469.89,2.0251,0,0,0,2,0,20,0
37,22092.3,87050.85,2.082,0,0,0,2,0,32,0
38,19869.92,73387.51,2.0259,0,0,0,2,0,76,0
39,58010.24,39326.45,10.1292,0,1,1851,14.9651,0,0,12
40,64325.02,64064.13,66.5457,0,1,675,5.765,0,0,2
41,55054.07,26375.24,54.235,0,1,517,3.3548,0,0,25
42,63944.58,60033.35,2.0256,0,0,0,2,0,26,0
43,57288.26,39640.86,2.0246,0,0,0,2,0,17,0
44,33165.6,66082.63,2.0128,0,0,0,2,0,3,0
45,55863.71,45966.62,2.0057,0,0,0,2,0,1,0
46,56774.58,25408.59,7.4097,0,1,1234,14.6391,0,0,13
47,24830.43,75872.17,2.0256,0,0,0,2,0,28,0
48,42650.37,57899.36,2.4892,0,0,0,2,0,13,0
49,65511.64,18502.82,2.0097,0,0,0,2,0,34,0
50,52500.22,44416.53,4.0769,0,0,0,2,0,38,0
51,69587.17,45953.42,2.0128,0,0,0,2,0,3,0
52,70597.76,19609.68,5.212,0,0,0,2,0,8,0
53,35828.31,63195.82,2.9071,0,0,0,2,0,7,0
54,26420.3,70939.27,2.0257,0,0,0,2,0,33,0
55,54994.14,34050.17,7.2693,0,1,1291,4.2511,0,0,3
56,51281.4,45851.8,198.4853,0,0,0,4.0214,56,0,149
57,28219.35,73793.28,3.7294,0,1,1071,9.5341,0,0,1
58,56448.72,25834.09,2.0196,0,0,0,2,0,7,0
59,46243.34,51619.64,2.016,0,0,0,2,0,4,0
60,25523.67,76213.71,3.26,0,0,0,2,0,13,0
61,54420.52,28636.08,34.5858,0,1,1127,3.3089,0,0,1
62,71146.24,22076.89,53.2147,0,1,601,3.2235,0,0,5
