"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","g_share_current","gov_transf_t","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.96,10.8357044403354,14.8493700202859,0,150586.850676824,1065.89143601784,0.729708023002499,0.087239759883946,882.830233462341,30,1470,0,0,97483.3671436115,266817.349008577,64.9485406826416,0,1275.84215785292,1340.79069853556,1340.79069853556,0.8,5,0,0,0,0,82.357204933979,118.352134185532,10.8901883528903,8.71215068231224,60.089761358154,23090.4955008366,1554.98148872931,23090.4955008366,60.089761358154,0.374,0,0,1,0,0,0,10.8357044403354,0,1.0014960226359,1.0014960226359,1500,0,0,3.24742703413208,0,0,1,0,0,0,18564.069985586,0,0,251.042043344067,1345.29493442057,1094.25289107651,547.126445538254,0,231168.044586363,249136.109256453,0,1
0.128666666666667,11.4573053589824,16.8312246937763,1062.73830673426,161979.79867202,517.267132964452,0.68071727206036,0.0864424042477787,12820.6003299859,180,1320,150,0,96513.7844093647,265483.262263534,1601.10738869535,0,-267.020643652463,1334.08674504288,1334.08674504288,0.8,5,254.815778929534,0,0,0,88.6333200448397,126.910415523306,11.91086900651,9.528695205208,1307.67578302263,38726.5078550263,2300.87284553609,37663.769548292,1307.67578302263,0.477220441214377,66,0.0370749902040479,1,0,0,1062.73830673426,11.4573053589824,0,1.00047080467634,1.00051704898441,1500,0,0,83.1404251171929,0.166666666666667,0,1,0,1062.73830673426,0,19114.0878949947,1068.56503359013,11834.2629926939,260.970372249147,1361.00619106646,1100.03581881731,550.017909408657,0,226105.498357448,259010.850214349,1068.56503359013,2
0.0313333333333333,11.8172497036528,17.1328117314208,23767.0166915578,158621.906607286,18388.526208367,0.689743743695061,0.114033990143069,30414.1710963936,215,1285,35,0,97634.47712528,264155.845952216,3713.28845125589,0,-2351.5952428236,1327.41631131767,1327.41631131767,0.8,5,2381.90826968334,0,0,0,81.8275675257379,131.694028582072,12.6840105593833,10.1472084475066,1454.76913052471,43765.9915747688,2554.51307472807,19998.974883211,1454.76913052471,0.481673859189028,105,0.607543597740997,1.00157475549615,0.15747554961465,1.41220790361453,23729.6482974797,11.7986696837212,0,1.00111547005129,1.00121757090483,1500,0,34.2768971146166,264.647826424128,0.976744186046512,1,1,3,23801.2935886724,0.0014401274866392,19674.8577775996,18.3678722283803,18138.6600769752,277.149510291324,1398.68927550123,1121.53976520991,560.769882604955,0,215521.551123602,274644.909940934,18.3678722283803,3
0.00800000000000001,12.3286334766222,17.6782159364392,27742.6700666791,153995.861224826,24580.5500148696,0.697391270756558,0.13227478605909,35233.88993841,230,1270,15,0,98743.4042144614,262835.066722455,3864.56933271761,0,-2332.07184181722,1320.77922976108,1320.77922976108,0.8,5,2499.50401168635,0,0,0,76.0174871378664,131.70872153639,13.5080841679644,10.8064673343715,1485.11910642215,45275.1933676367,2561.07253867814,17532.5233009576,1485.92174316992,0.501198716409378,153,0.574127220050574,1.03365589582355,3.20306998068363,2.46807505817158,26839.3671228234,11.9272124567137,0,1.00098078209078,1.00131194889415,1500,0,211.718261139302,444.643901738802,1.84782608695652,2,1,7,27954.3883278184,0.00757370394431467,20272.9347494898,-371.118950798933,5509.71891014165,280.154628851075,1476.30857263143,1196.15394378035,598.076971890176,0,218177.794430213,277319.815454157,-371.118950798933,4
0.004,12.8545490748853,18.3537918106149,29308.481939285,149495.710959292,28361.0834372455,0.700375661199931,0.155298918912927,38167.9096214922,248,1252,18,0,100102.909134938,261520.891388843,4254.82730487802,10,-2574.9368498747,1314.17533361228,1314.17533361228,0.8,5,3277.22360123713,0,2,10,69.8788132342023,133.582384027171,14.1332535871559,11.3066028697248,1477.88674314934,45716.8833934232,2490.86858264257,16408.4014541382,1491.26554709121,0.535975110047392,193,0.504479694247882,1.07190627010277,3.70049398777437,4.18953293791176,27342.3924803377,11.9922323746206,0,1.00134957620088,1.00157622177616,1500,0,355.715121391041,635.153071895762,2.64112903225806,3,1,18,29664.197060676,0.0119913955757323,20879.8719860493,-733.024305991363,3677.64250351943,280.997457957676,1494.87193107674,1213.87447311907,606.937236559534,0,222830.490204124,277959.703531475,-733.024305991363,5
0.00266666666666671,13.5692931725621,19.6767658022179,30029.3858865407,145524.858452313,31367.1861686652,0.689609934323283,0.181280253490814,41037.3916645094,265,1235,17,0,101493.747720729,260213.286931899,4474.06704806052,60,-2598.34013359969,1307.60445694422,1307.60445694422,0.8,5,3465.08078036096,0,12,60,63.8870941594509,135.822693507606,14.9805078268738,11.9844062614991,1478.6573350753,46109.0685259316,2343.32557440584,16079.6826393909,1529.13850859874,0.585350626214736,219,0.4509982903206,1.12849580127104,5.27933577278525,5.69381058779702,26610.0997918807,12.0242300921978,0,1.00114570803364,1.00162953383399,1500,0,508.12245751661,827.098770704,3.40754716981132,4,1,28,30537.5083440573,0.0166392900099033,21490.5129290354,-1263.06404073932,3672.23416813123,281.631937699607,1502.91382367169,1221.28188597209,610.640942986044,0,227594.019948433,278385.792341706,-1263.06404073932,6
0.0033333333333333,14.314313112548,21.8197261409346,29807.5025835483,141462.128094152,31942.3976284372,0.656026249829683,0.205726872004405,41314.7373411963,268,1232,22,19,102741.949907255,258912.220497239,4500.52032468788,90,-2447.77487346518,1301.06643465949,1301.06643465949,0.8,5,3227.37155349621,0,18,90,57.7886047486007,137.214650802882,15.5746768992015,12.4597415193612,1478.5179003069,46358.5614167221,2124.61701477324,16551.0588331738,1518.91931356538,0.656964961710064,232,0.384158812291116,1.22562870073863,8.6072893987009,7.44540415795758,24320.1734469704,11.6791595235339,0,1.00116984864479,1.00131831795116,1500,0,661.6790165632,1010.76984840319,3.93283582089552,5,1,20,30469.1816001115,0.0217163370269446,22021.3311970123,-1934.92636517808,4868.50463238387,279.535104489073,1493.06905501666,1213.53395052759,606.766975263794,75.94870728688,233951.902621457,276146.475629844,-1934.92636517808,7
0.002,15.2937463909196,23.9222798712586,34330.3233083403,136041.765349947,36044.3819999752,0.639309734407644,0.229910428776175,44594.312599619,276,1224,10,2,104619.276653228,257617.659394753,5252.32287976018,80,-3069.14589855143,1294.5611024862,1294.5611024862,0.8,5,3721.60693108138,0,16,80,52.016137380562,137.22084886303,16.5967023438887,13.277361875111,1489.0230879174,47385.3571856615,1980.80439827111,13055.0338773211,1583.2151450196,0.72522217291189,245,0.392546392585066,1.3197430593503,7.67886379904095,6.26786720706776,26012.884148253,11.5884272188926,0,1.00130092792377,1.00156323078082,1500,0,808.615878722555,1222.84749997104,4.73913043478261,6,1,42,35138.9391870629,0.0230119604470093,22632.372390528,-2852.31086185999,4462.48533848454,280.323059899703,1502.40544693108,1222.08238703137,611.041193515687,0,238310.342281981,276705.42400315,-2852.31086185999,8
0.00866666666666671,15.1706081711916,25.5847069655502,24754.1500438732,133536.242264655,25811.8394807727,0.592956104270369,0.247915364693802,33352.1678416194,236,1264,50,90,104867.778208733,256329.571097779,3953.33687277633,255,-1431.97057582573,1288.08829697377,1288.08829697377,0.8,5,3367.6111316126,0,51,255,47.297914460257,137.157155889575,17.1857781724841,13.7486225379873,1488.56204963956,45845.473442548,1791.9092645571,21091.3233986747,1497.15821160413,0.776605227181871,205,0.273312530482159,1.47759802595761,11.9610378314864,4.00408555560118,16752.966374485,10.2670739299071,0,1.0010318738008,1.00137031843936,1500,0,978.277999976835,1359.37196861131,4.02966101694915,5,1,20,25732.4280438501,0.0380173218908753,21584.6404662934,-3688.28038679529,7503.50091015819,267.706921797333,1433.40782851299,1165.70090671566,582.850453357829,1630.58237759241,236455.837987048,264215.859954161,-3688.28038679529,9
0.0133333333333333,14.9783078983075,26.0002212651297,27988.5450554357,129515.642209038,26052.7957591209,0.576083862732188,0.258441259391591,32159.575182252,230,1270,46,52,105401.555358092,255047.92324229,4504.70265701775,425,-1710.55722663981,1281.6478554889,1281.6478554889,0.8,5,3483.62243955164,0,85,425,44.1318279399493,135.032431020078,17.7428430379223,14.1942744303378,1469.32375198718,45983.9965302731,1768.60020002771,17995.4514748374,1484.29729328248,0.795718362421401,191,0.296512469782571,1.44528013836529,-2.18719076667475,2.9301808722359,19365.4809974021,10.3636018379447,0,1.00072059198133,1.00101398089995,1500,0,1087.49757488905,1516.63850303163,3.46086956521739,3,1,19,29076.0426303247,0.0374018427719199,21250.7401403189,-4792.56497976254,10192.4185446603,264.527104368348,1406.7949831956,1142.26787882725,571.133939413625,905.034265388089,233474.676571735,260969.993326251,-4792.56497976254,10
