"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,67919.38,15838.39,68.9936,0,1,1496,19.4101,1,0,4
2,63751.82,19080.91,39.1415,0,1,54,13.8482,0,0,47
3,66683.72,46940.12,41.4538,0,1,120,19.6414,0,0,38
4,69193.14,21395.87,128.1957,0,1,4,18.9849,4,0,14
5,20834.88,86383.19,80.9441,0,1,568,17.714,0,0,39
6,53221.61,29861.99,58.2615,0,1,942,18.1779,0,0,39
7,61366.88,67568.43,59.3097,0,1,361,17.041,0,0,16
8,71084.35,18866.54,78.292,0,1,459,19.037,0,0,167
9,35932.11,63778.71,74.1372,0,1,1134,19.9482,9,0,4
10,56594.67,59751.57,37.3752,0,1,1474,10.9934,0,0,7
11,28852.19,73162.42,42.1052,0,1,872,19.0971,0,0,32
12,69410.28,45248.74,16.0543,0,1,241,15.2953,0,0,10
13,30440.07,68796.78,20.8081,0,1,1107,20.3203,0,0,13
14,58163.44,37066.07,55.5287,0,1,209,16.466,0,0,25
15,26854.95,80517.05,74.8432,0,1,718,12.6097,0,0,55
16,59227.63,67833.16,91.81,0,1,928,19.2261,0,0,10
17,25602.51,77276.41,108.0178,0,1,1416,19.2087,0,0,180
18,49668.27,58701.95,30.895,0,1,18,17.4215,18,0,5
19,55284.09,28608.29,53.8854,0,1,891,17.9148,0,0,64
20,60550.97,62093.4,87.4351,0,1,1379,17.6267,20,0,4
21,68862.75,46734.92,121.6156,0,1,241,15.2953,0,0,193
22,55006.92,43393.03,29.7939,0,1,918,15.2091,0,0,16
23,70612.43,14820.86,52.7177,0,1,1496,19.4101,0,0,9
24,55850.58,67821.32,65.1422,0,1,928,19.2261,0,0,16
25,52028.03,26630.44,51.1841,0,1,1030,18.009,0,0,26
26,60793.98,68157.81,55.6999,0,1,361,17.041,0,0,19
27,66461.16,60841.59,35.8835,0,1,1477,17.0704,0,0,11
28,56705.67,24798.42,74.256,0,1,75,15.8055,0,0,8
29,25811.83,84603.29,62.5098,0,1,29,12.1355,29,0,1
30,49718.88,53975.47,63.3924,0,1,30,19.2215,30,0,6
