"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,18580.86,73733.85,45.3766,0,1,625,13.5268,0,0,6
2,71518.18,29691.5,34.288,0,0,0,5,0,3,0
3,53440.75,22908.34,64.7353,0,1,546,11.1713,0,0,19
4,68736.73,40927.88,48.4145,0,0,0,5,0,2,0
5,69852.54,18757.26,44.5936,0,0,0,5,0,1,0
6,70665.86,23106.56,24.151,0,1,444,8.7537,0,0,11
7,22904.44,84166.89,35.3089,0,1,314,15.3837,0,0,3
8,69699.85,18083.16,30.4248,0,0,0,5,0,3,0
9,35306.23,65574.93,45.7922,0,1,749,11.6318,0,0,23
10,45000.47,59483.67,47.3993,0,1,958,8.2266,0,0,3
11,40887.31,58666.45,71.6945,0,1,1005,10.5711,0,0,32
12,61478.59,65483.68,61.1976,0,1,115,11.6029,0,0,9
13,53501.33,22589.04,81.8091,0,1,1413,12.4538,0,0,8
14,24883.29,81301.18,78.226,0,0,0,16.0559,0,2,0
15,65452.59,48386.91,42.3216,0,0,0,5,0,2,0
16,60975.21,66358.87,34.8648,0,1,894,12.7588,0,0,17
17,70072.79,22746.84,66.1108,0,1,329,9.5431,0,0,10
18,54435.37,39747.45,37.2475,0,0,0,5,0,5,0
19,46904.87,53053.59,33.5676,0,1,294,10.8212,0,0,11
20,30919.07,83406.5,45.1732,0,1,1370,19.0923,0,0,5
21,70658.58,23900.49,71.0449,0,1,444,8.7537,0,0,14
22,54647.16,26484.24,106.2178,0,1,110,15.8574,0,0,8
23,56922.25,64333.51,64.177,0,1,23,11.6537,23,0,7
24,64844.81,19016.94,71.9051,0,1,964,19.8948,0,0,8
25,30909.17,69629.65,43.4915,0,1,749,11.6318,0,0,4
26,30396.15,69987.33,42.5401,0,1,573,10.4738,0,0,12
27,65730.59,55045.57,38.5445,0,1,152,16.5121,0,0,3
28,56673.74,38782.26,65.1662,0,1,782,11.8244,0,0,4
29,58310.58,66573.95,54.1953,0,1,115,11.6029,29,0,3
30,62030.91,66369.99,61.1919,0,1,258,9.1123,0,0,1
31,71187.07,20459.32,47.5136,0,1,1129,14.8596,0,0,23
32,65375.44,46308.39,43.9253,0,1,1044,10.8376,0,0,9
33,61200.39,69195.46,54.3309,0,1,819,13.4934,0,0,13
34,41743.1,59634.36,63.3816,0,1,958,8.2266,0,0,10
35,67882.78,44410.22,112.0042,0,1,1147,14.2392,35,0,1
36,29713.84,71634.5,77.717,0,1,806,16.171,0,0,2
37,33518.68,68111.04,66.0154,0,1,969,8.4663,0,0,1
38,66314.72,40083.8,103.6828,0,0,0,12.3359,0,1,0
39,27099.36,84888.95,57.5895,0,1,612,13.5766,0,0,9
40,57362.7,38875.34,55.2911,0,0,0,8.3832,0,1,0
41,32761.94,69521.47,33.3115,0,1,412,7.245,0,0,15
42,54005.62,43382.78,34.8499,0,1,1161,10.5772,0,0,3
43,58265.21,35868.19,89.2494,0,1,782,11.8244,0,0,30
44,67377.69,13357.93,39.2765,0,0,0,5,0,3,0
45,72824.97,17864.15,48.3504,0,0,0,5,0,1,0
46,63064.79,19581.66,45.5786,0,1,964,19.8948,0,0,3
47,72999.89,28026.07,36.7841,0,0,0,5,0,4,0
48,70569.88,16136.11,13.3319,0,1,1026,10.1038,0,0,13
49,61224.87,28846.36,89.0619,0,1,388,9.6497,0,0,14
50,21924.24,82663.98,85.4489,0,1,314,15.3837,0,0,3
51,68401.84,46025.17,37.5354,0,1,139,10.7647,0,0,37
52,53679.37,46425.72,72.7939,0,1,1255,12.2509,0,0,12
53,39371.33,60882.2,64.1427,0,0,0,6.6059,0,1,0
54,60419.97,28839.66,102.8406,0,1,265,11.7969,0,0,23
55,54619.08,42425.29,27.9275,0,0,0,5,55,0,0
56,65801.27,53324.35,45.4318,0,1,880,11.084,0,0,3
57,28160.75,75149.7,90.1414,0,1,971,9.1601,0,0,22
58,65090.59,48394.57,94.6648,0,1,1147,14.2392,0,0,5
59,60730.22,28739.81,65.3937,0,1,1311,10.7369,0,0,14
60,20248.2,84251.49,64.4671,0,1,480,12.8328,0,0,13
61,43036.3,58830.46,57.0792,0,1,958,8.2266,0,0,15
62,68650.89,77837.55,10.8126,0,0,0,5,0,1,0
63,66469.81,57327.52,86.1664,0,1,505,10.0672,0,0,5
64,57874.84,61487.31,50.0889,0,1,404,10.9918,0,0,17
65,65109.23,14712.07,58.968,0,1,77,12.7833,0,0,8
66,69144.81,15672.5,44.0659,0,0,0,14.8106,0,1,0
67,57204.58,36813.71,55.9712,0,0,0,8.5155,0,1,0
68,21824.83,80913.99,52.1435,0,1,1181,11.104,0,0,26
69,45615.25,51652.78,78.7787,0,1,211,10.5386,0,0,13
70,50167.01,44763.33,42.1761,0,1,1161,10.5772,0,0,19
71,49961.07,61801.84,7.4761,0,0,0,5,0,3,0
72,67643.49,33027.33,61.2657,0,1,426,15.4193,0,0,3
73,29321.13,73958.95,50.4005,0,1,573,10.4738,0,0,12
74,28441.18,74155.48,21.7746,0,0,0,5,0,5,0
75,30610.32,70193.93,96.1117,0,1,749,11.6318,0,0,18
