"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.96,10.742970488977,14.7565376977004,0,227169.657835388,1951.41730548157,0.728014301800017,0.185245922023925,1316.5035007014,30,1470,0,0,98505.0762728393,331069.062709316,64.421586385868,4,1594.92372716071,1655.34531354658,0,0,2,4,93.2891899738331,208.4378621878,11.1620898817076,8.92967190536611,59.9851714915237,23196.7778401296,1571.96615597333,23196.7778401296,59.9851714915237,0.374,0,0,1,0,0,0,10.742970488977,0,0.999752858192062,0.999752858192062,1500,0,0,3.2210793192934,0,0,1,0,0,0,4759.41479630847,-5.82076609134674e-11,0,328.345262363037,1675.77381614367,1347.42855378063,673.714276890316,0,58176.1814531544,327626.151413708,-5.82076609134674e-11,1
0.414,11.3751219840996,16.7594763524024,1050.9738761522,235513.301524163,167.218780713159,0.678727768392894,0.181367232042562,8140.66604210377,105,1395,75,0,97909.8158211274,331069.062709316,1046.96977315693,85.3899875950634,693.765527984707,1655.34531354658,182.378586522655,0,17,85.3899875950634,97.8780882940438,215.237576707858,11.7025496129543,9.36203969036346,878.830278373654,32463.5586241943,1937.02702528297,31412.5847480421,878.830278373654,0.470892530846766,11,0.063491440282169,1,0,0,1050.9738761522,11.3751219840996,0,0.999762671418388,0.999806915100858,1500,0,0,55.4085140111754,0.285714285714286,0,1,0,1050.9738761522,0,5446.76609890196,579.255652044259,6747.71683282575,334.373868246534,1709.07647343352,1374.70260518699,687.351302593493,0,59943.9101941707,333590.336126004,579.255652044259,2
0.220666666666667,11.4205444725735,16.5181988081297,15252.6150155929,235506.390651048,11588.067406923,0.691391634477284,0.18007508803542,21121.5068678334,142,1358,37,0,98666.6564955617,331069.062709316,2356.40535076634,42.1291786066356,-658.930858613126,1655.34531354658,1077.9690021785,0,8,42.1291786066356,98.9922196351693,215.171331993456,11.9130114839677,9.53040918717418,1166.27520900532,37059.2810591264,2243.54250058348,21806.6660435336,1166.27520900532,0.45724864426751,34,0.618843270284432,0.999472684923934,-0.0527315076066404,0.0865638026714222,15260.6621928379,11.4265698751364,0,1.00008288358781,1.00026675754594,1500,0,0,170.458355848934,0.950704225352113,1,1,0,15252.6150155929,0,6170.30641370552,101.043417494337,13530.1574417304,347.120493567734,1794.20112317485,1447.08062960712,723.54031480356,0,56007.3233034856,345761.114553533,101.043417494337,3
0.0926666666666667,11.4548413804815,16.3387490090649,20250.6096487218,233776.481964633,16617.1818024693,0.701084359281497,0.180450511637328,26676.6328610127,179,1321,37,0,99984.5434418171,331069.062709316,2929.37673525999,5.36085516778548,-1219.22028975984,1655.34531354658,1463.74065558394,0,1,5.36085516778548,98.8980039034533,214.680220193064,12.6218231989174,10.0974585591339,1342.43359851201,39729.5413411143,2431.61464314507,19478.9316923925,1342.43359851201,0.45060807754142,75,0.651515277486094,1.00019937611299,0.0727074586442722,0.3436188694936,20246.5729657026,11.4525580139809,0,1.00005390296663,1.00021152084125,1500,0,49.4502767857914,308.404274819487,1.54748603351955,2,1,1,20300.0599255076,0.00243596703493745,6988.915219327,-86.7900889291777,6330.2355634511,352.091350116984,1989.30896135994,1637.21761124296,818.60880562148,0,60684.8073805748,350378.207208919,-86.7900889291777,4
0.0626666666666666,11.6174829922296,16.6315780717478,19678.5758666773,232221.048316333,17227.1380829004,0.698519583776857,0.184047601330019,27914.8310011188,192,1308,37,24,101232.012705573,331069.062709316,2855.03042293707,27.6403079158508,-1147.48472031448,1655.34531354658,1412.87686546778,0,5,27.6403079158508,96.942880624444,214.200607319399,12.6540051389553,10.1232041111643,1376.74483114476,40674.2463878206,2445.60355080883,20995.6705211433,1376.74483114476,0.475721733475575,106,0.532478915876467,1.00432862984663,0.412843062319479,1.10611688035344,19593.7617248672,11.5674119476248,0,1.00027025143133,1.00049559662951,1500,0,24.5600811601666,435.735582225366,1.875,2,1,1,19703.1359478374,0.00124650620211866,7814.33448814847,-142.541848964291,6672.51336952642,352.400585257539,2003.23912290047,1650.83853764293,825.419268821463,0,69764.350100737,350680.199104807,-142.541848964291,5
0.0233333333333333,11.8556525274467,16.6812974941779,24333.9826699166,229507.380812132,22319.2222810424,0.710715250512409,0.18549273114536,33090.0440401111,228,1272,37,1,102986.840362215,331069.062709316,3468.13314371332,28.4715115626495,-1653.59564393648,1655.34531354658,2307.49428783385,0,5,28.4715115626495,96.0707819635726,212.775420834296,13.1246158876644,10.4996927101315,1399.71799410346,41694.8529441115,2499.49699408357,17360.8702741949,1415.77607539955,0.486707037792106,145,0.542342092172098,1.01723701799946,1.28527533411089,0.863001101783056,23921.6448471101,11.654759232772,0,1.000362288536,1.00060897114273,1500,0,130.72067466761,587.355460299763,2.39912280701754,3,1,8,24464.7033445842,0.00534323563324743,8681.60445747273,-487.354910115013,6263.57841557271,356.905459087767,2091.4453977363,1734.53993864853,867.269969324267,0,75430.011678298,354813.44345539,-487.354910115013,6
0.038,12.1909930259258,18.4432289185939,17469.858044656,228675.239740594,16131.092714295,0.66100101450431,0.189980463382457,27929.9498987156,199,1301,37,66,104009.669060504,331069.062709316,2621.70077671105,17.2736552314472,-919.841857926587,1655.34531354658,947.514499804596,0,3,17.2736552314472,94.0702604722619,212.808214707063,13.1683368919734,10.5346695135787,1422.80252033719,41249.7537772085,2236.57982879677,23779.8957325524,1422.80252033719,0.545543019468658,123,0.414719131219268,1.05601907813934,3.81249005429918,0.910216112661448,16543.1273035684,11.5442924074874,0,1.00046274644781,1.00070020145748,1500,0,29.2399500064424,689.072726120328,2.22613065326633,2,1,2,17499.0979946625,0.00167094041163499,9386.55509877668,-411.214907298447,7109.38022021085,350.521489026655,1997.35616514417,1646.83467611751,823.417338058755,118.466696754812,89401.9888359929,348816.001515393,-411.214907298447,7
0.0453333333333333,12.4552978839972,18.9272717653332,21795.3951247385,225075.761472674,18526.70602615,0.658060920687475,0.195119261037918,29189.1144480385,198,1302,37,38,105437.292942057,331069.062709316,3256.93813451969,71.2567906444421,-1323.61421249257,1655.34531354658,1698.6642314428,0,12,71.2567906444421,91.4694080994725,211.494549166141,13.264214666641,10.6113717333128,1391.73520780588,41496.1936907719,2192.4022756822,19700.7985660334,1393.43689221549,0.562362992717664,118,0.505961625899218,1.04262547834047,-1.26831040045854,1.20201782748477,20904.3377296225,11.9460900800372,0,1.00038232426532,1.00063746049554,1500,0,206.721817836098,817.465996540296,2.24747474747475,2,1,5,22002.1169425746,0.00939554218240188,10155.342402224,-796.12088050181,8639.57120173029,351.004352323633,1995.44421752926,1644.43986520563,822.219932602815,53.4326291554979,97752.6655797614,349039.760440882,-796.12088050181,8
0.0253333333333333,12.7217785920213,19.5385386822828,22181.7002063922,222394.121196187,19548.9113905267,0.651112081557931,0.194806287799673,30083.9924176967,201,1299,37,34,106911.294657732,331069.062709316,3250.49429009254,47.8776374377473,-1368.56442273263,1655.34531354658,1556.30502076448,0,8,47.8776374377473,90.7508230551962,209.024267057366,13.7261186133466,10.9808948906773,1438.8837087959,41617.1639678324,2130.00391915544,19435.4637614402,1438.8837087959,0.57692470693415,127,0.4886898184039,1.04584492349405,0.308782513036232,1.28430460096237,21209.3587759509,12.164115641083,0,0.999996960674149,1.00016292571775,1500,0,178.706916375583,939.117411217908,2.33333333333333,2,1,5,22360.4071227678,0.00799211371217032,10991.6292086172,-1041.02262602042,7734.86157284104,350.836877921512,2023.41049070799,1672.57361278648,836.286806393239,0,107311.372690019,348854.327244446,-1041.02262602042,9
0.0306666666666666,13.1098414308236,20.3588746558106,22954.3588981098,219429.676796025,19395.8443632127,0.643937430357035,0.198661428880583,29846.0627608054,203,1297,37,35,108606.465416716,331069.062709316,3580.26055014237,54.9205489039708,-1588.25946432645,1655.34531354658,2131.1394494506,0,9,54.9205489039708,88.7901531060437,207.872677271145,14.2644702751187,11.411576220095,1430.06814389375,41981.8752029413,2062.0921299773,19027.5163048316,1431.81237971722,0.601852927183025,127,0.489119708558365,1.06542158880906,1.87185163643611,0.630288678456976,21544.8599307702,12.3048392941596,0,1.00027556702861,1.00023175964554,1500,0,281.735223365372,1071.17456816413,2.41871921182266,2,1,8,23236.0941214751,0.0121248959438922,11793.1041403204,-1303.92924503796,8169.38953675698,349.466185138032,2012.4041585432,1662.93797340517,831.468986702586,29.9940549994129,117567.7389932,347431.986575954,-1303.92924503796,10
0.03,13.3235836458581,20.7526316870405,24534.5809653671,216072.799225446,21334.8122240999,0.642018990496436,0.201751192021374,31192.2774053724,206,1294,37,34,110151.263128197,331069.062709316,3483.34469680399,70.4557667443478,-1436.19124606382,1655.34531354658,2161.28272119764,0,11,70.4557667443478,86.75940456682,205.819289097646,14.5380652605024,11.6304522084019,1440.94776206024,42246.3903410153,2035.71243291506,17711.8093756482,1450.4466379507,0.610956545575642,141,0.45336713630961,1.08349869494114,1.69670920149887,1.11564787939324,22643.8491157573,12.2968155919947,0,1.000156927014,0.999918916210323,1500,0,321.352370449239,1191.78307459612,2.50970873786408,2,1,10,24855.9333358163,0.0129285980175279,12629.9066727959,-1842.36968027538,8939.92678904686,349.727234772733,2023.33229972375,1673.60506495101,836.802532475507,0,126681.556004576,347558.874577742,-1842.36968027538,11
