"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","g_share_current","gov_transf_t","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.962666666666667,10.3751900267641,14.1160166975665,0,150846.737422476,391.690966869887,0.734994173572539,0.0883618420581603,177.167342323479,30,1470,0,0,98379.3216130013,268193.340608411,60.4372284911111,0,1283.21678257307,1343.65401106418,537.461604425673,0.8,5,24.4578273502553,0,0,0,82.1705669218327,118.599840240168,10.3482422053177,8.27859376425415,56.5586203959484,8016.18108629395,567.878407771781,8016.18108629395,56.5586203959484,0.374,2,0,1,0,0,0,10.3751900267641,0,1.00982876042167,1.00997536421336,1500,0,0,3.02186142455555,0,0,1,0,0,0,18752.7579483874,0,0,501.666569956236,1344.73870907841,843.072139122173,168.614427824435,0,234232.307012519,249617.750002347,0,1
0.8,11.5735661238176,16.6304257298226,979.674719245617,153763.172415835,604.635554755495,0.695927230718048,0.0924097461364343,3183.36554232352,35,1465,5,0,97050.2645403268,267656.953927194,356.537668358458,5,989.429034683597,1340.96670304206,536.386681216822,0.8,5,0,0,1,5,83.2675139397087,122.141972310398,10.9651616927706,8.77212935421646,305.606542814684,10580.8250909941,636.232966184379,9601.15037174844,305.606542814684,0.467760563683267,2,0.176291590646795,1,0,0,979.674719245617,11.5735661238176,0,1.01848973737998,1.01868847604895,1500,0,0,20.6976517712507,0.857142857142857,1,1,0,979.674719245617,0,19422.2469586001,43.8023274841253,3056.57003801472,505.348640080724,1342.20990284659,836.861262765865,167.372252553173,0,239594.721440177,251418.072510918,43.8023274841253,2
0.756666666666667,11.6876024946515,16.266493931822,5106.67946730376,153367.908125911,4302.35607859038,0.718507783154619,0.100246392660724,6617.09542406508,37,1463,2,0,95968.2024946118,267121.64001934,617.772437021101,5,740.848666941341,1338.28476963597,535.313907854389,0.8,5,51.8843396557717,0,1,5,81.8819004397839,123.936108282863,10.9850013413013,8.78800107304101,360.924118771352,11323.3815282179,696.116912204787,6216.70206091411,360.924118771352,0.438543000643834,0,0.805671377654738,0.988213427842476,-1.17865721575235,-1.52934030240653,5167.58761156783,11.8270023107949,0,1.02722288942301,1.02731763320702,1500,0,15.3363343264709,50.5513910337432,1.75675675675676,2,1,1,5122.01580163023,0.00299419894831048,20100.2687442915,17.3878982763854,3564.52517026382,509.965195362363,1357.49242747668,847.527232114318,169.505446422864,0,244636.263879579,253638.466699113,17.3878982763854,3
0.746666666666667,11.6219153946859,15.4340522404545,5605.44419859474,152665.382671405,4990.58369831908,0.753004798326614,0.109166087256545,6804.68615371017,38,1462,1,0,94941.8871989311,266587.396739301,656.599779465504,5,684.008420631196,1335.6082000967,534.24328003868,0.8,5,58.356340076662,0,1,5,80.3732908840375,125.783999576728,10.7956838827416,8.63654710619327,338.812006093201,11431.7891102353,740.686174449456,5826.34491164055,338.812006093201,0.386046778752754,0,0.916613181923883,0.95755595166076,-3.1023132572333,-1.7902019177623,5853.90774175943,12.1370614161283,0,1.03620625503405,1.03620625503405,1500,0,0,80.8538104553313,2.68421052631579,3,1,0,5605.44419859474,0,20794.2293243558,7.17404305958189,325.743546049287,507.928420490325,1375.3791455707,867.45072508037,173.490145016074,0,253123.180400738,252597.853568655,7.17404305958189,4
0.713333333333333,11.5009203251204,14.9270506536115,5042.22362274984,152750.512519336,4982.02493578924,0.770475065168877,0.120563405585154,6955.18775960474,43,1457,5,0,93787.938008527,266054.221945823,532.278812373132,10,810.658171323374,1332.93698369651,533.174793478602,0.8,5,10.4736127448429,0,2,10,78.8313394774044,128.833768875174,11.0224520241661,8.81796161933287,415.791000782381,11832.2556560548,792.672037539584,6790.03203330494,415.791000782381,0.363248238115161,0,0.755983184808566,0.925327193779472,-3.365731039047,-2.21651884723091,5449.12508423645,12.4290309443358,0,1.04226511081816,1.04226511081816,1500,0,0,103.425060551221,3.25581395348837,4,1,0,5042.22362274984,0,21488.9342417749,48.2419795935857,284.186754373301,505.764080646058,1374.14522741989,868.381146773827,173.676229354765,0,261656.490262581,251520.475463652,48.2419795935857,5
0.701333333333333,11.5107243534847,14.3004373813214,5899.70971807727,152412.264413952,5664.10473217739,0.80492113958133,0.131740281320583,7468.03337812258,45,1455,2,0,92730.605722122,265522.113501931,632.47139119867,15,712.799718530443,1330.27110972911,532.108443891645,0.8,5,31.5399014091252,0,3,15,77.0475714552085,131.53791161428,11.0444683111361,8.83557464890885,391.99649997764,12047.9706989641,842.489665015462,6148.26098088682,391.99649997764,0.315235869582298,0,0.883177354315008,0.913258076454375,-1.30430807677883,-2.22607470397287,6460.0684846744,12.6040214154731,0,1.05087036927086,1.05083712067669,1500,0,0,129.877377083594,4.06666666666667,5,1,0,5899.70971807727,0,22183.1720118023,20.8468628218397,661.452405849497,504.363855739004,1372.16106827331,867.797212534302,173.55944250686,0,269821.616769407,250806.974868251,20.8468628218397,6
0.666666666666667,11.6038823347203,14.2176913454378,5418.40772151506,152958.37224111,5346.89553697887,0.816157986046291,0.142726439173309,7838.0207138567,50,1450,5,0,91644.5126423076,264991.069274927,602.100503254901,15,740.510064254754,1327.61056750965,531.044227003862,0.8,5,6.22214505256112,0,3,15,75.7419227004459,135.075612396726,11.1702412437184,8.93619299497468,482.57887467759,12562.6141607197,883.590299964612,7144.20643920463,482.57887467759,0.299244045532299,0,0.742861147461044,0.893791207506053,-2.13158464734309,-1.78550912491219,6062.27458494927,12.9827662627144,0,1.05536950294791,1.05536950294791,1500,0,0,153.488533392159,4.56,6,1,0,5418.40772151506,0,22879.3095683876,55.9043812956079,518.842236953862,502.65163421041,1372.82357994201,870.1719457316,174.03438914632,0,278153.348890989,249949.780420396,55.9043812956079,7
0.642,11.7050782266124,13.890603166676,6509.65511121722,153003.271181826,5845.46558483611,0.842661624276561,0.153657570254962,8624.43269243369,54,1446,4,0,90661.0676594528,264461.087136377,720.840764889579,25,636.751869589518,1324.95534637464,529.982138549854,0.8,5,24.9181764997215,0,5,25,74.1304031741285,138.307109478145,11.2433425754125,8.99467406032998,478.308943890605,13031.7905309074,938.173121392672,6522.13541969015,478.308943890605,0.262340137299138,0,0.847306956122551,0.882829425908215,-1.22643649946215,-1.2851666583451,7373.62724913749,13.2585954694144,0,1.06143411130089,1.06138877100765,1500,0,7.63728810446274,181.85614496703,5.14814814814815,7,1,1,6517.29239932169,0.00117184984753141,23575.715402696,46.5672555574565,952.818851281044,501.805198543354,1372.31249142884,870.507292885489,174.101458577098,0,286072.009841266,249509.804426115,46.5672555574565,8
0.576666666666667,11.6631438601964,13.8413948146853,6414.49716878063,153910.792066496,5722.86084247669,0.842627785447036,0.166185269150686,9714.66927969862,63,1437,9,0,89738.8775190806,263932.164962104,795.598513493313,40,574.590101418347,1322.30543568189,528.922174272754,0.8,5,15.1565375622947,0,8,40,72.6851535123214,142.755304803299,11.1079291098623,8.88634328788985,614.594306070297,13958.7934324351,1008.48170428786,7544.29626365442,614.594306070297,0.262196521908745,0,0.709941710542285,0.874888504451361,-0.899485361929908,-1.01000519505781,7331.78814916895,13.3310059520216,0,1.06204629630521,1.06179650360013,1500,0,7.88317922977427,212.543263393344,5.26984126984127,7,1,1,6422.38034801041,0.00122745443318635,24274.30381375,81.9861867051222,1272.09757734493,501.56380400692,1374.7993178244,873.235513817481,174.647102763496,0,293714.128392176,249372.530428053,81.9861867051222,9
0.550666666666667,11.631776730594,13.5490760606909,7980.03102496296,153764.933878091,7132.08149894686,0.858492245411522,0.173228004599855,11463.4344587479,71,1429,8,0,88995.6623557207,263404.30063218,944.83223633659,20,394.828588473932,1319.66082481052,527.864329924209,0.8,5,43.7054009021995,0,4,20,71.3743718043914,144.349895811685,11.0936066294025,8.87488530352199,626.907359646567,14772.8708327366,1090.32311624526,6792.83980777361,626.907359646567,0.237159602707003,0,0.856435630272583,0.867329304114407,-0.864018706211556,-0.51992882155196,9200.69342417876,13.4110270175533,0,1.06471631492566,1.06321979012766,1500,0,0,249.157712040507,5.56338028169014,7,1,0,7980.03102496296,0,24975.0573581692,81.7187670686399,1966.27030948318,502.677601475072,1378.61953199908,875.941930524008,175.188386104802,0,300724.782518367,249892.677732759,81.7187670686399,10
