"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,26328.27,83840.09,51.3601,0,1,788,10.4545,0,0,8
2,55869.78,65165.03,32.4759,0,0,0,5,0,14,0
3,39099.35,59744.45,49.6104,0,0,0,8.7906,3,0,0
4,58872.79,36856.81,58.2267,0,1,1718,14.2164,0,0,7
5,69466.14,17214.42,50.1554,0,1,1601,11.4157,0,0,11
6,39319.75,61683.49,36.6553,0,1,950,7.6144,0,0,2
7,28983.22,73932.58,64.0214,0,1,41,7.2211,0,0,15
8,56076.45,36557.83,89.9708,0,1,701,10.5656,0,0,6
9,23922.22,83278.86,78.8805,0,1,1915,7.3864,0,0,15
10,64138.75,59423.66,13.0858,0,0,0,5,0,7,0
11,53553.08,43761.27,87.5185,0,1,1907,13.2836,0,0,1
12,66907.25,38999.46,44.5654,0,1,1044,8.1981,0,0,4
13,64105.66,62477.41,74.5547,0,1,1631,10.8553,0,0,13
14,32663.71,68268.65,76.1769,0,0,0,14.8474,0,1,0
15,41968.93,57918.17,44.2781,0,1,55,11.06,0,0,4
16,31379.15,69951.98,126.6986,0,1,16,12.0431,16,0,2
17,54097.36,22313.04,33.8686,0,0,0,5,0,4,0
18,25850.53,75302.05,48.8668,0,0,0,5,18,0,0
19,66724.15,48832.38,78.4761,0,1,835,7.938,0,0,12
20,62132.85,39993.91,31.8581,0,0,0,5,0,17,0
21,21027.47,86162.79,63.5258,0,1,1716,10.9012,0,0,13
22,58161.85,66621.11,48.533,0,1,811,11.518,0,0,12
23,49639.7,55795.8,48.1381,0,0,0,13.4386,0,4,0
24,68464.8,15531.46,92.5331,0,1,411,7.2816,24,0,2
25,55580.11,26819.39,26.4156,0,1,761,9.7087,0,0,1
26,35670.78,61769.93,64.1915,0,1,950,7.6144,0,0,4
27,25485.84,79954.63,50.4388,0,0,0,8.5239,0,6,0
28,26170.73,76698.62,93.6216,0,0,0,11.602,0,2,0
29,54482.47,38072.38,89.4437,0,1,105,10.1166,0,0,15
30,64051.73,48693.44,99.5307,0,1,398,9.1836,0,0,20
31,54235.14,41662.44,90.4347,0,1,935,13.091,0,0,32
32,71129.4,25457.01,59.8428,0,0,0,12.4405,0,1,0
33,66558.89,54384.26,62.8074,0,0,0,6.9757,33,0,12
34,23129.24,82305.24,72.31,0,1,34,7.4691,34,0,6
35,66317.45,66181.42,69.009,0,1,811,11.518,0,0,11
36,61561.04,46325.53,87.3226,0,1,1917,11.5181,0,0,7
37,70991.67,18338.92,62.1738,0,1,345,10.4662,0,0,14
38,58949.2,72287.91,57.8432,0,0,0,11.93,0,4,0
39,28943.38,71686.35,101.6277,0,1,783,8.8633,0,0,26
40,37765.97,64527,43.8086,0,0,0,5,0,1,0
41,27550.76,74992.52,69.2869,0,1,41,7.2211,41,0,5
42,52151.31,45289.39,47.2483,0,0,0,13.212,0,2,0
43,55577.03,46611.14,55.3845,0,1,211,6.4592,0,0,6
44,52099.29,23697.49,38.5211,0,1,98,14.2496,0,0,4
45,58401.87,60086.37,54.8694,0,1,1411,9.2291,0,0,1
46,66129.22,46324.69,62.1444,0,1,2052,8.5789,0,0,2
47,71880.38,18367.92,88.8354,0,1,1682,14.5736,0,0,13
48,30651.56,68327.18,52.0836,0,0,0,11.4772,0,1,0
49,55339.4,35171.94,29.1909,0,1,1758,8.2886,0,0,3
50,52946.74,25852.05,46.1344,0,1,1209,7.5525,0,0,3
51,58393.22,41571.74,29.8344,0,0,0,5,0,8,0
52,49005.43,48558.31,62.7416,0,1,1155,10.7661,0,0,11
53,65253.66,46936.13,45.1534,0,1,398,9.1836,0,0,8
54,19584.77,85555.18,92.0961,0,1,716,13.7583,0,0,23
55,39941.41,61708.15,60.4713,0,1,55,11.06,55,0,5
56,51058.21,44711.76,44.7985,0,1,758,9.3698,0,0,1
57,72618.46,29146.94,21.0817,0,0,0,5,0,1,0
58,52292.22,44478.9,121.2895,0,1,614,14.0758,0,0,16
59,61189.89,65259.13,33.4843,0,0,0,5,0,4,0
60,44795.74,54864.38,57.4487,0,1,745,8.1716,0,0,8
61,71029.26,22693.85,85.1343,0,1,1382,13.4585,0,0,23
62,61165.34,63952.91,93.5495,0,1,944,15.3837,0,0,25
63,38504.21,64181.5,45.1463,0,1,55,11.06,0,0,6
64,72426.68,15253.43,39.8628,0,1,1682,14.5736,0,0,9
65,68804.33,47546.32,120.5085,0,1,1663,13.4163,0,0,10
66,61443.98,29440.43,23.8278,0,0,0,5,0,9,0
67,64223.08,64466.08,66.6058,0,1,293,12.0648,0,0,27
68,30890.42,83210.08,44.2476,0,1,247,8.9869,0,0,3
69,41557.94,58724.81,54.7809,0,1,751,8.0444,0,0,2
70,65232.02,74676.75,50.8026,0,0,0,11.93,0,4,0
71,57222.01,25225.03,54.241,0,1,1831,15.0074,0,0,5
72,26428.08,75370.4,97.8645,0,1,664,7.5626,0,0,8
73,72574.24,27384.37,41.7411,0,0,0,5,0,1,0
74,64869.69,39505.45,47.6361,0,1,660,9.5052,0,0,8
75,65379.03,18751.49,38.5315,0,0,0,5,0,6,0
76,23484.53,81667.32,72.632,0,1,1716,10.9012,0,0,2
77,21776.36,86069.9,43.4183,0,0,0,8.586,0,2,0
78,67167.06,45802.72,47.7047,0,0,0,7.938,0,9,0
79,58797.19,71812.16,149.8763,0,1,1554,11.4252,79,0,12
80,71479.24,23810.54,86.8623,0,1,1382,13.4585,0,0,15
81,32274.82,70321.87,46.1799,0,0,0,5,0,1,0
82,62325.01,30104.13,44.5797,0,0,0,10.1828,0,1,0
83,62079.94,64785.58,57.1919,0,1,1725,7.4227,0,0,7
84,70909.55,27077.34,70.9411,0,1,623,10.3139,0,0,20
85,50219.23,49567.27,49.8307,0,1,1155,10.7661,0,0,1
86,51692.27,43983.46,92.954,0,1,847,13.8188,0,0,14
87,53548.07,28061.89,36.7181,0,0,0,5,0,9,0
88,72126.5,24143.24,39.7804,0,1,143,10.1495,0,0,6
89,59608.06,47812.31,42.0322,0,1,1917,11.5181,0,0,1
90,68601.71,16903.78,136.7524,0,1,1727,14.2809,90,0,3
