"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,69259.64,46962.93,2.5482,0,0,0,2.4996,0,1,0
2,69265.12,19055.31,2.7173,0,0,0,2.4996,0,8,0
3,27029.62,77335.37,17.8385,0,1,74,6.4024,0,0,19
4,22556.71,86183.94,2.7461,0,0,0,2.4996,0,11,0
5,48928.56,51566.05,24.4829,0,1,354,4.2962,0,0,8
6,59852.28,73417.34,2.6486,0,0,0,2.4996,0,4,0
7,55903.06,34577.33,22.2973,0,1,2938,8.1487,0,0,22
8,47697.05,45127.51,2.8136,0,0,0,2.4996,0,42,0
9,26890.18,72881.85,2.7288,0,0,0,2.4996,0,9,0
10,57093.43,33849.09,18.0593,0,1,1394,7.7207,0,0,5
11,39279.26,63256.11,4.4009,0,0,0,2.4996,0,10,0
12,67463.23,46084.6,12.5537,0,1,2453,8.8847,0,0,6
13,71742.62,23255.4,23.3661,0,1,1609,4.3522,0,0,8
14,58066.68,19167.75,2.9398,0,0,0,2.4996,0,42,0
15,73160.27,27458.89,2.6208,0,0,0,2.4996,0,3,0
16,21350.08,74413.63,9.9149,0,1,1322,5.51,0,0,5
17,63759.84,18858.77,2.7461,0,0,0,2.4996,0,11,0
18,67836.96,41335.78,14.8281,0,1,1868,4.8951,0,0,3
19,58428.17,46302.74,21.6774,0,1,661,4.425,0,0,5
20,52665.39,28405.71,2.7737,0,0,0,2.4996,0,22,0
21,57880.18,34176.1,16.1609,0,1,2752,7.2906,0,0,21
22,56461,32148.46,17.668,0,1,2877,7.1995,0,0,1
23,64815.4,34057.38,3.6133,0,0,0,2.4996,0,3,0
24,67932.86,46576.54,22.4228,0,1,2515,3.6751,0,0,15
25,62419.52,30681.01,4.1477,0,0,0,2.4996,0,6,0
26,63417.99,31759.81,2.6486,0,0,0,2.4996,0,4,0
27,29110.11,70758.68,2.7046,0,0,0,2.4996,0,7,0
28,58989.24,47015.82,58.8491,0,1,1968,4.4172,28,0,16
29,66214.92,40163.33,4.5711,0,1,2881,10.7721,0,0,1
