"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,63927.17,61149.29,54.0061,0,1,133,9.9668,0,0,11
2,62183.58,47813.4,21.194,0,1,852,19.2629,0,0,9
3,63323.39,32254.56,48.7218,0,0,0,5,0,2,0
4,46333.92,52566.47,17.2344,0,0,0,5,0,3,0
5,27656.69,77515.08,89.1023,0,1,220,16.9714,0,0,13
6,64443.87,66241.88,62.5706,0,0,0,14.7622,0,1,0
7,36375,64594.25,71.6333,0,1,384,13.9999,0,0,7
8,54218.38,40691.26,57.7932,0,1,785,11.2116,0,0,18
9,54653.99,40845.81,90.7479,0,1,659,11.6123,0,0,45
10,68561.78,46953.05,67.416,0,1,1167,16.0775,0,0,42
11,28820.27,70521.92,61.416,0,1,1321,10.1735,0,0,44
12,67479.92,16762.35,46.5869,0,0,0,5,0,4,0
13,60407.66,68674.83,63.1099,0,1,104,12.6952,0,0,8
14,68043.13,42719.72,100.2563,0,1,68,15.8717,14,0,5
15,59818.46,57881.24,91.6313,0,1,715,16.5058,0,0,14
16,59071.91,46804.78,56.2922,0,1,54,9.7086,0,0,2
17,30496.25,83932.41,65.3918,0,1,587,17.2841,0,0,1
18,58715.69,73556.93,40.6105,0,0,0,5,0,1,0
19,25355,70304.54,41.3329,0,1,684,7.9767,0,0,2
20,52456,25359.2,59.3726,0,0,0,11.4897,0,1,0
21,42920.34,57089.22,57.4449,0,1,89,7.6413,0,0,5
22,66887.81,67381.74,28.7351,0,0,0,5,0,3,0
23,67725.55,17513.97,45.205,0,1,582,15.9945,0,0,6
24,69925.11,23157.3,119.4421,0,1,408,8.5346,0,0,48
25,68083.58,48164.04,86.2618,0,1,959,11.4311,0,0,12
26,26206.2,84787.99,78.7888,0,1,810,11.5443,0,0,17
27,21100.63,73992.46,49.3493,0,0,0,5,0,5,0
28,54134.64,43724.45,58.4452,0,1,990,11.0143,0,0,9
29,32075.19,68870.53,102.7596,0,1,71,7.5849,0,0,6
30,70749.51,21614.3,70.3537,0,1,767,13.3802,0,0,11
31,54451.92,29333.76,40.3178,0,1,430,13.3019,0,0,10
32,21024.29,84108.92,62.5507,0,0,0,9.029,32,0,1
33,25188.06,76840.43,40.7192,0,0,0,5,0,2,0
34,58121.57,73147.93,17.4762,0,0,0,5,0,1,0
35,64983.82,46449.99,58.9122,0,1,676,13.3371,0,0,3
36,22064.99,85726.57,51.7915,0,0,0,5,0,4,0
37,59798.48,28622.85,88.5639,0,1,888,21.1314,0,0,13
38,57942,37082.73,51.3496,0,1,932,15.694,0,0,5
39,68349.26,17168,72.0023,0,1,39,13.6321,39,0,2
40,57613.83,33697.27,96.6987,0,1,1438,9.4851,0,0,1
41,63657.86,64604.85,10.187,0,0,0,5,0,1,0
42,68600.58,47630.84,53.6988,0,1,864,14.603,0,0,2
43,56306.65,32964.93,99.3772,0,1,932,15.694,0,0,10
44,65928.9,56183.74,46.9394,0,1,64,6.6034,0,0,2
45,60591.06,18430.54,44.0628,0,0,0,5,0,19,0
46,56682.88,18301,34.6899,0,1,1043,11.7869,0,0,7
47,62241.72,66008.51,43.9305,0,1,558,9.1321,0,0,2
48,65260.18,59307.02,94.0985,0,1,48,10.7038,48,0,7
49,42011.01,58958.56,78.7262,0,1,151,8.5687,0,0,27
50,21499.8,86970.07,94.0062,0,1,1259,15.3019,0,0,6
51,29760.18,76209.09,51.5994,0,1,215,9.7249,0,0,7
52,61757.73,19435.72,38.5805,0,0,0,5,0,1,0
53,47376.77,51110.51,42.8791,0,1,912,13.965,0,0,2
54,58463.16,47301.81,99.6228,0,1,780,16.4525,54,0,2
55,68872.25,16444.28,42.0684,0,0,0,5,0,1,0
56,43225.2,57245.79,55.691,0,1,151,8.5687,0,0,9
57,69221.64,44214.62,85.2901,0,1,14,13.6462,0,0,33
58,26151.33,84872.05,82.2404,0,1,810,11.5443,0,0,5
59,55378.32,28713.01,111.5249,0,1,1366,9.8819,0,0,1
60,58194.01,67278.7,49.0198,0,1,1361,11.3379,0,0,7
61,45987.43,53498.77,82.5261,0,1,419,7.7221,0,0,2
62,53667.17,23497.45,70.5597,0,1,702,14.915,0,0,1
63,24536.35,83042.75,82.1434,0,1,32,9.6387,0,0,31
64,65548.54,55017.96,38.536,0,1,64,6.6034,64,0,2
65,54169.52,32267.45,71.37,0,0,0,15.694,0,2,0
66,62411.54,18028.2,27.586,0,0,0,5,0,2,0
67,28418.93,73876.35,44.1809,0,0,0,5,0,2,0
68,63108.25,45669.66,55.8011,0,0,0,5,68,0,0
69,54371.62,28451.17,52.3761,0,1,201,7.6801,0,0,12
70,63505.59,42057.23,29.26,0,0,0,5,0,3,0
71,31809.27,71004.98,33.2783,0,1,161,12.6141,71,0,2
72,42949.09,56991.58,52.4996,0,1,89,7.6413,0,0,8
73,65431.65,18784.48,57.0647,0,1,191,10.5119,0,0,9
74,53572.65,45883.64,104.3668,0,1,328,10.6834,0,0,11
75,48464.11,51534.15,38.532,0,0,0,5,0,9,0
76,54636.27,26378.65,40.5981,0,1,1499,9.4988,0,0,1
77,36696.13,61798.12,96.0941,0,0,0,13.3043,0,2,0
78,62830.07,66325,62.0731,0,1,1332,9.9501,0,0,2
79,65270.09,62294.48,52.3145,0,0,0,5,0,1,0
80,39303.42,63967.92,12.7911,0,1,901,11.6667,0,0,1
81,16115.05,74576.64,36.269,0,0,0,5,0,3,0
82,54711.92,29684.37,53.2089,0,1,1366,9.8819,0,0,2
83,43416.71,56402.84,69.1434,0,1,89,7.6413,0,0,6
84,52026.22,44119.54,68.3363,0,1,234,9.2082,0,0,14
85,32182.99,71932.89,66.363,0,1,1011,14.8291,0,0,9
86,23158.39,80428.81,66.8177,0,1,262,15.937,0,0,6
87,51215.63,45544.72,81.6955,0,1,234,9.2082,0,0,9
88,62825.75,18291.87,72.7691,0,1,1107,15.3621,0,0,5
89,43795.12,58676.01,98.6783,0,1,89,7.6413,89,0,10
90,73155.24,25342.4,96.247,0,1,767,13.3802,0,0,1
91,56182.28,29010.3,115.1791,0,1,435,16.6211,0,0,11
92,54934,40360.46,80.2894,0,1,785,11.2116,0,0,28
93,60532.3,69308.55,25.7346,0,1,630,6.8997,0,0,2
94,57862.84,27294.74,71.2643,0,1,430,13.3019,0,0,8
95,65123.93,62167.6,65.3526,0,1,133,9.9668,0,0,5
96,52999.84,25885.69,22.4009,0,1,1457,16.3885,0,0,9
97,20907.71,82180.49,33.9603,0,0,0,5,0,5,0
98,58306.42,35003,68.5501,0,1,932,15.694,0,0,11
99,53627.14,27813.49,81.998,0,1,435,16.6211,0,0,10
100,21152.62,84763.04,41.1649,0,0,0,5,0,6,0
101,58815.3,70130.12,79.1725,0,1,1361,11.3379,0,0,6
102,22498.78,86757.19,67.8479,0,1,1259,15.3019,0,0,1
103,64283.22,35483.67,105.5908,0,1,165,13.7182,0,0,18
104,61175.64,69458.21,56.0497,0,0,0,5,104,0,0
105,34843.15,64923.26,88.8434,0,1,1005,12.1652,0,0,6
106,24058.07,83229.68,62.6397,0,1,511,13.1321,0,0,6
107,48820.82,48752.63,59.5012,0,1,912,13.965,0,0,2
108,64086.55,35073.76,66.082,0,1,644,6.9903,108,0,2
109,36687.33,62475.16,60.2646,0,0,0,13.3043,0,2,0
110,47994.63,45820.96,29.5089,0,1,173,11.6522,0,0,6
111,70249.33,21869.21,88.2411,0,0,0,8.9786,0,1,0
112,67025.41,47754.53,28.4246,0,0,0,5,0,3,0
113,25909.89,79720.24,50.8078,0,1,262,15.937,0,0,6
114,56773.05,67507.99,51.2836,0,0,0,5,0,1,0
115,25721.86,77870.91,22.6129,0,1,1031,14.7851,0,0,13
116,52645.14,43828.66,66.5198,0,1,659,11.6123,0,0,11
117,26498.59,79329.67,53.9588,0,1,262,15.937,0,0,8
118,65877.58,29190.3,22.3984,0,0,0,5,0,2,0
119,48780.46,50617.55,61.7555,0,1,912,13.965,0,0,2
120,63737.89,61310.73,71.308,0,1,1442,8.4894,0,0,5
121,58407.03,36666.49,42.3064,0,1,888,21.1314,0,0,6
122,62842.73,30384.48,52.0141,0,0,0,5,0,2,0
123,42900.34,63153.63,45.8007,0,0,0,5,0,11,0
124,26444.15,79783.87,64.376,0,1,220,16.9714,0,0,6
125,45812.22,51914.67,78.3452,0,1,1369,12.1822,0,0,14
126,51581.26,25300.28,13.8882,0,0,0,5,0,2,0
127,37555.9,63312.19,64.0576,0,1,384,13.9999,0,0,4
128,44654.1,57081.2,54.4254,0,1,621,15.0758,0,0,8
129,55460.03,30643.62,57.7997,0,1,1366,9.8819,0,0,7
130,66368.51,17152.43,55.8925,0,1,1107,15.3621,0,0,9
131,57753.19,27469.01,110.7997,0,1,1081,13.1957,0,0,55
132,55714.54,36715.97,105.6511,0,1,152,16.6372,0,0,9
133,64263.96,60773.59,89.3816,0,1,616,12.7967,133,0,1
