"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,63927.17,61149.29,70.941,0,1,1223,18.044,0,0,20
2,62183.58,47813.4,31.3978,0,1,1320,18.1312,0,0,18
3,63323.39,32254.56,48.4836,0,0,0,7.9214,0,1,0
4,46333.92,52566.47,15.36,0,0,0,7.9214,0,1,0
5,27656.69,77515.08,129.4973,0,1,5,19.4118,5,0,23
6,64443.87,66241.88,47.755,0,1,927,17.3905,0,0,5
7,36375,64594.25,86.8765,0,1,619,21.2024,7,0,6
8,54218.38,40691.26,77.7865,0,1,782,15.0935,0,0,5
9,54653.99,40845.81,48.3668,0,1,782,15.0935,0,0,31
10,68561.78,46953.05,50.7916,0,1,1469,14.9933,0,0,10
11,28820.27,70521.92,71.7067,0,1,213,17.9292,0,0,2
12,67479.92,16762.35,20.7877,0,1,12,16.4207,12,0,1
13,60407.66,68674.83,88.0872,0,1,594,17.1818,13,0,2
14,68043.13,42719.72,88.5854,0,1,427,20.289,0,0,23
15,59818.46,57881.24,73.6878,0,1,1477,15.8034,0,0,6
16,59071.91,46804.78,5.2398,0,1,351,19.0906,0,0,7
17,30496.25,83932.41,84.8733,0,1,1095,20.3981,0,0,3
18,58715.69,73556.93,38.357,0,1,352,14.8732,0,0,1
19,25355,70304.54,28.5928,0,1,213,17.9292,0,0,19
20,52456,25359.2,99.6951,0,1,904,17.525,0,0,45
21,42920.34,57089.22,25.3288,0,1,459,18.1999,0,0,15
22,66887.81,67381.74,14.7322,0,0,0,7.9214,0,1,0
23,67725.55,17513.97,60.5448,0,1,12,16.4207,0,0,4
24,69925.11,23157.3,17.7433,0,0,0,7.9214,0,1,0
25,68083.58,48164.04,71.9364,0,1,1068,13.6425,0,0,60
26,26206.2,84787.99,78.2655,0,1,1218,22.5755,0,0,33
27,21100.63,73992.46,43.5984,0,1,375,18.3381,0,0,10
28,54134.64,43724.45,35.8505,0,1,1141,16.9875,0,0,11
29,32075.19,68870.53,51.7882,0,1,845,19.6887,0,0,60
30,70749.51,21614.3,106.8154,0,1,1331,17.0598,0,0,32
31,54451.92,29333.76,51.2407,0,1,292,12.762,0,0,1
32,21024.29,84108.92,59.2335,0,1,214,21.5383,0,0,40
33,25188.06,76840.43,65.9212,0,1,1095,20.3981,0,0,45
34,58121.57,73147.93,78.4128,0,1,352,14.8732,0,0,46
35,64983.82,46449.99,31.5162,0,1,1320,18.1312,0,0,42
36,22064.99,85726.57,119.2802,0,1,597,20.4213,0,0,9
37,59798.48,28622.85,82.6098,0,1,356,18.1021,0,0,41
38,57942,37082.73,50.0082,0,1,210,16.761,0,0,11
39,68349.26,17168,39.768,0,1,1107,18.5032,0,0,3
40,57613.83,33697.27,66.4369,0,1,98,16.2443,0,0,20
41,63657.86,64604.85,71.8651,0,1,777,17.5131,0,0,21
42,68600.58,47630.84,75.4189,0,1,1469,14.9933,0,0,18
43,56306.65,32964.93,46.4437,0,1,893,11.7012,0,0,8
44,65928.9,56183.74,34.6359,0,1,225,19.0271,0,0,105
45,60591.06,18430.54,105.5152,0,1,1102,20.5484,0,0,7
46,56682.88,18301,57.9557,0,1,1152,13.9702,0,0,18
47,62241.72,66008.51,143.4295,0,1,47,15.9067,47,0,8
48,65260.18,59307.02,35.5845,0,1,641,19.9687,0,0,43
49,42011.01,58958.56,77.907,0,1,1312,14.022,49,0,3
50,21499.8,86970.07,77.3387,0,1,1056,14.1931,0,0,21
51,29760.18,76209.09,45.041,0,1,1095,20.3981,0,0,20
52,61757.73,19435.72,128.5482,0,1,411,17.5588,0,0,9
53,47376.77,51110.51,20.0921,0,1,1311,20.2904,0,0,8
54,58463.16,47301.81,91.0597,0,1,351,19.0906,0,0,30
55,68872.25,16444.28,138.201,0,1,222,15.7975,0,0,47
56,43225.2,57245.79,48.5972,0,1,459,18.1999,0,0,10
57,69221.64,44214.62,74.4872,0,1,357,15.3337,0,0,19
58,26151.33,84872.05,96.9668,0,1,1218,22.5755,0,0,30
59,55378.32,28713.01,79.0929,0,1,532,20.0006,59,0,5
60,58194.01,67278.7,65.9113,0,1,1307,14.6176,0,0,38
61,45987.43,53498.77,54.7951,0,1,1390,18.4014,0,0,10
62,53667.17,23497.45,45.8703,0,1,609,12.6907,62,0,1
63,24536.35,83042.75,22.3975,0,1,155,12.9995,0,0,6
64,65548.54,55017.96,28.2365,0,0,0,7.9214,0,1,0
65,54169.52,32267.45,30.4389,0,1,248,17.0552,0,0,15
66,62411.54,18028.2,78.2321,0,1,411,17.5588,0,0,19
67,28418.93,73876.35,37.5521,0,1,922,17.2338,0,0,19
68,63108.25,45669.66,24.4539,0,1,351,19.0906,0,0,93
69,54371.62,28451.17,65.8291,0,1,1411,18.8387,0,0,9
70,63505.59,42057.23,21.2979,0,0,0,7.9214,0,2,0
71,31809.27,71004.98,34.0491,0,1,1040,15.2947,0,0,58
72,42949.09,56991.58,66.0151,0,1,459,18.1999,0,0,20
73,65431.65,18784.48,75.5247,0,1,1204,11.8864,0,0,4
74,53572.65,45883.64,21.745,0,0,0,7.9214,0,1,0
75,48464.11,51534.15,37.2724,0,1,1476,24.1016,0,0,8
76,54636.27,26378.65,72.2346,0,1,76,17.6062,76,0,2
77,36696.13,61798.12,131.1847,0,1,799,16.4319,0,0,56
78,62830.07,66325,91.9452,0,1,47,15.9067,0,0,47
79,65270.09,62294.48,69.2351,0,1,1223,18.044,0,0,3
80,39303.42,63967.92,16.6124,0,0,0,7.9214,0,1,0
81,16115.05,74576.64,65.3663,0,1,375,18.3381,0,0,14
82,54711.92,29684.37,28.999,0,1,366,16.0022,82,0,1
83,43416.71,56402.84,28.5634,0,1,763,19.0473,0,0,15
84,52026.22,44119.54,50.7605,0,1,678,17.2772,0,0,6
85,32182.99,71932.89,70.7905,0,1,642,13.0241,0,0,7
86,23158.39,80428.81,23.4452,0,1,986,19.6695,0,0,28
87,51215.63,45544.72,55.8811,0,1,1091,14.6346,0,0,27
88,62825.75,18291.87,51.2811,0,1,1102,20.5484,0,0,9
89,43795.12,58676.01,61.5269,0,1,459,18.1999,0,0,16
90,73155.24,25342.4,36.0858,0,1,627,21.6035,0,0,33
91,56182.28,29010.3,110.3707,0,1,532,20.0006,0,0,4
92,54934,40360.46,53.1221,0,1,782,15.0935,92,0,5
93,60532.3,69308.55,47.4841,0,1,798,15.9729,0,0,40
94,57862.84,27294.74,73.9985,0,1,1376,16.6547,0,0,24
95,65123.93,62167.6,88.7164,0,1,1190,18.106,0,0,116
96,52999.84,25885.69,93.0171,0,1,248,17.0552,0,0,2
97,20907.71,82180.49,33.7875,0,1,669,23.1724,0,0,13
98,58306.42,35003,147.8104,0,1,98,16.2443,98,0,9
99,53627.14,27813.49,23.9073,0,1,366,16.0022,0,0,1
100,21152.62,84763.04,63.3882,0,1,527,19.3235,0,0,7
101,58815.3,70130.12,77.589,0,1,594,17.1818,0,0,10
102,22498.78,86757.19,73.9438,0,1,810,20.0701,0,0,41
103,64283.22,35483.67,99.0597,0,1,446,12.4685,0,0,25
104,61175.64,69458.21,56.138,0,1,798,15.9729,0,0,12
105,34843.15,64923.26,31.5756,0,1,1046,19.4118,0,0,13
106,24058.07,83229.68,75.8524,0,1,986,19.6695,0,0,28
107,48820.82,48752.63,123.3214,0,1,665,16.9094,107,0,4
108,64086.55,35073.76,26.759,0,0,0,7.9214,108,0,1
109,36687.33,62475.16,146.2869,0,1,1046,19.4118,0,0,127
110,47994.63,45820.96,54.793,0,1,1476,24.1016,0,0,40
111,70249.33,21869.21,65.6589,0,1,1331,17.0598,0,0,118
112,67025.41,47754.53,53.2786,0,1,1167,17.9643,0,0,42
113,25909.89,79720.24,47.4029,0,1,140,18.7953,0,0,29
114,56773.05,67507.99,40.3742,0,1,1361,13.2325,0,0,19
115,25721.86,77870.91,22.0787,0,1,140,18.7953,0,0,4
116,52645.14,43828.66,77.8558,0,1,1383,16.9358,0,0,16
117,26498.59,79329.67,52.7999,0,1,140,18.7953,0,0,38
118,65877.58,29190.3,32.0662,0,1,627,21.6035,0,0,14
119,48780.46,50617.55,62.7922,0,0,0,7.9214,119,0,0
120,63737.89,61310.73,63.3683,0,1,613,18.7052,0,0,77
121,58407.03,36666.49,31.6793,0,1,98,16.2443,0,0,18
122,62842.73,30384.48,44.2153,0,0,0,7.9214,0,2,0
123,42900.34,63153.63,30.0645,0,1,1120,19.7382,0,0,7
124,26444.15,79783.87,25.0072,0,1,1362,18.3999,0,0,20
125,45812.22,51914.67,66.4015,0,1,1476,24.1016,0,0,44
126,51581.26,25300.28,58.2556,0,1,126,10.1016,126,0,2
127,37555.9,63312.19,49.8603,0,1,619,21.2024,0,0,8
128,44654.1,57081.2,47.2909,0,1,459,18.1999,0,0,8
129,55460.03,30643.62,49.9837,0,1,532,20.0006,0,0,3
130,66368.51,17152.43,96.8272,0,1,130,12.1694,130,0,2
131,57753.19,27469.01,44.8929,0,1,1411,18.8387,0,0,2
132,55714.54,36715.97,205.5638,0,1,782,15.0935,132,0,10
133,64263.96,60773.59,41.2619,0,1,613,18.7052,0,0,30
134,32256.28,69758.22,73.4044,0,1,642,13.0241,134,0,5
135,38434.66,60351.75,118.7356,0,1,195,20.5228,0,0,17
136,64531.59,55506.2,27.7131,0,1,1203,20.856,0,0,126
137,62344.39,53409.49,18.6049,0,1,1447,19.596,0,0,6
138,64725.86,35112.16,9.4145,0,1,1356,11.9102,0,0,7
139,55618.47,36992.68,46.3087,0,1,132,16.5985,0,0,16
140,24837.5,79546,135.9912,0,1,140,18.7953,140,0,13
141,63803.53,35938.57,69.4765,0,1,1356,11.9102,0,0,7
142,52829.9,26328.33,62.6146,0,1,76,17.6062,142,0,2
143,26709.7,78281.07,76.2489,0,1,5,19.4118,0,0,46
144,23120.75,85947.75,67.0829,0,1,810,20.0701,144,0,6
145,72770.92,28808.21,41.2781,0,1,1267,22.0831,0,0,29
146,71658.83,25739.13,51.0169,0,1,334,19.5858,0,0,89
147,24039.29,80434.47,58.4292,0,1,140,18.7953,0,0,30
148,43270.49,55975.46,52.4908,0,1,459,18.1999,0,0,9
149,44091.97,57297.83,66.4122,0,1,459,18.1999,0,0,26
150,23719.74,76459.56,32.9775,0,1,375,18.3381,0,0,8
151,41163.42,58979.05,92.672,0,1,961,16.2983,151,0,3
152,54559.71,43198.13,102.2348,0,1,197,16.9695,0,0,72
153,56969.09,67155.26,47.8673,0,1,1361,13.2325,0,0,42
154,34609.07,67460.32,22.9134,0,1,1040,15.2947,0,0,1
155,26147.58,81508.84,17.4879,0,1,155,12.9995,155,0,2
156,36175.07,62174.31,0.9881,0,1,1046,19.4118,0,0,7
157,58939.12,31375.23,16.1252,0,1,356,18.1021,0,0,13
158,61026.29,46625.12,40.5483,0,1,1320,18.1312,0,0,13
159,72564.59,25345.06,95.7012,0,1,159,20.5466,159,0,5
160,50016.1,59248.62,31.8712,0,1,1390,18.4014,0,0,5
161,31512.74,70013.32,51.9208,0,1,845,19.6887,0,0,15
162,58384.89,38568.76,39.5305,0,1,210,16.761,0,0,35
163,55899.31,67814.15,66.9084,0,1,1372,15.1079,0,0,28
164,39777.88,60146.12,86.522,0,1,701,23.0206,0,0,26
165,60240.82,36254.7,32.9481,0,0,0,7.9214,0,1,0
166,57142.68,40695.51,91.0831,0,1,166,17.6066,166,0,17
167,31686.68,67042.57,96.3764,0,1,354,21.1307,0,0,37
168,52501.79,27536.29,26.7263,0,1,881,14.4832,0,0,2
169,72461.5,25591.82,9.0862,0,1,159,20.5466,0,0,13
170,62522.03,63252.28,23.2125,0,1,777,17.5131,0,0,10
171,23640.74,81341.93,27.5962,0,1,527,19.3235,0,0,16
172,61882.67,64881.8,39.0069,0,1,1332,16.2348,0,0,35
173,49830.04,41990.45,28.1318,0,1,792,17.2742,0,0,2
174,62587.18,31039.14,21.6053,0,1,1072,14.3915,0,0,1
175,70551.48,19114.3,15.4945,0,1,1135,17.2087,0,0,4
176,54245.35,65080.34,13.2724,0,1,1263,15.7678,0,0,1
177,66454.18,52158.76,95.9322,0,1,1389,19.0587,0,0,53
178,24646.39,79401.11,37.7345,0,1,270,17.7665,0,0,14
179,56750.51,47509.16,81.1786,0,1,179,18.4243,179,0,6
180,57835.92,68316.99,64.2796,0,1,400,16.8746,0,0,37
181,57880.15,40450.68,52.2474,0,1,1383,16.9358,0,0,68
182,44308.14,55184.12,64.423,0,1,763,19.0473,0,0,115
183,69592.5,18932.05,77.4604,0,1,1157,9.8475,0,0,27
184,66203.51,54228.86,61.6905,0,1,225,19.0271,0,0,6
185,54928.79,63170.53,19.7918,0,1,400,16.8746,0,0,1
186,54518.07,28336.9,44.384,0,1,248,17.0552,0,0,29
187,30440.02,70301.85,67.0031,0,1,354,21.1307,0,0,74
188,68348.88,18428.7,35.1696,0,1,222,15.7975,0,0,4
189,54958.81,22611.95,75.5233,0,1,609,12.6907,0,0,88
190,62493.85,46276.28,56.8976,0,1,1320,18.1312,0,0,4
191,69431.97,18117.33,91.2254,0,1,563,12.5452,0,0,36
192,29125.87,74597.78,78.2062,0,1,1095,20.3981,0,0,24
193,55558.44,47710.17,61.518,0,1,179,18.4243,0,0,6
194,20067.95,85719.59,63.1156,0,1,194,10.7751,194,0,2
195,38846.87,61476.75,66.8947,0,1,195,20.5228,195,0,8
196,60528.77,70891.12,34.3154,0,1,400,16.8746,0,0,12
197,55074.76,42712.89,58.064,0,1,197,16.9695,197,0,5
198,70363.37,16404.01,62.6592,0,1,198,16.8598,198,0,4
