"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,67543.42,46477.59,145.7947,0,1,435,10.3718,0,0,2
2,46130.11,52568.17,141.8933,0,1,1007,10.8926,0,0,9
3,22645.82,81508.02,68.2015,0,1,454,9.2938,0,0,3
4,22847.62,74446.58,107.8534,0,1,64,11.6067,0,0,12
5,32965.2,66628.74,105.6372,0,1,149,7.1271,0,0,9
6,49851.93,47549.73,53.1874,0,1,199,15.9457,0,0,4
7,33630.74,68482.34,139.6217,0,1,214,7.8119,0,0,1
8,30141.25,69787.14,105.3186,0,0,0,14.4493,0,3,0
9,62877.95,70305.33,78.243,0,1,944,12.9383,0,0,7
10,49626.65,46132.52,137.6029,0,1,199,15.9457,0,0,9
11,37725,62248.03,100.1326,0,1,521,9.6119,0,0,4
12,68572.26,46089.11,61.3493,0,1,1043,7.137,0,0,8
13,63339.02,63182.18,117.5268,0,1,1288,10.4617,0,0,12
14,27610.45,84553.78,44.3706,0,0,0,4.8356,0,32,0
15,27996.64,74030.36,89.1565,0,1,842,10.2213,0,0,27
16,20945.09,87608.2,62.8779,0,1,1486,10.9848,0,0,5
17,19624.26,84990.07,52.8576,0,1,454,9.2938,0,0,7
18,57895.57,73382.51,74.4288,0,1,367,6.7957,0,0,8
19,66979.4,47564.66,73.9792,0,0,0,9.3634,0,5,0
20,45289.41,62937.78,35.4567,0,0,0,4.7128,0,21,0
21,65256.15,45967.88,213.597,0,1,720,14.2234,0,0,8
22,66039.7,40424.81,86.8757,0,0,0,10.0961,0,3,0
23,64044.75,63723.7,47.6091,0,1,1288,10.4617,0,0,5
24,33077.61,83411.72,62.7256,0,1,1448,13.7701,0,0,1
25,29085.07,76116.07,76.2588,0,1,680,11.3258,0,0,1
26,47128.81,51351.14,104.5309,0,1,1007,10.8926,0,0,7
27,67236.98,21445.43,97.6391,0,1,538,9.3567,0,0,10
28,66227.57,36938.03,79.6674,0,1,125,7.1726,0,0,3
29,39758.98,61650,140.7156,0,0,0,9.1069,0,6,0
30,26571.42,82200.79,182.2996,0,1,910,16.0381,0,0,11
31,38936.93,60542.24,60.6302,0,0,0,7.9279,0,7,0
32,32019.68,68158.6,111.6843,0,1,810,8.7504,0,0,9
33,67757.9,44342.27,80.2564,0,1,738,10.7714,0,0,9
34,51789.93,43412.28,57.5289,0,1,106,14.1364,0,0,28
35,34946.94,65153.29,124.8218,0,0,0,22.1136,0,2,0
36,61914.63,29601.05,83.2753,0,1,488,8.5807,0,0,6
37,21492.86,83755.27,100.089,0,1,917,12.0131,0,0,18
38,55842.98,41668.53,41.7757,0,0,0,4.7128,0,6,0
39,69683.07,19923.29,102.2122,0,0,0,10.9981,0,3,0
40,28331.33,72078.33,107.4676,0,1,64,11.6067,0,0,1
41,56469.69,33785.62,101.0663,0,1,1064,13.4146,0,0,2
42,53251.93,30320.77,41.7407,0,1,261,8.6279,0,0,2
43,59047.4,66477.62,173.127,0,1,117,7.1093,0,0,10
44,29444.65,69753.4,34.8588,0,0,0,4.7128,0,5,0
45,70177.11,14656.91,88.7602,0,1,1215,8.5619,0,0,14
46,72135.84,18664.61,68.7272,0,0,0,15.4016,0,3,0
47,43428.75,58316.28,22.4397,0,0,0,4.7128,0,5,0
48,47092.38,53331.54,110.4026,0,1,241,8.7123,0,0,6
49,70869.46,25470.61,101.1274,0,1,1222,10.5458,0,0,19
50,26146.9,73352.17,63.0241,0,1,680,11.3258,0,0,5
51,25995.3,84598.91,86.3499,0,1,627,7.9975,0,0,4
52,25166.86,79823.47,149.879,0,1,910,16.0381,0,0,22
53,70122.87,16993.44,26.4425,0,1,419,13.6787,0,0,1
54,65115.07,66028.54,54.2725,0,1,1288,10.4617,0,0,7
55,49888.57,62096.88,31.7881,0,0,0,4.7128,0,60,0
56,27437.93,77030.96,61.0042,0,0,0,10.5557,56,0,0
57,55667.95,40091.27,96.2552,0,1,787,10.2703,0,0,2
58,64736.04,56823.95,52.8099,0,1,1424,13.568,0,0,4
59,60595.2,24921.51,109.9332,0,0,0,13.2874,0,3,0
60,65571.16,61887.38,90.9695,0,1,1404,12.4558,0,0,6
61,22972.33,79522.45,145.8025,0,1,804,12.7416,0,0,6
62,63864.48,64778.36,171.8364,0,1,94,8.3992,0,0,1
63,53789.51,26269.82,110.798,0,1,289,10.9285,0,0,1
64,26583.99,70307.01,125.9841,0,1,64,11.6067,64,0,7
65,58645.02,39721.47,147.7887,0,1,536,15.0215,0,0,2
66,34783.22,66663.41,104.281,0,1,66,10.4273,66,0,1
67,49499.16,51034.55,117.4693,0,1,736,17.0491,0,0,13
68,37746.97,62943.62,106.8494,0,1,66,10.4273,0,0,3
69,54691.08,23267.14,17.6007,0,1,289,10.9285,0,0,1
70,30936.33,71692.52,203.7683,0,1,70,5.338,70,0,4
71,59023.07,28768.9,92.6459,0,1,1388,7.4378,0,0,1
72,31740.05,69805.97,122.48,0,1,810,8.7504,0,0,27
73,49489.26,48104.63,188.1365,0,1,199,15.9457,0,0,22
74,50142.17,59116.83,43.8943,0,0,0,4.7128,0,12,0
75,24393.41,77807.21,101.7785,0,1,842,10.2213,0,0,7
76,56489.39,37497.2,209.4613,0,1,953,6.6901,0,0,14
77,50720.24,47627.48,173.8023,0,1,758,7.6291,0,0,7
78,67235.65,17955.15,74.1866,0,0,0,14.8889,0,2,0
79,26047.06,72383.76,111.3955,0,1,842,10.2213,0,0,7
80,63814.3,32962.99,72.5949,0,1,488,8.5807,0,0,1
81,47150.48,50477.48,52.4896,0,1,736,17.0491,0,0,2
82,32663.12,66394.45,59.1734,0,0,0,11.2307,0,10,0
83,68312.71,15005.95,118.8598,0,1,1215,8.5619,0,0,1
84,65099.77,75190.58,30.9693,0,1,944,12.9383,0,0,1
