"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,69259.64,46962.93,2.0428,0,0,0,2.0385,0,1,0
2,69265.12,19055.31,36.0019,0,1,1065,7.824,0,0,6
3,27029.62,77335.37,8.117,0,1,799,4.2852,0,0,18
4,22556.71,86183.94,5.746,0,0,0,2.0385,0,4,0
5,48928.56,51566.05,2.0508,0,0,0,2.0385,0,3,0
6,59852.28,73417.34,2.0661,0,0,0,2.0385,0,9,0
7,55903.06,34577.33,57.0132,0,1,182,4.7282,0,0,4
8,47697.05,45127.51,70.4964,0,1,1072,6.1929,0,0,2
9,26890.18,72881.85,83.9875,0,1,1157,4.2939,0,0,4
10,57093.43,33849.09,2.0428,0,0,0,2.0385,0,1,0
11,39279.26,63256.11,22.2016,0,1,1228,4.5865,0,0,10
12,67463.23,46084.6,122.5812,0,1,623,5.3851,0,0,9
13,71742.62,23255.4,6.5186,0,0,0,2.0385,0,8,0
14,58066.68,19167.75,3.1234,0,0,0,2.0385,0,13,0
15,73160.27,27458.89,5.6697,0,1,1325,8.6099,0,0,1
16,21350.08,74413.63,2.0797,0,0,0,2.0385,0,40,0
17,63759.84,18858.77,61.8611,0,1,588,6.3914,0,0,2
18,67836.96,41335.78,2.0428,0,0,0,2.0385,0,1,0
19,58428.17,46302.74,2.5138,0,0,0,2.0385,0,15,0
20,52665.39,28405.71,103.9221,0,1,188,5.2243,0,0,10
21,57880.18,34176.1,91.4818,0,1,858,4.6084,0,0,24
22,56461,32148.46,6.5223,0,0,0,2.0385,0,1,0
23,64815.4,34057.38,2.0508,0,0,0,2.0385,0,3,0
24,67932.86,46576.54,82.0236,0,1,795,5.6613,0,0,3
25,62419.52,30681.01,2.0752,0,0,0,2.0385,0,16,0
26,63417.99,31759.81,55.6966,0,1,506,7.3729,0,0,14
27,29110.11,70758.68,149.9629,0,1,298,6.8127,0,0,4
28,58989.24,47015.82,7.183,0,0,0,2.0385,0,10,0
29,66214.92,40163.33,105.6067,0,1,161,8.7792,0,0,11
30,65049.79,60219.05,2.0607,0,0,0,2.0385,0,6,0
31,61277.21,30351.9,3.4585,0,0,0,2.0385,0,13,0
32,32942.07,66412.76,57.7632,0,1,142,4.5894,0,0,22
33,29352.37,69766.16,2.0586,0,0,0,2.0385,0,5,0
34,26015.85,74119.97,2.0467,0,0,0,2.0385,0,1,0
35,58055.92,71706.68,63.754,0,1,42,5.7017,0,0,7
36,49202.24,50190.75,9.7655,0,0,0,2.0385,0,2,0
37,62740.39,32143.34,12.7428,0,1,1746,3.5597,0,0,15
38,32457.41,66297.74,2.0428,0,0,0,2.0385,0,1,0
39,59300.28,58393.74,2.0737,0,0,0,2.0385,0,14,0
40,56160.51,36066.27,2.0428,0,0,0,2.0385,0,1,0
41,64924.24,61115.7,11.7616,0,0,0,2.0385,41,0,21
42,54871.27,67822.42,17.4102,0,0,0,2.0385,42,0,178
43,22990.1,82640.95,74.2468,0,1,194,5.54,0,0,2
44,56905.01,19181.08,2.4494,0,0,0,2.0385,0,22,0
45,69350.05,18771.99,66.3198,0,1,774,12.987,45,0,195
46,63053.24,64196.99,10.6619,0,0,0,2.0385,46,0,219
47,24029.93,79395.52,125.7637,0,1,47,4.5727,47,0,183
48,23105.32,80753.94,4.5221,0,1,1470,9.8272,0,0,3
49,63363.65,21626.87,3.596,0,0,0,2.0385,0,2,0
50,61529.6,65830.77,56.5739,0,1,1372,4.3125,0,0,9
51,41373.9,59571.6,34.9118,0,1,51,3.9867,51,0,27
52,60739.84,70715.1,2.0551,0,0,0,2.0385,0,4,0
53,68545.26,16523.84,2.0551,0,0,0,2.0385,0,4,0
54,56307.21,40944.27,31.027,0,1,1691,4.0403,0,0,10
55,57609.47,40269.53,29.1157,0,1,1691,4.0403,0,0,2
56,66796.43,51089.17,2.0661,0,0,0,2.0385,0,9,0
57,42784.09,58560.67,120.2475,0,1,662,3.4537,0,0,7
58,69003.84,16265.24,2.0428,0,0,0,2.0385,0,1,0
59,29094.28,70571.47,7.4966,0,0,0,2.0385,0,10,0
60,63784.5,58418.13,2.2267,0,0,0,2.0385,0,14,0
61,32515.54,70999.75,2.0508,0,0,0,2.0385,0,3,0
62,69561.81,17545.61,2.7026,0,0,0,2.0385,0,1,0
63,25927.35,74133.67,75.8753,0,1,1157,4.2939,0,0,3
64,60384.98,29464.99,2.0661,0,0,0,2.0385,0,9,0
65,65980.24,53063.18,10.0003,0,0,0,2.0385,0,1,0
66,44217.54,56988.05,3.8132,0,0,0,2.0385,0,5,0
67,71013.81,25767.2,19.192,0,1,324,4.3201,0,0,5
68,53234.84,27755.54,2.7775,0,0,0,2.0385,0,1,0
69,22256.56,83971.03,5.364,0,1,1762,5.9591,0,0,1
70,55851.37,65138.94,2.0607,0,0,0,2.0385,0,6,0
71,65380.1,18473.79,61.4566,0,1,588,6.3914,0,0,7
72,33899.47,68462.18,56.1249,0,1,1175,4.6727,0,0,4
73,70095.3,18132.59,84.4829,0,1,883,3.9102,0,0,4
74,26089.15,78832.83,64.7215,0,1,1266,3.8541,0,0,20
75,58796.21,70905.89,2.554,0,0,0,2.0385,0,6,0
76,38506.37,60118.25,2.0586,0,0,0,2.0385,0,5,0
77,30373.54,69227.31,3.4124,0,0,0,2.0385,0,14,0
78,20792.96,76437.91,2.0551,0,0,0,2.0385,0,4,0
79,64364.06,28714.16,2.0607,0,0,0,2.0385,0,6,0
80,25719.19,78339.44,64.6367,0,1,1266,3.8541,0,0,10
81,64743.11,67115.91,61.4672,0,1,755,5.096,0,0,11
82,68356.7,41784.12,3.4075,0,1,792,8.5836,0,0,1
83,65204.44,33437.5,96.8882,0,1,929,5.1709,0,0,2
84,33765.65,66852.46,61.0034,0,1,333,4.5148,0,0,3
85,56652.67,26073.72,2.0428,0,0,0,2.0385,0,1,0
86,37324.32,62959.81,64.321,0,1,916,3.3699,0,0,7
87,51353.45,48664.59,2.0683,0,0,0,2.0385,0,10,0
88,25033.97,75180.5,28.9398,0,0,0,2.0385,88,0,96
89,63461.44,49950.33,2.0586,0,0,0,2.0385,0,5,0
90,62242.19,42744.76,2.1065,0,0,0,2.0385,0,45,0
91,71919.88,30305.81,2.0788,0,0,0,2.0385,0,25,0
92,51298.36,47668.43,16.5723,0,1,865,4.2755,0,0,1
93,58041.98,73199.43,19.4003,0,0,0,2.0385,0,2,0
94,26924.43,75836.9,38.8984,0,1,895,9.4227,94,0,166
95,34109.68,64323.34,2.0508,0,0,0,2.0385,0,3,0
96,56622.82,46700.85,11.0766,0,0,0,2.0385,0,7,0
97,30364.02,81869.34,2.0784,0,0,0,2.0385,0,23,0
98,62605.69,31008.87,53.143,0,1,506,7.3729,0,0,10
99,60656.21,30063.04,2.0508,0,0,0,2.0385,0,3,0
100,28662.18,74687.15,159.894,0,1,94,5.971,0,0,2
101,67735.86,15039.65,2.0551,0,0,0,2.0385,0,4,0
102,24242.2,78678.01,17.1613,0,0,0,2.0385,0,2,0
103,42397.47,58529.16,7.5887,0,0,0,2.0385,0,4,0
104,53803.15,44298.41,2.9002,0,0,0,2.0385,0,4,0
105,66485.33,47525.72,2.0551,0,0,0,2.0385,0,4,0
106,57654.74,62093.78,2.0551,0,0,0,2.0385,0,4,0
107,22639.9,81471.92,16.3013,0,0,0,2.0385,0,5,0
108,67628.48,43946.14,2.0607,0,0,0,2.0385,0,6,0
109,73322.1,25727.67,4.4526,0,0,0,2.0385,0,3,0
110,65014.19,34725.13,9.0037,0,0,0,2.0385,0,7,0
111,63376.5,62473.22,7.324,0,1,41,6.1477,0,0,1
112,62806.1,64560.83,4.1002,0,0,0,2.0385,0,7,0
113,55563.6,51295.5,2.0788,0,0,0,2.0385,0,24,0
114,40822.97,60859.76,10.7842,0,1,51,3.9867,0,0,12
115,60615.25,69769.21,54.9716,0,1,1372,4.3125,0,0,10
116,42038.49,58147.99,2.0467,0,0,0,2.0385,0,2,0
117,64996.1,49060.17,2.0643,0,0,0,2.0385,0,8,0
118,48646.17,50750.93,6.9068,0,0,0,2.0385,0,1,0
119,49910.35,47615.36,3.1582,0,0,0,2.0385,0,17,0
120,69275.31,23898.66,93.5358,0,1,131,6.4251,0,0,5
121,61351.25,67449.82,5.223,0,0,0,2.0385,0,2,0
122,66092.83,52727.13,168.4841,0,1,558,5.4301,122,0,51
123,66396.94,51177.49,31.1811,0,1,122,4.2954,0,0,10
124,48145.19,51922.67,2.677,0,0,0,2.0385,0,1,0
125,58219.73,71129,4.1215,0,0,0,2.0385,0,4,0
126,63450.77,63942.18,81.5595,0,1,126,4.459,126,0,61
127,53421.38,26624.75,104.1793,0,1,188,5.2243,0,0,2
128,53602.07,45436.27,3.0347,0,1,444,4.7648,0,0,11
129,55553.73,23833.65,20.6824,0,1,703,4.2058,0,0,2
130,54016.12,42040.61,109.1881,0,1,714,4.8729,0,0,21
131,70974.85,23677.88,29.5008,0,1,324,4.3201,131,0,172
132,69327.01,16354.84,2.0508,0,0,0,2.0385,0,3,0
133,69160.96,47086.97,2.0551,0,0,0,2.0385,0,4,0
134,62563.27,46864.05,2.0467,0,0,0,2.0385,0,2,0
135,31170.91,72563.96,2.5088,0,0,0,2.0385,0,20,0
136,72241.06,24276.46,2.0586,0,0,0,2.0385,0,5,0
137,69575.27,18165,8.0278,0,0,0,2.0385,0,4,0
138,55530.1,41586.52,2.0467,0,0,0,2.0385,0,2,0
139,60823.88,55841.92,2.1561,0,0,0,2.0385,0,29,0
140,54125.45,22018.28,2.0428,0,0,0,2.0385,0,1,0
141,25442.67,84870.29,8.8163,0,0,0,2.0385,0,4,0
142,33671.55,66003.4,26.3403,0,0,0,2.0385,142,0,91
143,58710.72,41902.74,2.5108,0,0,0,2.0385,0,25,0
144,65025.47,45794.35,2.0428,0,0,0,2.0385,0,1,0
145,66726.55,43747.99,13.676,0,0,0,2.0385,145,0,0
146,64807.21,37667.31,2.1552,0,0,0,2.0385,0,23,0
147,51944.01,65307,2.1972,0,0,0,2.0385,0,51,0
148,69242.76,17142.95,2.1176,0,0,0,2.0385,0,19,0
149,36240.4,63262.63,4.4315,0,0,0,2.0385,0,1,0
150,63664.01,59381.36,7.7089,0,0,0,2.0385,0,4,0
151,66558.22,37510.68,4.0763,0,1,724,14.5025,0,0,1
152,57353.32,60548.49,2.0683,0,0,0,2.0385,0,10,0
153,61439.86,65958.82,67.7081,0,1,755,5.096,0,0,11
154,24661.86,81463.52,70.9018,0,1,726,4.3076,0,0,22
155,32852.71,67584.24,8.0062,0,1,1270,12.0472,0,0,5
156,44289.45,55136.39,51.1506,0,1,756,4.2234,0,0,2
157,58991.68,38455.17,21.4567,0,1,1084,4.0138,0,0,12
158,58781.69,64355.96,86.6042,0,1,585,4.8851,0,0,8
159,59158.22,71824.17,2.2572,0,0,0,2.0385,0,10,0
160,34482.15,66481.73,13.7102,0,1,1017,4.6284,0,0,3
161,66991.95,39652.67,111.1722,0,1,1033,3.6263,161,0,183
162,55849.61,37014.59,2.0794,0,0,0,2.0385,0,33,0
163,72106.84,25217.99,49.7193,0,1,944,4.5479,0,0,10
164,32796.86,65541.68,49.6675,0,1,142,4.5894,0,0,12
165,68714.97,18525.6,35.4747,0,1,1065,7.824,0,0,5
166,63909.43,58352.62,7.1333,0,1,41,6.1477,0,0,2
167,29871.61,70973.98,2.0661,0,0,0,2.0385,0,9,0
168,70376.46,19317.05,128.6297,0,1,381,3.5909,0,0,4
169,34093.39,66698.25,2.3054,0,0,0,2.0385,0,2,0
170,46253.4,54642.17,87.0842,0,1,770,4.1225,0,0,11
171,54663.72,34020.96,102.1102,0,1,858,4.6084,171,0,95
172,73369.29,25181.34,36.5144,0,1,607,4.6224,0,0,9
173,56456.88,29931.18,9.5594,0,1,1421,4.2051,0,0,4
174,67494.53,43715.67,158.9814,0,1,857,5.4225,0,0,18
175,30693.06,68456.3,16.2978,0,0,0,2.0385,0,2,0
176,72892.05,25799.86,36.4829,0,1,1424,4.2729,0,0,7
177,58113.59,71492.61,5.8355,0,0,0,2.0385,177,0,0
178,70620.28,28408.67,36.05,0,1,535,5.6491,0,0,6
179,52918.94,42083.09,2.0551,0,0,0,2.0385,0,4,0
180,66551.65,55127.73,6.2255,0,1,1709,3.996,0,0,2
181,53098.75,47889.82,87.8166,0,1,440,5.6078,0,0,9
182,54269.77,32814.27,79.065,0,1,182,4.7282,182,0,155
183,54048.2,40167.42,2.0551,0,0,0,2.0385,0,4,0
184,52415.55,26200.09,18.1296,0,1,676,11.9631,184,0,43
185,61647.13,65166.18,88.6016,0,1,1518,4.4779,0,0,15
186,71022.11,24765.84,2.0508,0,0,0,2.0385,0,3,0
187,24887.51,75200.16,98.6198,0,1,88,4.1587,0,0,10
188,52542.34,27229.77,28.5795,0,0,0,2.0385,188,0,117
189,64575.32,58092.57,10.9095,0,1,1709,3.996,0,0,12
190,47115.51,53975.13,120.6058,0,1,872,3.9023,0,0,4
191,63584.4,63911.39,60.8576,0,1,126,4.459,0,0,2
192,71487.69,14125.14,2.0797,0,0,0,2.0385,0,45,0
193,66971.01,51742.1,31.7567,0,1,122,4.2954,0,0,3
194,23541.86,82407.06,18.9219,0,0,0,2.0385,194,0,139
195,43724.82,58085.16,2.0586,0,0,0,2.0385,0,5,0
196,66622.65,38275.63,2.0683,0,0,0,2.0385,0,10,0
197,53678.67,45512.72,2.0725,0,0,0,2.0385,0,12,0
198,49557.96,50108.67,2.0508,0,0,0,2.0385,0,3,0
199,47221.88,48301.33,12.2822,0,0,0,2.0385,0,6,0
200,55007.7,26230.2,99.1571,0,1,830,4.4883,0,0,2
201,56021.64,41693.15,2.0661,0,0,0,2.0385,0,9,0
202,25309.47,79961.22,35.2298,0,0,0,5.034,202,0,151
203,52868.66,41714.44,2.2468,0,0,0,2.0385,0,19,0
204,49458.29,49717.65,168.1716,0,1,910,3.8489,0,0,11
205,69435.39,17908.64,2.0551,0,0,0,2.0385,0,4,0
206,24235.9,80159.7,10.4775,0,0,0,2.0385,0,3,0
207,54891.05,33993.4,51.7131,0,1,171,4.7189,0,0,11
208,70871.83,39551.93,2.0766,0,0,0,2.0385,0,19,0
209,47471.2,50354.22,10.3876,0,0,0,2.0385,0,7,0
210,30814.19,69549.6,2.0467,0,0,0,2.0385,0,2,0
211,55373.58,28212.38,14.6361,0,1,1421,4.2051,0,0,2
212,56062.22,30917.99,8.5595,0,1,1421,4.2051,0,0,1
213,44330.02,54635.71,2.0428,0,0,0,2.0385,0,1,0
214,67422.29,66614.37,4.8754,0,0,0,2.0385,0,20,0
215,29083.32,71418.95,168.2877,0,1,298,6.8127,0,0,18
216,66703.11,52185.41,2.0467,0,0,0,2.0385,0,2,0
217,66211.11,38943.29,2.0784,0,0,0,2.0385,0,23,0
218,71374.78,16747.91,66.2236,0,1,218,3.333,218,0,131
219,55636.89,45815.76,3.2187,0,0,0,2.0385,0,19,0
220,68564.24,19985.49,3.3947,0,0,0,2.0385,0,5,0
221,50403.03,45792.83,20.1259,0,1,865,4.2755,0,0,21
222,67127.68,45299.93,16.7227,0,1,329,3.55,0,0,1
