"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","period"
0.962,9.11615766117102,12.8594442644155,495.528025057959,145083.579061456,3902.9307134997,0.708907591473231,0.202661511318214,0,20,980,0,0,569.072424766241,0,89.0724247662407,20,-69.0724247662407,0,18.3237175379511,0,10,20,83.7876034013985,204.08102163871,10.0379506737399,8.0303605389919,37.81,22137.6668658262,1721.51038650133,21642.1388407683,0,0.374,1,0.95,1,0,0,495.528025057959,9.11615766117102,0,0.995,0.995,1000,0,0,4.45362123831204,0,0,1,0,495.528025057959,0,1
0.0389221556886228,11.2300678369296,16.1583362613324,17270.270448513,117604.134551221,28409.0417921198,0.69500149367504,0.271674564825723,74.7547667300712,220,782,200,0,3657.47988829232,0,3180.65317037812,67.7561670477441,-3088.40746352608,0,833.217110763549,0,15,67.7561670477441,51.9597957164006,184.707233486002,12.3449353755506,9.87594830044051,957.86744276184,30339.1982198357,1877.61894103161,13068.9277713226,6.11906207409218,0.447343394793528,145,0.613713715711037,1.00563659557755,0.56365955775477,0.56365955775477,17173.4705404138,11.1671232792399,1.37427881534633,0.994741420416591,0.994670241704922,1002,2,24.4895398042953,163.263598695302,0.0909090909090909,0,1,6,17294.7599883173,0.00141600923174638,2
0.000995024875621864,12.1313061588551,17.2438149419887,20123.891122287,104639.505523444,40270.6089141591,0.703516373822557,0.268727951966448,2732.99942828142,320,685,100,0,7399.05771094615,0,3933.20901895238,138.880522974945,-3741.57782265384,0,970.021742027618,0,25,138.880522974945,47.8189825824834,163.464299079636,14.8570204766805,11.8856163813444,997.674841085757,31445.9824090102,1823.60936456347,11322.0912867232,145.06120794509,0.566610609769638,306,0.219445580177371,1.14959137537463,14.3147912904275,8.78794632648059,17505.2558268619,10.5527115275215,62.4912833072662,0.995976591829468,0.993700040922069,1005,3,52.750673323602,351.760869708156,0.75,1,1,51,20176.6417956106,0.00261444267375941,3
0.000992063492063489,13.3392024692152,19.3180658843959,21344.6414288628,98859.9832019184,44818.1739621493,0.690504036430992,0.262688985821617,5844.46158593578,359,649,39,0,11643.2899651296,0,4475.0052199859,147.084502719137,-4244.23225418345,0,1160.12469285247,0,22,147.084502719137,47.2895392500463,153.487644175514,17.0496981410624,13.6397585128499,997.899521574961,32280.9573348619,1671.02429032177,10936.3159059991,384.62874966739,0.716448155266956,353,0.151523535425143,1.32203552373243,15.0004733900865,12.4357084007126,16145.2858457249,10.0898971546206,72.7516306520714,0.994972989492387,0.99182738902582,1008,3,83.6884630833065,557.923087222043,1.55988857938719,2,1,68,21428.3298919461,0.003905505632278,4
0.0029673590504451,14.6196856713617,21.8927095875659,23180.9401240077,93958.5786057052,47790.3752289854,0.667787859373288,0.252465107569335,9023.21434653737,390,621,31,0,16566.6630606683,0,5156.63572180494,115.085462452171,-4923.37309553866,0,1623.34869479335,0,15,115.085462452171,46.9432131466589,143.722996900724,18.2852530407638,14.6282024326111,992.36762661516,32870.6245171482,1501.44158198751,9689.68439314056,662.961271947774,0.870313877211474,385,0.123675158860116,1.50792439240649,14.0608073941343,16.1596674402997,15372.7469631374,9.69523786801423,87.0093519639355,0.993712961050191,0.990791285646246,1011,3,118.177163814117,787.858718951188,2.35641025641026,3,1,85,23299.1172878218,0.00507217343705492,5
0.00493096646942803,15.7993198597415,24.9891886404751,25295.4767043799,88357.2716928778,50456.5940449966,0.632246212033923,0.256796892600671,10059.181278721,420,594,36,6,22002.1206625266,0,5672.20770829042,81.9484703458183,-5435.4576018584,0,1932.99817247997,0,10,81.9484703458183,43.8424836276373,135.851403324327,19.1554061397771,15.3243249118217,985.760192572028,33319.6012648063,1333.36066825469,8024.12456042641,849.570752896157,1.02071526219,420,0.105711584135235,1.78295186287797,18.23881037116,17.5099463705537,14187.4142712686,8.86132721173911,121.751152109501,0.992560769021615,0.992557865725673,1014,3,154.801636086202,1032.07616841815,3.06428571428571,4,1,132,25450.2783404661,0.0060825124981076,6
0.00589970501474923,17.3771851189193,29.9858636235991,28127.3492691794,83111.8419588221,51953.7209766033,0.579512577561492,0.258567061176222,11021.9325140521,435,582,21,6,28050.8668342531,0,6390.13794757833,146.406669890755,-6048.74617172651,0,2344.55779475507,0,17,146.406669890755,40.8060770692445,127.434799282838,20.7627825932904,16.6102260746323,1005.10576864951,34332.2472866944,1144.94775663805,6204.89801751499,1085.72593846601,1.18870863581313,434,0.093499518984177,2.12498362680891,19.1834547556905,18.5732675593957,13236.5016437413,8.1775618878601,144.974862935997,0.991674991009574,0.994169899752232,1017,3,194.985105961065,1299.97925737616,3.86896551724138,4,1,161,28322.3343751405,0.00688449982188653,7
0.000980392156862742,19.1505291110636,35.0897286505791,31684.3789129209,77103.4080998947,54431.5404540217,0.545758825944855,0.266851142208114,12757.3925308401,447,573,18,6,34820.5437781842,0,7110.82395668482,102.575708746326,-6769.67694393107,0,2633.73519231025,0,11,102.575708746326,37.188292745398,119.786553057985,23.0630742559102,18.4504594047282,1015.78108033725,35749.3571442927,1018.79833555518,4064.97823137184,1354.27974310995,1.36639958865856,446,0.0820806655009199,2.5726366288631,21.0661859416974,19.2719023050037,12315.9168914278,7.44393082808844,175.84183460663,0.991319199850554,0.996841099447743,1020,3,238.571304007423,1590.52149234159,4.66890380313199,5,1,203,31922.9502169283,0.00747334761938487,8
0.000977517106549364,21.3453815733048,41.5917644118992,32823.0948961808,73242.2617322522,54686.4117608818,0.51321173494621,0.284321704065652,15007.5150941435,448,575,9,8,42090.3565588877,0,7719.74418920798,165.39387035375,-7269.81278070354,0,2725.18899763452,0,16,165.39387035375,33.5729490754018,116.98624992047,25.3982836780827,20.3186269424662,1019.25972036709,37561.4349199404,903.097895726546,4738.34002375961,1695.28138164943,1.57595224300551,447,0.0655183835480551,3.09532125373238,20.3170793342963,18.4539112262273,10604.0996089185,6.89601492819728,193.682400063546,0.990908556077254,0.997318708774065,1023,3,284.53753815069,1896.98262718491,5.54910714285714,6,1,216,33107.6324343315,0.0085943185069203,9
0.00194931773879148,23.8212473854719,49.9735676814924,35111.7361388807,70327.8158624093,54779.8819626747,0.476676941244162,0.299600342665932,18837.5229884193,449,577,7,6,50100.962859293,0,8503.71589478696,159.020055892919,-8010.60630040531,0,2960.98828837744,0,14,159.020055892919,31.1476874415394,115.287874348198,28.0801902142086,22.4641521713669,1022.18333580319,39832.5657619295,797.072684820167,4720.82962304876,2128.27023149657,1.79675260191119,449,0.053329403765182,3.6386733622832,17.553981122174,17.2404129089617,9649.59825820934,6.54668474295931,204.389174822589,0.989647537791386,0.998225913870307,1026,3,334.089538488734,2227.31929056501,6.43207126948775,7,1,233,35445.8256773695,0.00942535636014357,10
