"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","period"
0.960666666666667,9.97705391126567,13.8122691333231,1631.32304564504,440650.880062576,10836.0513359646,0.722332718466604,0.197126597790249,0,60,2940,0,0,762.494660124527,0,292.494660124527,30,-262.494660124527,0,1055.0156577293,0,15,30,86.7021665076199,205.391822652082,9.56524915553425,7.6521993244274,117.41,67193.8376165228,4864.79353739297,65562.5145708778,0,0.374,1,0.978416666666667,1,0,0,1631.32304564504,9.97705391126567,0,1,1,3000,0,0,14.6247330062263,0,0,1,0,1631.32304564504,0,1
0.597666666666667,11.2351563839465,16.6058125217538,20425.7628934356,425392.710738721,22683.9753104412,0.676579743943773,0.209892955214271,69.1885557699176,150,2850,90,0,4240.52734588628,0,3783.64239628107,305.609710519319,-3478.03268576175,0,1471.90876144462,0,71,305.609710519319,80.2501205661621,202.648320586266,11.4311585533205,9.14492684265641,1200.965,78484.8150859215,4726.34596970824,58059.052192486,0,0.469968102497914,8,0.95390389197776,1.02538217649449,2.53821764944868,2.53821764944868,19920.146226128,10.9570427899932,0,1,1,3000,0,0,203.075616169969,0.4,0,1,0,20425.7628934356,0,2
0.258333333333333,11.5508317646256,18.269675810676,42721.8725667151,408869.07196348,34417.6610875168,0.632240652999206,0.210147988267782,3301.17701163599,195,2805,45,0,12144.792828175,0,8161.39801437018,195.472811261781,-7904.26548228869,0,3310.33187400396,0,38,195.472811261781,78.2845996358014,196.142856471959,11.9940311321192,9.59522490569537,2213.875,90284.0829628021,4941.74521203294,47562.210396087,0,0.577004602716254,25,0.927083333333333,1.12799842269021,10.0076097037833,5.62839819868102,37874.0534626154,10.2401134011141,0,1,1,3000,0,61.6597208197092,600.991736079979,1.07692307692308,1,1,1,42783.5322875348,0.00144120219913853,3
0.0593333333333333,11.8900428880522,19.950241910791,61983.2276356138,386331.152668095,49594.6656060422,0.595984897888427,0.209328014453741,8056.60885170909,240,2760,45,0,23949.3441365333,0,12148.6240453831,167.316734293063,-11804.5513083583,0,5871.51649429868,0,31,167.316734293063,75.4573272993412,186.237952816614,13.2481435878831,10.5985148703064,2807.89,97925.664491387,4908.49509140134,35942.4368557732,29.8698628788353,0.679796761750651,98,0.777068569824102,1.21042304001545,7.30715714377137,7.40385916454106,51207.904663499,9.82304739333154,0,1,1,3000,0,176.756002731771,1178.37335154514,1.6875,2,1,8,62159.9836383456,0.00284356578599117,4
0.0136666666666667,12.1922204284728,21.4004816853569,72827.6279433989,361702.837265731,62175.7153788846,0.569717102994704,0.211785481597385,10593.9322039639,285,2715,45,0,38079.2918378413,0,14574.0982499854,166.926609207326,-14129.947701308,0,9031.81390748163,0,28,166.926609207326,70.5795322671437,175.368823706474,14.3923653070794,11.5138922456635,2940.75137743649,99758.1855555697,4661.49253191007,26930.5576121708,151.807689716966,0.785848007403265,184,0.611588967367837,1.31075508443627,8.28900649640172,8.76641722368083,55561.5834019216,9.30167700529377,0,1,1,3000,0,277.223939470072,1848.15959646715,2.26315789473684,3,1,31,73104.8518828689,0.00379214145614097,5
0.00800000000000001,12.6878217870955,22.7652282539007,75084.3999418516,338804.684451806,72044.44548438,0.557333387813563,0.224603300931201,12507.9020137371,330,2670,45,0,52441.7928841751,0,14977.8303991872,239.632882362872,-14362.5010463338,0,9774.65427327352,0,37,239.632882362872,64.3338054950103,168.34119963116,15.0892292809118,12.0713834247295,2941.2917715438,99097.2208305495,4353.00800524896,24012.8208886978,481.7087139121,0.892319372478023,249,0.485027999136082,1.42711480884723,8.8773048293002,8.82361785200686,52612.7256730675,8.89054034646606,0,1,1,3000,0,375.696470490473,2504.64313660315,2.81818181818182,3,1,77,75460.0964123421,0.00497874357909016,6
0.0153333333333333,13.2588541827553,24.4508156048251,76343.8086916389,315896.455355359,81473.3822203415,0.542266335693883,0.239714291856353,14298.7464997058,374,2626,45,1,66957.0224250658,0,15265.0251567652,278.396280232824,-14515.2295408907,0,9547.19773983663,0,41,278.396280232824,58.1765556078153,161.428061264366,15.6099636141753,12.4879708913402,2854.5077223028,97352.8190808573,3981.57757410946,21009.0103892184,873.543347332373,0.987233345200426,315,0.402291543695657,1.56056442800892,9.35100794514754,9.08596081569581,48920.6387903152,8.49619147071805,0,1,1,3000,0,471.399335641688,3142.66223761125,3.36363636363636,4,1,104,76815.2080272806,0.00613679696700518,7
0.027,13.9291235447337,26.5217412369278,78025.8367183403,291406.291925048,90184.0051409353,0.525196419808944,0.257856948663117,14570.5943509476,411,2589,45,8,81970.7709749957,0,15879.9213731957,299.244044107278,-15013.7485499299,0,9189.14504281503,0,43,299.244044107278,51.5469759116074,153.504782954652,15.8653534963787,12.6922827971029,2772.41182703991,94710.0298942477,3571.03363041554,16684.1931759075,1196.57349381967,1.0730090368291,366,0.368812012664053,1.72120288843139,10.2936128454135,10.0651002277968,45332.155344829,8.09266800465801,0,1,1,3000,0,566.928779158571,3779.52519439048,3.91484184914842,4,1,142,78592.7654974988,0.00721349828536844,8
0.019,14.7058253229646,28.8583416089971,82418.8149157671,264719.566661751,102492.007915439,0.509586639530934,0.277175413473733,18036.2467339003,448,2552,45,8,98507.8052787946,0,17454.3916145062,247.874769871226,-16537.0343037988,0,9318.7276785015,0,35,247.874769871226,44.9168017641689,143.949211672015,16.2383353826424,12.9906683061139,2812.52092418417,92564.7116918486,3207.55478419418,10145.8967760815,1601.19610024819,1.14674575436116,407,0.349433362718738,1.86955116159526,8.61887196221613,9.75239210086134,44084.8138359799,7.86596570613039,0,1,1,3000,0,669.482540836186,4463.26851539626,4.47098214285714,5,1,211,83088.2974566033,0.00805748295884693,9
0.00566666666666671,15.4606146233189,31.8850398971996,84361.5654672321,241007.620139399,110577.319395382,0.48488616207367,0.301031302447992,19368.2418826066,466,2534,30,12,115212.055664106,0,17705.8440325912,232.790866861521,-16704.2503853109,0,10609.1853762986,0,32,232.790866861521,39.1525846546058,136.25845702285,17.0214066897222,13.6171253517777,2926.88289704734,90771.7869276584,2846.84564360952,6410.2214604263,2203.57123514879,1.23936009656875,441,0.316017086315435,2.1160459400963,13.1847035569068,9.0405464937715,39867.5491248515,7.30637002267318,0,1,1,3000,0,768.802780418756,5125.39729125601,5.20815450643777,6,1,268,85130.3682476508,0.0090308875227962,10
