"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,63927.17,61149.29,84.2705,0,1,1,18.1998,1,0,3
2,62183.58,47813.4,240.8505,0,1,2,20.6719,2,0,13
3,63323.39,32254.56,180.3024,0,1,122,19.2631,0,0,22
4,46333.92,52566.47,104.4727,0,1,560,21.617,0,0,24
5,27656.69,77515.08,88.3453,0,0,0,9.1403,0,2,0
6,64443.87,66241.88,130.2841,0,1,1342,18.9063,0,0,22
7,36375,64594.25,102.7886,0,1,946,21.6276,0,0,21
8,54218.38,40691.26,141.9825,0,1,92,18.5283,0,0,31
9,54653.99,40845.81,159.5698,0,1,92,18.5283,0,0,9
10,68561.78,46953.05,88.5315,0,1,970,20.7821,0,0,26
11,28820.27,70521.92,122.568,0,1,403,23.1307,0,0,124
12,67479.92,16762.35,176.324,0,1,775,15.2704,0,0,17
13,60407.66,68674.83,104.7805,0,1,504,18.7323,13,0,1
14,68043.13,42719.72,85.3646,0,1,981,12.7428,0,0,14
15,59818.46,57881.24,39.2045,0,1,15,10.3193,15,0,1
16,59071.91,46804.78,109.3552,0,1,948,20.1382,0,0,12
17,30496.25,83932.41,140.7457,0,1,171,22.1094,0,0,17
18,58715.69,73556.93,152.3293,0,1,740,18.6044,0,0,35
19,25355,70304.54,85.5405,0,1,1415,20.3103,0,0,7
20,52456,25359.2,112.2297,0,1,1309,19.6312,0,0,38
21,42920.34,57089.22,107.2224,0,1,1198,16.295,0,0,8
22,66887.81,67381.74,125.7819,0,1,510,18.2906,0,0,7
23,67725.55,17513.97,79.2485,0,0,0,9.1403,0,1,0
24,69925.11,23157.3,126.0273,0,1,1331,22.7183,0,0,45
25,68083.58,48164.04,117.189,0,1,42,20.8918,25,0,2
26,26206.2,84787.99,78.9098,0,1,1394,25.4457,0,0,13
27,21100.63,73992.46,139.1278,0,1,379,15.3652,0,0,5
28,54134.64,43724.45,113.5695,0,1,499,15.7133,0,0,2
29,32075.19,68870.53,93.1762,0,1,1101,22.9918,0,0,28
30,70749.51,21614.3,109.7152,0,1,1331,22.7183,0,0,6
