"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,26328.27,83840.09,67.1305,0,1,1394,12.9913,0,0,25
2,55869.78,65165.03,82.4405,0,1,944,8.4364,0,0,2
3,39099.35,59744.45,21.8732,0,0,0,5.5934,0,2,0
4,58872.79,36856.81,36.8974,0,0,0,5.5934,0,5,0
5,69466.14,17214.42,56.9833,0,1,1056,8.1714,0,0,2
6,39319.75,61683.49,63.3224,0,1,1443,12.1268,0,0,5
7,28983.22,73932.58,106.3431,0,1,388,12.8345,7,0,5
8,56076.45,36557.83,83.7284,0,1,1380,10.0958,0,0,12
9,23922.22,83278.86,85.1359,0,1,34,12.1971,0,0,42
10,64138.75,59423.66,44.301,0,1,244,10.8525,0,0,43
11,53553.08,43761.27,48.4585,0,1,1449,8.8099,0,0,1
12,66907.25,38999.46,65.6178,0,1,170,15.1274,0,0,2
13,64105.66,62477.41,71.9518,0,1,1101,13.0036,0,0,18
14,32663.71,68268.65,63.1493,0,1,1247,12.0838,0,0,12
15,41968.93,57918.17,47.1674,0,0,0,5.5934,0,1,0
16,31379.15,69951.98,90.2107,0,1,7,13.6875,0,0,16
17,54097.36,22313.04,76.7036,0,1,946,11.1149,0,0,2
18,25850.53,75302.05,142.9401,0,1,222,14.9966,0,0,42
19,66724.15,48832.38,124.836,0,1,196,8.42,0,0,2
20,62132.85,39993.91,43.2969,0,0,0,5.5934,0,11,0
21,21027.47,86162.79,59.8733,0,0,0,12.1752,0,2,0
22,58161.85,66621.11,50.1623,0,1,1195,14.4422,0,0,18
23,49639.7,55795.8,40.59,0,0,0,5.5934,0,6,0
24,68464.8,15531.46,117.6015,0,1,1056,8.1714,0,0,11
25,55580.11,26819.39,102.0001,0,1,1434,12.4964,0,0,2
26,35670.78,61769.93,56.2694,0,1,702,13.6179,0,0,7
27,25485.84,79954.63,42.8683,0,0,0,5.5934,0,1,0
28,26170.73,76698.62,79.7813,0,1,659,8.372,0,0,5
29,54482.47,38072.38,60.3015,0,1,1006,9.5638,0,0,6
30,64051.73,48693.44,80.1063,0,1,864,16.8551,0,0,5
31,54235.14,41662.44,71.0533,0,1,42,14.2776,0,0,7
32,71129.4,25457.01,94.2011,0,1,578,11.0191,0,0,9
33,66558.89,54384.26,78.7268,0,1,814,10.0331,0,0,14
34,23129.24,82305.24,63.1234,0,1,1281,16.2854,34,0,3
35,66317.45,66181.42,58.6996,0,1,1355,15.3115,0,0,1
36,61561.04,46325.53,33.9052,0,0,0,5.5934,0,12,0
37,70991.67,18338.92,51.4428,0,1,1056,8.1714,0,0,9
38,58949.2,72287.91,93.7916,0,1,480,13.1251,0,0,4
39,28943.38,71686.35,66.3333,0,0,0,9.2236,0,2,0
40,37765.97,64527,48.1893,0,1,1495,10.7382,0,0,5
41,27550.76,74992.52,82.2127,0,0,0,14.1821,0,1,0
42,52151.31,45289.39,65.7869,0,1,58,8.6549,42,0,2
43,55577.03,46611.14,84.6472,0,1,395,13.7656,0,0,4
44,52099.29,23697.49,50.0701,0,1,503,9.7511,0,0,3
45,58401.87,60086.37,47.0194,0,0,0,5.5934,0,7,0
46,66129.22,46324.69,122.4568,0,1,754,18.0018,0,0,21
47,71880.38,18367.92,81.9094,0,1,797,8.7086,0,0,11
48,30651.56,68327.18,71.7685,0,1,1397,11.9216,0,0,5
49,55339.4,35171.94,120.8774,0,1,1228,10.2868,0,0,27
50,52946.74,25852.05,73.9349,0,1,946,11.1149,0,0,5
51,58393.22,41571.74,55.597,0,1,1099,8.0399,0,0,1
52,49005.43,48558.31,111.6715,0,1,1450,17.0219,0,0,16
53,65253.66,46936.13,73.7075,0,1,207,13.387,0,0,19
54,19584.77,85555.18,47.2157,0,0,0,5.5934,0,7,0
55,39941.41,61708.15,71.849,0,1,250,10.9571,0,0,11
56,51058.21,44711.76,96.9238,0,1,42,14.2776,0,0,8
57,72618.46,29146.94,50.2191,0,0,0,5.5934,0,5,0
58,52292.22,44478.9,59.4214,0,1,58,8.6549,58,0,3
59,61189.89,65259.13,32.5505,0,1,1195,14.4422,0,0,6
60,44795.74,54864.38,37.6268,0,0,0,5.5934,0,2,0
61,71029.26,22693.85,78.7792,0,1,158,7.6351,0,0,12
62,61165.34,63952.91,92.5951,0,1,1036,13.814,0,0,1
63,38504.21,64181.5,86.6117,0,1,1286,16.4126,0,0,7
64,72426.68,15253.43,44.9759,0,1,808,8.1763,0,0,2
65,68804.33,47546.32,104.9205,0,1,170,15.1274,0,0,10
66,61443.98,29440.43,114.7047,0,1,1178,9.3376,0,0,2
67,64223.08,64466.08,41.8216,0,1,709,8.5559,0,0,13
68,30890.42,83210.08,68.4363,0,1,781,18.3972,0,0,9
69,41557.94,58724.81,79.2964,0,1,1114,12.5102,0,0,16
70,65232.02,74676.75,64.7421,0,0,0,14.2284,0,2,0
71,57222.01,25225.03,94.6615,0,1,1210,13.9045,0,0,13
72,26428.08,75370.4,69.2474,0,0,0,10.9512,0,1,0
73,72574.24,27384.37,31.959,0,0,0,5.5934,0,4,0
74,64869.69,39505.45,42.7037,0,0,0,5.5934,0,9,0
75,65379.03,18751.49,37.2238,0,1,1112,10.7953,0,0,6
76,23484.53,81667.32,49.6732,0,1,210,7.8294,0,0,2
77,21776.36,86069.9,62.0892,0,1,1300,10.5005,0,0,7
