"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,29687.28,73297.03,108.4274,0,1,177,54.0547,0,0,5
2,69996.74,23890.72,77.9435,0,1,103,20.5643,0,0,8
3,50764.07,48240.44,180.7991,0,1,733,38.8543,0,0,13
4,52932.85,25037.67,123.2424,0,1,1268,55.5853,0,0,22
5,39434.65,61436.78,130.8789,0,1,670,38.9154,0,0,4
6,55680.92,33411.37,250.1824,0,1,734,42.4636,6,0,8
7,57145.75,24630.53,100.6394,0,0,0,17.6794,0,4,0
8,62660.92,52580.98,142.2788,0,0,0,17.6794,0,1,0
9,62688.47,64492.95,138.9053,0,1,983,50.1536,0,0,8
10,48482.23,52047.26,399.8922,0,1,644,20.6101,10,0,9
11,68778.06,15824.3,195.5116,0,1,131,33.2348,11,0,6
12,56351.79,20399.14,52.5803,0,0,0,17.6794,0,2,0
13,39618.31,60086.33,160.5755,0,0,0,34.6729,0,1,0
14,53523.09,47223.48,249.3693,0,1,14,20.588,14,0,4
15,67511.14,66654.68,258.7181,0,1,370,31.9059,15,0,5
16,58490.79,38812.98,1515.9969,0,1,16,39.6602,16,0,25
17,62689.86,67060.2,269.9497,0,0,0,51.7897,0,1,0
18,68715.54,18310.84,186.5793,0,1,811,39.1705,0,0,4
19,70781.21,15790.47,175.1874,0,1,19,38.9782,19,0,8
20,31737.25,68253.36,116.5594,0,1,1189,48.1139,0,0,37
21,71795.9,27680.33,291.1051,0,1,288,44.1984,0,0,15
22,25853.44,74964.9,162.7996,0,1,260,45.9682,0,0,25
23,70980.07,24243.25,206.8392,0,1,1115,45.1364,0,0,42
24,65968.78,53846.2,214.2046,0,1,860,19.2213,0,0,12
25,56032.66,36400.72,117.2747,0,1,1259,38.0367,0,0,4
26,65768.91,52965.75,166.7505,0,1,860,19.2213,0,0,11
27,21573.19,86389.61,290.0747,0,1,1139,64.6201,0,0,9
28,22215.32,86928.75,256.0654,0,1,1139,64.6201,0,0,7
29,33111.8,68906.78,426.3643,0,1,29,48.5382,29,0,11
30,60521.91,28415.47,138.5184,0,1,1115,45.1364,0,0,9
31,70960.67,27035.25,209.3048,0,1,288,44.1984,31,0,3
32,67737.98,38362.87,93.7,0,1,1281,36.7015,0,0,4
33,54310.62,26982.76,163.2537,0,1,1165,27.5919,0,0,8
34,55415.81,69179.73,143.9187,0,1,1022,44.4053,0,0,10
35,67706.43,18229.31,137.896,0,1,52,48.924,0,0,11
36,65553.82,46469.89,158.0725,0,1,1094,41.8903,0,0,14
37,22092.3,87050.85,199.1247,0,1,1139,64.6201,0,0,13
38,19869.92,73387.51,318.4449,0,1,38,38.1359,38,0,6
39,58010.24,39326.45,85.6782,0,1,1259,38.0367,0,0,6
40,64325.02,64064.13,232.0579,0,1,755,24.2633,0,0,12
41,55054.07,26375.24,66.7134,0,1,1074,32.9516,0,0,9
42,63944.58,60033.35,189.1669,0,1,952,30.6885,42,0,6
43,57288.26,39640.86,17.6794,0,0,0,17.6794,0,1,0
44,33165.6,66082.63,179.7819,0,1,1159,28.7381,0,0,43
45,55863.71,45966.62,172.6462,0,1,45,23.0429,45,0,3
46,56774.58,25408.59,53.1033,0,1,6,32.653,0,0,1
47,24830.43,75872.17,27.6843,0,0,0,17.6794,0,1,0
48,42650.37,57899.36,133.1365,0,0,0,17.6794,0,1,0
49,65511.64,18502.82,85.6296,0,1,131,33.2348,0,0,18
50,52500.22,44416.53,125.3507,0,0,0,17.6794,0,2,0
51,69587.17,45953.42,162.8307,0,1,70,41.8885,0,0,10
52,70597.76,19609.68,635.8628,0,1,52,48.924,52,0,23
53,35828.31,63195.82,287.084,0,1,1196,45.1667,0,0,4
54,26420.3,70939.27,222.5115,0,1,57,26.8535,0,0,2
55,54994.14,34050.17,132.8384,0,1,625,52.0673,0,0,17
56,51281.4,45851.8,179.9363,0,1,801,35.0588,0,0,1
57,28219.35,73793.28,265.2338,0,1,1330,51.1002,57,0,7
58,56448.72,25834.09,28.528,0,0,0,17.6794,0,2,0
59,46243.34,51619.64,246.8356,0,1,1029,53.6582,0,0,6
60,25523.67,76213.71,137.556,0,1,932,50.0024,0,0,19
61,54420.52,28636.08,144.07,0,1,1165,27.5919,0,0,2
62,71146.24,22076.89,98.3549,0,1,1115,45.1364,0,0,16
63,25658.51,82539.41,125.0854,0,0,0,17.6794,0,3,0
64,48354.35,46909.55,182.4146,0,1,1068,29.8755,0,0,79
65,54778.84,40237.6,38.5438,0,0,0,17.6794,0,3,0
66,57858.46,19598.7,65.4327,0,0,0,17.6794,0,1,0
67,34458.71,66544.34,135.0171,0,0,0,17.6794,0,2,0
68,61697.72,19449.1,241.2175,0,1,946,56.7294,0,0,36
69,37737,61738.38,203.6273,0,1,670,38.9154,0,0,4
70,69347.21,45588.79,425.2213,0,1,1281,36.7015,70,0,23
71,33623.62,68226.27,192.0007,0,1,604,45.9317,0,0,14
72,69926.02,21857.86,183.2694,0,1,1115,45.1364,0,0,19
73,61560.81,24454.04,96.432,0,1,288,44.1984,0,0,5
74,60710.18,68337.85,91.8743,0,1,983,50.1536,0,0,28
75,53953.18,28841.25,168.0984,0,1,1165,27.5919,0,0,4
76,56631.38,38005.6,108.1318,0,1,147,44.0125,0,0,24
77,29200.03,72626.03,140.9104,0,1,348,51.4176,0,0,46
78,66013.59,55063.43,197.4157,0,1,264,36.1773,0,0,4
79,60392.86,68834.04,194.8185,0,1,871,44.9638,0,0,7
80,57092.66,25264.6,139.5092,0,1,1074,32.9516,0,0,45
81,68160.64,48039.4,143.9333,0,1,70,41.8885,0,0,14
82,63338.91,63848.04,154.9725,0,1,952,30.6885,0,0,2
83,72883.52,17817.94,102.7664,0,1,19,38.9782,0,0,2
84,65425.82,18130.5,26.4362,0,1,101,45.6017,0,0,7
85,55126.48,68468.35,210.2749,0,1,1022,44.4053,0,0,7
86,60999.64,47022.14,188.4986,0,1,331,34.3754,0,0,9
87,25017.98,77364.64,76.6592,0,1,348,51.4176,0,0,1
88,59589.85,71808.2,293.5469,0,0,0,43.6127,0,1,0
89,68483.75,45621.18,90.1459,0,1,70,41.8885,0,0,50
90,66257.4,41772.7,223.2988,0,1,275,37.7406,0,0,7
91,48725.1,48692.9,218.3229,0,1,947,37.9141,0,0,18
92,22367.01,82407.06,89.3546,0,1,987,48.69,0,0,22
93,24365.58,79592.72,46.9791,0,0,0,17.6794,0,3,0
94,61445.08,46500.64,151.7296,0,1,331,34.3754,94,0,3
95,65513.96,66982.78,381.3659,0,1,370,31.9059,0,0,4
96,65251.89,60129.83,120.2157,0,1,667,31.111,0,0,79
97,52753.17,23942.93,140.1052,0,1,946,56.7294,0,0,9
98,28669.08,74833.27,328.77,0,1,1330,51.1002,0,0,21
99,61005.86,46567.96,272.9262,0,1,331,34.3754,0,0,4
100,70420.61,45428.21,143.3255,0,1,995,38.4385,0,0,12
101,68096.36,16411.99,657.3481,0,1,101,45.6017,101,0,10
102,70978.25,24622.28,187.3482,0,1,1115,45.1364,0,0,21
103,69758.06,21338.69,127.564,0,1,813,40.974,103,0,5
104,51622.36,43315.04,220.0186,0,1,884,39.9157,0,0,51
105,24796.56,82084.09,129.9586,0,1,619,49.4202,0,0,49
106,28107.11,71983.47,99.7315,0,1,289,51.6673,0,0,10
107,67564.15,42803.17,391.4928,0,1,245,36.6774,0,0,5
108,57411.65,42470.54,41.1893,0,1,699,28.0413,0,0,10
109,66125.6,57340.98,37.82,0,1,264,36.1773,0,0,4
110,57845.44,47608.17,131.1548,0,1,1216,26.4263,0,0,2
111,72562.3,28988.47,143.8754,0,1,914,46.161,0,0,14
112,67217.42,40921.25,138.8811,0,1,70,41.8885,0,0,7
113,22870.39,81101.29,325.0929,0,1,619,49.4202,113,0,8
114,29453.13,70357.84,165.6801,0,1,177,54.0547,114,0,10
115,64164.89,46185.95,273.9047,0,1,1379,22.7567,0,0,12
116,66722.48,48164.54,278.6115,0,1,1408,34.7678,116,0,6
117,69619.68,21231.09,279.9501,0,1,813,40.974,0,0,7
118,69565.3,30848.57,171.4899,0,1,914,46.161,0,0,17
119,29739.88,71129.83,865.0783,0,1,177,54.0547,0,0,28
120,49555.16,47645.81,147.8872,0,1,733,38.8543,0,0,36
121,63422.48,67176.02,399.6594,0,1,827,31.6809,121,0,7
122,52202.98,63106.04,225.3996,0,1,1022,44.4053,0,0,31
123,68484.62,16822.32,145.8358,0,1,101,45.6017,0,0,8
124,32275.48,66744.46,597.735,0,1,124,48.6444,124,0,13
125,73434.45,24846.41,258.6117,0,1,197,27.9058,0,0,11
