"unemp","wage","price","gdp","hM","fM","rw","gini_hh","total_loans","n_open","n_vacant","n_openings","n_exits","lg_M","lg_L","lg_tax","lg_transfer","lg_deficit","lg_interest","lg_debt_repay","g_share_current","owner_pay_total","m_dist_total","n_transfer_recip","transfer_total","mean_M_bot30","mean_M_top30","median_wage_t","income_thresh_t","supply","nom_demand","real_demand","unmet_nom","inventory_total","avg_mu","n_hiring","utilisation","price_index","inflation","inflation_ma5","gdp_real","real_wage_index","inv_total","avg_a","avg_a_weighted","n_hh","n_births","lg_g_spend","tax_rev_smooth","mean_firm_age","med_firm_age","share_young_firms","g_n_firms_served","total_demand_nom","g_share_demand","bank_NW","bank_R","bank_new_loans","bank_dep_int_total","bank_loan_int_total","bank_profit","bank_dividend","bank_bad_debt","bank_headroom","total_M","sfc_check","period"
0.96,10.3702010581279,14.2536870978171,0,225132.039299569,1952.13263188176,0.727545159856644,0.190622208679531,1304.73376338645,30,1470,0,0,91925.114349129,322423.205466356,62.1961212299447,12,1594.82023319024,1645.01635442018,6580.06541768073,0.9,0,0,6,12,91.1796287248812,208.657344481475,9.99881114139173,7.99904891311338,59.9521575460065,22973.7230403392,1611.77405415736,22973.7230403392,59.9521575460065,0.374,0,0,1,0,0,0,10.3702010581279,0,0.999202625766776,0.999202625766776,1500,0,0,3.10980606149724,0,0,1,0,0,0,4718.65294916271,0,0,326.303821718409,1665.26222316239,1338.95840144398,669.479200721988,0,57678.4281011474,319009.286280579,0,1
0.477333333333333,11.2363346928746,16.3628230021087,1002.7220334348,231504.539892529,681.103047187732,0.686699030566218,0.187941481869234,6548.87034149461,105,1395,75,0,84831.1673525313,315974.741357028,919.702675848298,44.9946501362628,737.408001619743,1612.11602733178,6448.46410932711,0.9,199.343572373502,0,10,44.9946501362628,94.8965834525908,213.915013777589,11.2965814814678,9.03726518517421,783.843946057784,30962.6473383144,1892.25583716968,29959.9253048796,783.843946057784,0.460703359240487,8,0.0713894091607383,1,0,0,1002.7220334348,11.2363346928746,0,0.999750760865664,0.999800951604316,1500,0,0,48.9394495508373,0.285714285714286,0,1,0,1002.7220334348,0,5394.49364931109,420.471446595504,5237.59881685483,324.246885097434,1675.9282853942,1351.68140029676,675.840700148382,0,60882.300274894,317016.810292248,420.471446595504,2
0.227333333333333,11.8362900990901,17.1822932191357,13616.9912439452,232381.929577042,10545.2489634695,0.688865563410839,0.18610049984337,18676.7426031382,142,1358,37,0,79120.3186975902,309655.246529888,2144.35640496533,40.667693333284,-523.815004846904,1579.87370678514,6319.49482714057,0.9,870.837350482862,0,8,40.667693333284,96.1022613344568,214.345988082275,11.8297528851502,9.46380230812018,1158.6382391754,36650.2994837011,2133.02724009413,23033.3082397559,1158.6382391754,0.460773925704083,29,0.552148510287697,1.00151803601635,0.151803601635181,0.125800843304593,13596.3514926883,11.8183494190182,0,0.999736064897307,0.999687868140982,1500,0,0,153.710297321562,0.950704225352113,1,1,0,13616.9912439452,0,6081.39295141535,227.373980547709,12584.0540344175,329.600864326665,1703.39946853518,1373.79860420852,686.89930210426,0,57340.6692895537,322047.497238102,227.373980547709,3
0.0813333333333334,11.846987979373,16.8904867991558,20633.9804355067,230189.646795117,17676.7673022498,0.701400031878601,0.186440737718804,25819.9424665445,179,1321,37,0,74262.5195738131,303462.14159929,2891.72394289306,21.2935551932704,-1256.18548812304,1548.27623264944,6193.10493059776,0.9,1670.98713002786,0,4,21.2935551932704,95.8369430212763,213.353658359014,12.4494905572493,9.95959244579947,1366.77740656274,39881.1169393451,2361.15852749361,19247.1365038383,1366.77740656274,0.456346852849193,74,0.647377610027486,1.01258724780857,1.10524337996378,0.61340019990102,20377.4839947497,11.6997206956854,0,0.999855296930551,1.0000679121944,1500,0,65.9686669273106,290.610979600137,1.54748603351955,2,1,1,20699.9491024341,0.00318689995810441,6845.20520172887,-105.250201924646,7953.10632951559,330.000603567617,1857.62510419465,1527.62450062703,763.812250313515,0,59745.1225550664,322128.93367118,-105.250201924646,4
0.0246666666666666,12.1284229471408,17.0167703550459,24528.3059835049,227591.19882371,22333.2258225455,0.71273353839111,0.18717109682091,30877.9032675716,216,1284,37,0,70075.2961185026,297392.898767304,3609.02652974119,22.4090830030488,-1807.75685710156,1517.31070799645,6069.2428319858,0.9,3003.05465882104,0,4,22.4090830030488,94.7878899467238,211.492768289733,13.225438411009,10.5803507288072,1441.36008398719,41757.9316569081,2453.92814180664,17229.6256734032,1444.45498750268,0.465377908054372,136,0.573857302519342,1.00622776685862,-0.628042765075998,1.69044158177877,24376.4948567069,12.0533574470966,0,1.00014488774604,1.00060852045368,1500,0,261.549881640123,456.531757107189,2.11111111111111,2,1,5,24789.855865145,0.0105506818217474,7648.87639572252,-391.055381361395,6013.66132784763,328.142594999028,1935.48498298634,1607.34238798731,803.671193993657,0,64733.0516789599,319999.720764758,-391.055381361395,5
0.0073333333333333,12.5326628194031,17.3967296507981,27276.0459479067,224160.331253308,27528.4839321704,0.720403378736655,0.188119866460627,35951.0936681604,253,1247,37,0,66160.4006320982,291445.040791958,3884.53605719595,23.8057891398162,-1962.88719282314,1486.96449383652,5947.85797534609,0.9,3646.50922355347,0,4,23.8057891398162,93.3901133682822,209.032476554538,14.167823668967,11.3342589351736,1463.3482921202,42685.4010651945,2453.64513457483,15409.3551172878,1471.19146759031,0.497569323147351,181,0.507702670782637,1.03075956744411,2.43799678298213,3.03762829157014,26462.0836996361,12.1586674674089,0,1.00022346197306,1.00106304548331,1500,0,410.87858139647,627.931972111627,2.65612648221344,3,1,12,27686.9245293032,0.0148401669156719,8476.31883196215,-897.953014207829,6235.2632413099,326.234984006068,1981.11985648534,1654.88487247927,827.442436239636,0,70002.8917313665,317849.215817577,-897.953014207829,6
0.002,13.1703717749243,18.2453062949479,28524.0130259553,221595.678887406,30825.965421433,0.721849858918026,0.190869348707159,40250.7998652539,290,1210,37,0,62444.9474931078,285616.139976119,4095.15333768104,25.5020826041405,-2047.28727621664,1457.22520395979,5828.90081583916,0.9,4487.81221879667,0,4,25.5020826041405,92.5792553091454,208.070013509893,14.7015593133988,11.7612474507191,1484.56797693012,43481.4011313711,2383.15544987102,14957.3881054158,1517.5824756295,0.547863107591859,241,0.413390106744291,1.08626810288929,5.38520690938877,4.67191125766094,26258.7228236622,12.1244209784797,0,1.00057019064318,1.00119726497085,1500,0,565.138774900464,801.293040390098,3.18965517241379,3,1,26,29089.1518008558,0.0194278189604634,9327.90888208758,-1558.43504610984,5611.73259549822,323.460948413075,2026.64104866393,1703.18010025086,851.590050125429,0,76348.0611608409,314866.591801947,-1558.43504610984,7
0.0053333333333333,13.8780850115865,19.7010374192227,28682.2255426203,218636.628968514,32084.1434546135,0.704434224263,0.195808070265138,42020.2736486615,309,1191,37,18,58871.5551441636,279903.817176597,4252.18126793121,26.4513286144528,-2076.48550308508,1428.0806998806,5712.32279952238,0.9,4139.2013818378,0,4,26.4513286144528,89.5891401968836,206.353984158487,15.4852256007595,12.3881804806076,1482.3330865329,44035.7745209978,2235.20079597591,15353.5489783775,1533.9740702117,0.616607536116738,272,0.354627612058517,1.16108739456703,6.88773715059203,6.55363928633119,24702.8997789748,11.9526618551928,0,1.00060422954952,1.00072870695677,1500,0,721.163736351088,973.837451767154,3.52427184466019,4,1,32,29403.3892789714,0.0245265513274297,9899.27691941299,-2287.11753005802,6146.78413840584,318.276600666614,2015.75620569502,1697.47960502841,848.739802514203,277.371765188794,81720.6878440009,309592.327567291,-2287.11753005802,8
0.002,14.6566543239823,21.332414066217,32464.336267173,215810.619235597,35269.7968526468,0.687060277307916,0.203055036499266,46847.3217686109,346,1154,37,0,55954.5970500139,274305.740833065,4912.15618975212,13.9367030406836,-2622.24669423802,1399.51908588298,5598.07634353193,0.9,5842.42205623102,0,2,13.9367030406836,87.2056926622803,206.921153511678,16.4983007016183,13.1986405612947,1488.89871439196,45099.4890721951,2114.12964947163,12635.1528050221,1628.43556764763,0.685955901986499,320,0.311739531144507,1.26879750368526,9.27665821041774,7.47675011481514,25586.6962008353,11.5516103092981,0,1.00069001040863,1.00070555208595,1500,0,876.453706590438,1170.7533886664,4.04046242774566,4,1,53,33340.7899737634,0.0262877306530571,10770.6935269938,-3262.56686537352,6362.9918541508,315.955319421442,2058.78853458315,1742.83321516171,871.416607580856,0,87786.3473188122,307035.013138258,-3262.56686537352,9
0.00866666666666671,15.3084559392361,24.0289001951296,30901.6075660385,210840.211060045,33670.0997141033,0.637085168897534,0.209377181164642,44223.782972623,339,1161,37,44,52854.522123728,268819.626016403,4821.74904126648,66.4569939759346,-2330.08529332546,1371.52870416532,5486.11481666129,0.9,4166.62827785459,0,9,66.4569939759346,83.5275250445208,203.76685027616,17.4380166325941,13.9504133060753,1469.87499922892,45631.5288032403,1899.02693975521,14729.9212372018,1634.82095971723,0.765563502012841,324,0.252216782857388,1.38020550402947,8.78059737827528,7.1798571635569,22389.1351511222,11.0914323226096,0,1.0008264824392,1.00079041620346,1500,0,1053.67804979976,1353.30317129641,4.10324483775811,4,1,57,31955.2856158383,0.0329735137550302,11241.3026339883,-4321.72301352362,6603.18316877797,306.21002831118,1985.08274161512,1678.87271330394,839.43635665197,368.827249657554,96292.4999522303,297364.832897877,-4321.72301352362,10
