"hh_id","x","y","M","L","employed","firm_id","wage","firm_owner","unemp_spells","emp_spells"
1,67543.42,46477.59,13.4748,0,1,714,5.3823,0,0,47
2,46130.11,52568.17,2.8703,0,0,0,2.8583,0,14,0
3,22645.82,81508.02,16.8501,0,1,302,7.4724,0,0,99
4,22847.62,74446.58,2.8712,0,0,0,2.8583,0,31,0
5,32965.2,66628.74,5.4879,0,0,0,2.8583,0,1,0
6,49851.93,47549.73,17.0766,0,1,318,6.6926,0,0,11
7,33630.74,68482.34,2.8593,0,0,0,2.8583,0,1,0
8,30141.25,69787.14,14.1529,0,1,205,5.3823,0,0,14
9,62877.95,70305.33,2.8713,0,0,0,2.8583,0,180,0
10,49626.65,46132.52,13.1102,0,1,232,5.8227,0,0,35
11,37725,62248.03,3.4925,0,1,398,6.35,0,0,23
12,68572.26,46089.11,13.3384,0,1,141,5.9577,0,0,74
13,63339.02,63182.18,5.2824,0,1,829,8.1239,0,0,5
14,27610.45,84553.78,2.9303,0,0,0,2.8583,0,90,0
15,27996.64,74030.36,20.6381,0,1,529,5.2045,0,0,28
16,20945.09,87608.2,15.3348,0,1,910,7.3112,0,0,71
17,19624.26,84990.07,2.9353,0,0,0,2.8583,0,31,0
18,57895.57,73382.51,2.8698,0,0,0,2.8583,0,11,0
19,66979.4,47564.66,12.8371,0,1,714,5.3823,0,0,6
20,45289.41,62937.78,2.8725,0,0,0,2.8583,0,82,0
21,65256.15,45967.88,13.8525,0,1,714,5.3823,0,0,50
22,66039.7,40424.81,2.8736,0,0,0,2.8583,0,185,0
23,64044.75,63723.7,6.4252,0,1,829,8.1239,0,0,1
24,33077.61,83411.72,2.8782,0,0,0,2.8583,0,191,0
25,29085.07,76116.07,3.9863,0,0,0,2.8583,0,184,0
26,47128.81,51351.14,2.8713,0,0,0,2.8583,0,94,0
27,67236.98,21445.43,7.3015,0,1,422,7.2379,0,0,28
28,66227.57,36938.03,2.8641,0,0,0,2.8583,0,6,0
29,39758.98,61650,9.7254,0,1,543,5.8213,0,0,50
30,26571.42,82200.79,2.8782,0,0,0,2.8583,0,48,0
31,38936.93,60542.24,14.3528,0,1,817,5.4596,0,0,2
32,32019.68,68158.6,2.8713,0,0,0,2.8583,0,34,0
33,67757.9,44342.27,13.3338,0,1,141,5.9577,0,0,47
34,51789.93,43412.28,2.8633,0,0,0,2.8583,0,5,0
35,34946.94,65153.29,37.2237,0,1,93,5.0359,35,0,194
36,61914.63,29601.05,4.5354,0,0,0,2.8583,0,14,0
37,21492.86,83755.27,13.8643,0,1,101,5.3459,0,0,74
38,55842.98,41668.53,13.4249,0,1,703,6.562,0,0,11
39,69683.07,19923.29,8.3161,0,1,333,12.1148,0,0,31
40,28331.33,72078.33,20.7828,0,1,205,5.3823,0,0,57
41,56469.69,33785.62,15.4419,0,1,769,5.8931,0,0,10
42,53251.93,30320.77,4.1822,0,0,0,2.8583,0,15,0
43,59047.4,66477.62,10.312,0,1,269,7.1748,0,0,2
44,29444.65,69753.4,13.9054,0,1,205,5.3823,0,0,6
45,70177.11,14656.91,8.0785,0,1,333,12.1148,0,0,3
46,72135.84,18664.61,2.8626,0,0,0,2.8583,0,4,0
47,43428.75,58316.28,13.7257,0,1,534,6.7084,0,0,10
48,47092.38,53331.54,2.8868,0,0,0,2.8583,0,99,0
49,70869.46,25470.61,8.0439,0,1,422,7.2379,0,0,2
